Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
36576,2023-03-05 00:00:00,2024-07-17 00:00:00,3.1,386.92,169.0,48.0
36577,2023-03-05 01:00:00,2024-07-17 00:00:00,3.1,399.81,200.0,48.0
36578,2023-03-05 02:00:00,2024-07-17 00:00:00,3.1,413.13,243.0,48.0
36579,2023-03-05 03:00:00,2024-07-17 00:00:00,3.1,432.94,344.0,48.0
36580,2023-03-05 04:00:00,2024-07-17 00:00:00,3.1,437.12,375.0,48.0
36581,2023-03-05 05:00:00,2024-07-17 00:00:00,3.1,424.79,295.0,48.0
36582,2023-03-05 06:00:00,2024-07-17 00:00:00,3.1,410.68,234.0,48.0
36583,2023-03-05 07:00:00,2024-07-17 00:00:00,3.1,412.06,239.0,48.0
36584,2023-03-05 08:00:00,2024-07-17 00:00:00,3.1,412.06,239.0,48.0
36585,2023-03-05 09:00:00,2024-07-17 00:00:00,3.1,410.4,233.0,48.0
36586,2023-03-05 10:00:00,2024-07-17 00:00:00,3.1,405.91,218.0,48.0
36587,2023-03-05 11:00:00,2024-07-17 00:00:00,3.1,406.22,219.0,48.0
36588,2023-03-05 12:00:00,2024-07-17 00:00:00,3.1,410.96,235.0,48.0
36589,2023-03-05 13:00:00,2024-07-17 00:00:00,3.1,410.4,233.0,48.0
36590,2023-03-05 14:00:00,2024-07-17 00:00:00,3.1,409.54,230.0,48.0
36591,2023-03-05 15:00:00,2024-07-17 00:00:00,3.1,408.07,225.0,48.0
36592,2023-03-05 16:00:00,2024-07-17 00:00:00,3.1,397.95,195.0,48.0
36593,2023-03-05 17:00:00,2024-07-17 00:00:00,3.1,391.89,180.0,48.0
36594,2023-03-05 18:00:00,2024-07-17 00:00:00,3.1,386.44,168.0,48.0
36595,2023-03-05 19:00:00,2024-07-17 00:00:00,3.1,377.6,151.0,48.0
36596,2023-03-05 20:00:00,2024-07-17 00:00:00,3.1,320.55,84.0,48.0
36597,2023-03-05 21:00:00,2024-07-17 00:00:00,3.1,312.48,78.0,48.0
36598,2023-03-05 22:00:00,2024-07-17 00:00:00,3.1,312.48,78.0,48.0
36599,2023-03-05 23:00:00,2024-07-17 00:00:00,3.1,312.48,78.0,48.0
