UTC time,nat_gas,hydro
2023-08-22 00:00:00,178.0,105.0
2023-08-22 01:00:00,183.0,90.0
2023-08-22 02:00:00,174.0,89.0
2023-08-22 03:00:00,198.0,89.0
2023-08-22 04:00:00,192.0,89.0
2023-08-22 05:00:00,187.0,89.0
2023-08-22 06:00:00,170.0,89.0
2023-08-22 07:00:00,170.0,89.0
2023-08-22 08:00:00,176.0,88.0
2023-08-22 09:00:00,170.0,74.0
2023-08-22 10:00:00,172.0,73.0
2023-08-22 11:00:00,172.0,73.0
2023-08-22 12:00:00,174.0,73.0
2023-08-22 13:00:00,196.0,73.0
2023-08-22 14:00:00,203.0,58.0
2023-08-22 15:00:00,174.0,58.0
2023-08-22 16:00:00,169.0,58.0
2023-08-22 17:00:00,164.0,58.0
2023-08-22 18:00:00,165.0,58.0
2023-08-22 19:00:00,165.0,59.0
2023-08-22 20:00:00,169.0,68.0
2023-08-22 21:00:00,165.0,74.0
2023-08-22 22:00:00,163.0,88.0
2023-08-22 23:00:00,194.0,96.0
