UTC time,nat_gas,hydro
2023-05-12 00:00:00,162.0,99.0
2023-05-12 01:00:00,162.0,99.0
2023-05-12 02:00:00,167.0,99.0
2023-05-12 03:00:00,166.0,98.0
2023-05-12 04:00:00,165.0,99.0
2023-05-12 05:00:00,168.0,98.0
2023-05-12 06:00:00,167.0,99.0
2023-05-12 07:00:00,165.0,98.0
2023-05-12 08:00:00,165.0,99.0
2023-05-12 09:00:00,166.0,99.0
2023-05-12 10:00:00,165.0,98.0
2023-05-12 11:00:00,165.0,99.0
2023-05-12 12:00:00,165.0,99.0
2023-05-12 13:00:00,214.0,99.0
2023-05-12 14:00:00,193.0,98.0
2023-05-12 15:00:00,164.0,99.0
2023-05-12 16:00:00,164.0,99.0
2023-05-12 17:00:00,164.0,99.0
2023-05-12 18:00:00,162.0,99.0
2023-05-12 19:00:00,163.0,99.0
2023-05-12 20:00:00,163.0,99.0
2023-05-12 21:00:00,164.0,99.0
2023-05-12 22:00:00,164.0,99.0
2023-05-12 23:00:00,164.0,98.0
