Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
40248,2023-08-05 00:00:00,2024-07-17 00:00:00,3.1,338.21,207.0,100.0
40249,2023-08-05 01:00:00,2024-07-17 00:00:00,3.1,350.06,233.0,100.0
40250,2023-08-05 02:00:00,2024-07-17 00:00:00,3.1,354.53,244.0,100.0
40251,2023-08-05 03:00:00,2024-07-17 00:00:00,3.1,360.56,260.0,100.0
40252,2023-08-05 04:00:00,2024-07-17 00:00:00,3.1,361.27,262.0,100.0
40253,2023-08-05 05:00:00,2024-07-17 00:00:00,3.1,375.5,307.0,100.0
40254,2023-08-05 06:00:00,2024-07-17 00:00:00,3.1,376.65,308.0,99.0
40255,2023-08-05 07:00:00,2024-07-17 00:00:00,3.1,353.74,242.0,100.0
40256,2023-08-05 08:00:00,2024-07-17 00:00:00,3.1,348.05,226.0,99.0
40257,2023-08-05 09:00:00,2024-07-17 00:00:00,3.1,349.35,229.0,99.0
40258,2023-08-05 10:00:00,2024-07-17 00:00:00,3.1,364.25,230.0,85.0
40259,2023-08-05 11:00:00,2024-07-17 00:00:00,3.1,364.54,228.0,84.0
40260,2023-08-05 12:00:00,2024-07-17 00:00:00,3.1,359.52,216.0,84.0
40261,2023-08-05 13:00:00,2024-07-17 00:00:00,3.1,353.61,203.0,84.0
40262,2023-08-05 14:00:00,2024-07-17 00:00:00,3.1,354.08,204.0,84.0
40263,2023-08-05 15:00:00,2024-07-17 00:00:00,3.1,337.09,172.0,84.0
40264,2023-08-05 16:00:00,2024-07-17 00:00:00,3.1,337.09,172.0,84.0
40265,2023-08-05 17:00:00,2024-07-17 00:00:00,3.1,337.09,172.0,84.0
40266,2023-08-05 18:00:00,2024-07-17 00:00:00,3.1,336.49,171.0,84.0
40267,2023-08-05 19:00:00,2024-07-17 00:00:00,3.1,334.67,168.0,84.0
40268,2023-08-05 20:00:00,2024-07-17 00:00:00,3.1,335.88,172.0,85.0
40269,2023-08-05 21:00:00,2024-07-17 00:00:00,3.1,326.9,182.0,98.0
40270,2023-08-05 22:00:00,2024-07-17 00:00:00,3.1,331.46,192.0,99.0
40271,2023-08-05 23:00:00,2024-07-17 00:00:00,3.1,349.35,229.0,99.0
