UTC time,nat_gas,hydro
2023-03-14 00:00:00,174.0,95.0
2023-03-14 01:00:00,194.0,94.0
2023-03-14 02:00:00,264.0,94.0
2023-03-14 03:00:00,352.0,94.0
2023-03-14 04:00:00,371.0,94.0
2023-03-14 05:00:00,270.0,94.0
2023-03-14 06:00:00,235.0,94.0
2023-03-14 07:00:00,235.0,94.0
2023-03-14 08:00:00,235.0,95.0
2023-03-14 09:00:00,225.0,94.0
2023-03-14 10:00:00,219.0,94.0
2023-03-14 11:00:00,217.0,94.0
2023-03-14 12:00:00,220.0,92.0
2023-03-14 13:00:00,234.0,94.0
2023-03-14 14:00:00,269.0,94.0
2023-03-14 15:00:00,343.0,48.0
2023-03-14 16:00:00,233.0,47.0
2023-03-14 17:00:00,233.0,47.0
2023-03-14 18:00:00,233.0,47.0
2023-03-14 19:00:00,233.0,48.0
2023-03-14 20:00:00,234.0,48.0
2023-03-14 21:00:00,234.0,60.0
2023-03-14 22:00:00,234.0,93.0
2023-03-14 23:00:00,235.0,94.0
