UTC time,nat_gas,hydro
2023-07-25 00:00:00,217.0,99.0
2023-07-25 01:00:00,226.0,99.0
2023-07-25 02:00:00,204.0,99.0
2023-07-25 03:00:00,231.0,99.0
2023-07-25 04:00:00,219.0,99.0
2023-07-25 05:00:00,212.0,99.0
2023-07-25 06:00:00,212.0,100.0
2023-07-25 07:00:00,222.0,100.0
2023-07-25 08:00:00,217.0,99.0
2023-07-25 09:00:00,196.0,85.0
2023-07-25 10:00:00,184.0,85.0
2023-07-25 11:00:00,197.0,84.0
2023-07-25 12:00:00,199.0,84.0
2023-07-25 13:00:00,210.0,84.0
2023-07-25 14:00:00,215.0,84.0
2023-07-25 15:00:00,221.0,84.0
2023-07-25 16:00:00,222.0,84.0
2023-07-25 17:00:00,203.0,84.0
2023-07-25 18:00:00,204.0,85.0
2023-07-25 19:00:00,213.0,98.0
2023-07-25 20:00:00,238.0,99.0
2023-07-25 21:00:00,256.0,99.0
2023-07-25 22:00:00,319.0,99.0
2023-07-25 23:00:00,303.0,99.0
