UTC time,nat_gas,hydro
2023-01-23 00:00:00,223.0,94.0
2023-01-23 01:00:00,222.0,94.0
2023-01-23 02:00:00,232.0,94.0
2023-01-23 03:00:00,238.0,94.0
2023-01-23 04:00:00,238.0,94.0
2023-01-23 05:00:00,285.0,94.0
2023-01-23 06:00:00,238.0,94.0
2023-01-23 07:00:00,238.0,94.0
2023-01-23 08:00:00,229.0,94.0
2023-01-23 09:00:00,239.0,83.0
2023-01-23 10:00:00,242.0,83.0
2023-01-23 11:00:00,240.0,82.0
2023-01-23 12:00:00,240.0,83.0
2023-01-23 13:00:00,240.0,83.0
2023-01-23 14:00:00,240.0,83.0
2023-01-23 15:00:00,237.0,83.0
2023-01-23 16:00:00,237.0,82.0
2023-01-23 17:00:00,210.0,83.0
2023-01-23 18:00:00,202.0,83.0
2023-01-23 19:00:00,216.0,82.0
2023-01-23 20:00:00,230.0,82.0
2023-01-23 21:00:00,213.0,83.0
2023-01-23 22:00:00,219.0,82.0
2023-01-23 23:00:00,206.0,82.0
