UTC time,nat_gas,hydro
2023-10-06 00:00:00,338.0,52.0
2023-10-06 01:00:00,347.0,52.0
2023-10-06 02:00:00,399.0,52.0
2023-10-06 03:00:00,400.0,52.0
2023-10-06 04:00:00,381.0,52.0
2023-10-06 05:00:00,350.0,52.0
2023-10-06 06:00:00,294.0,52.0
2023-10-06 07:00:00,226.0,52.0
2023-10-06 08:00:00,239.0,49.0
2023-10-06 09:00:00,234.0,49.0
2023-10-06 10:00:00,235.0,49.0
2023-10-06 11:00:00,235.0,49.0
2023-10-06 12:00:00,236.0,49.0
2023-10-06 13:00:00,238.0,49.0
2023-10-06 14:00:00,239.0,49.0
2023-10-06 15:00:00,220.0,48.0
2023-10-06 16:00:00,211.0,48.0
2023-10-06 17:00:00,167.0,48.0
2023-10-06 18:00:00,176.0,49.0
2023-10-06 19:00:00,180.0,48.0
2023-10-06 20:00:00,189.0,49.0
2023-10-06 21:00:00,218.0,49.0
2023-10-06 22:00:00,263.0,49.0
2023-10-06 23:00:00,296.0,49.0
