UTC time,nat_gas,hydro
2023-07-10 00:00:00,193.0,84.0
2023-07-10 01:00:00,215.0,84.0
2023-07-10 02:00:00,216.0,84.0
2023-07-10 03:00:00,227.0,84.0
2023-07-10 04:00:00,229.0,84.0
2023-07-10 05:00:00,226.0,84.0
2023-07-10 06:00:00,223.0,84.0
2023-07-10 07:00:00,196.0,84.0
2023-07-10 08:00:00,200.0,70.0
2023-07-10 09:00:00,188.0,69.0
2023-07-10 10:00:00,180.0,69.0
2023-07-10 11:00:00,186.0,69.0
2023-07-10 12:00:00,194.0,69.0
2023-07-10 13:00:00,214.0,69.0
2023-07-10 14:00:00,216.0,69.0
2023-07-10 15:00:00,171.0,69.0
2023-07-10 16:00:00,165.0,69.0
2023-07-10 17:00:00,164.0,69.0
2023-07-10 18:00:00,164.0,69.0
2023-07-10 19:00:00,178.0,69.0
2023-07-10 20:00:00,173.0,69.0
2023-07-10 21:00:00,210.0,69.0
2023-07-10 22:00:00,216.0,83.0
2023-07-10 23:00:00,206.0,85.0
