UTC time,nat_gas,hydro
2023-02-17 00:00:00,193.0,36.0
2023-02-17 01:00:00,214.0,36.0
2023-02-17 02:00:00,238.0,36.0
2023-02-17 03:00:00,224.0,36.0
2023-02-17 04:00:00,307.0,36.0
2023-02-17 05:00:00,274.0,36.0
2023-02-17 06:00:00,238.0,36.0
2023-02-17 07:00:00,243.0,36.0
2023-02-17 08:00:00,242.0,36.0
2023-02-17 09:00:00,230.0,36.0
2023-02-17 10:00:00,201.0,36.0
2023-02-17 11:00:00,192.0,36.0
2023-02-17 12:00:00,191.0,36.0
2023-02-17 13:00:00,198.0,36.0
2023-02-17 14:00:00,219.0,36.0
2023-02-17 15:00:00,234.0,36.0
2023-02-17 16:00:00,216.0,36.0
2023-02-17 17:00:00,180.0,36.0
2023-02-17 18:00:00,174.0,36.0
2023-02-17 19:00:00,168.0,36.0
2023-02-17 20:00:00,168.0,36.0
2023-02-17 21:00:00,169.0,36.0
2023-02-17 22:00:00,169.0,36.0
2023-02-17 23:00:00,169.0,36.0
