UTC time,nat_gas,hydro
2023-06-26 00:00:00,195.0,98.0
2023-06-26 01:00:00,173.0,99.0
2023-06-26 02:00:00,193.0,98.0
2023-06-26 03:00:00,236.0,98.0
2023-06-26 04:00:00,235.0,98.0
2023-06-26 05:00:00,233.0,98.0
2023-06-26 06:00:00,218.0,99.0
2023-06-26 07:00:00,216.0,98.0
2023-06-26 08:00:00,209.0,98.0
2023-06-26 09:00:00,191.0,98.0
2023-06-26 10:00:00,184.0,98.0
2023-06-26 11:00:00,186.0,99.0
2023-06-26 12:00:00,187.0,98.0
2023-06-26 13:00:00,193.0,99.0
2023-06-26 14:00:00,182.0,99.0
2023-06-26 15:00:00,179.0,99.0
2023-06-26 16:00:00,198.0,99.0
2023-06-26 17:00:00,228.0,99.0
2023-06-26 18:00:00,211.0,99.0
2023-06-26 19:00:00,207.0,99.0
2023-06-26 20:00:00,209.0,99.0
2023-06-26 21:00:00,222.0,98.0
2023-06-26 22:00:00,220.0,99.0
2023-06-26 23:00:00,217.0,98.0
