UTC time,nat_gas,hydro
2023-07-09 00:00:00,200.0,84.0
2023-07-09 01:00:00,199.0,84.0
2023-07-09 02:00:00,217.0,85.0
2023-07-09 03:00:00,230.0,85.0
2023-07-09 04:00:00,234.0,85.0
2023-07-09 05:00:00,232.0,84.0
2023-07-09 06:00:00,230.0,80.0
2023-07-09 07:00:00,199.0,80.0
2023-07-09 08:00:00,192.0,80.0
2023-07-09 09:00:00,189.0,84.0
2023-07-09 10:00:00,176.0,84.0
2023-07-09 11:00:00,175.0,83.0
2023-07-09 12:00:00,192.0,84.0
2023-07-09 13:00:00,196.0,84.0
2023-07-09 14:00:00,188.0,84.0
2023-07-09 15:00:00,185.0,84.0
2023-07-09 16:00:00,197.0,85.0
2023-07-09 17:00:00,184.0,85.0
2023-07-09 18:00:00,195.0,85.0
2023-07-09 19:00:00,185.0,85.0
2023-07-09 20:00:00,179.0,85.0
2023-07-09 21:00:00,174.0,85.0
2023-07-09 22:00:00,182.0,85.0
2023-07-09 23:00:00,189.0,84.0
