Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
42048,2023-10-19 00:00:00,2024-07-17 00:00:00,3.1,325.51,278.0,38.0
42049,2023-10-19 01:00:00,2024-07-17 00:00:00,3.1,331.37,326.0,38.0
42050,2023-10-19 02:00:00,2024-07-17 00:00:00,3.1,333.76,350.0,38.0
42051,2023-10-19 03:00:00,2024-07-17 00:00:00,3.1,335.04,345.0,36.0
42052,2023-10-19 04:00:00,2024-07-17 00:00:00,3.1,333.8,332.0,36.0
42053,2023-10-19 05:00:00,2024-07-17 00:00:00,3.1,333.2,335.0,37.0
42054,2023-10-19 06:00:00,2024-07-17 00:00:00,3.1,327.22,283.0,37.0
42055,2023-10-19 07:00:00,2024-07-17 00:00:00,3.1,319.85,236.0,37.0
42056,2023-10-19 08:00:00,2024-07-17 00:00:00,3.1,320.4,239.0,37.0
42057,2023-10-19 09:00:00,2024-07-17 00:00:00,3.1,316.31,218.0,37.0
42058,2023-10-19 10:00:00,2024-07-17 00:00:00,3.1,316.31,218.0,37.0
42059,2023-10-19 11:00:00,2024-07-17 00:00:00,3.1,317.14,222.0,37.0
42060,2023-10-19 12:00:00,2024-07-17 00:00:00,3.1,319.11,232.0,37.0
42061,2023-10-19 13:00:00,2024-07-17 00:00:00,3.1,318.92,231.0,37.0
42062,2023-10-19 14:00:00,2024-07-17 00:00:00,3.1,323.28,256.0,37.0
42063,2023-10-19 15:00:00,2024-07-17 00:00:00,3.1,324.37,263.0,37.0
42064,2023-10-19 16:00:00,2024-07-17 00:00:00,3.1,316.1,217.0,37.0
42065,2023-10-19 17:00:00,2024-07-17 00:00:00,3.1,306.03,177.0,37.0
42066,2023-10-19 18:00:00,2024-07-17 00:00:00,3.1,308.05,184.0,37.0
42067,2023-10-19 19:00:00,2024-07-17 00:00:00,3.1,307.49,182.0,37.0
42068,2023-10-19 20:00:00,2024-07-17 00:00:00,3.1,310.22,192.0,37.0
42069,2023-10-19 21:00:00,2024-07-17 00:00:00,3.1,312.24,200.0,37.0
42070,2023-10-19 22:00:00,2024-07-17 00:00:00,3.1,319.3,233.0,37.0
42071,2023-10-19 23:00:00,2024-07-17 00:00:00,3.1,321.45,245.0,37.0
