UTC time,nat_gas,hydro
2023-03-19 00:00:00,109.0,97.0
2023-03-19 01:00:00,136.0,96.0
2023-03-19 02:00:00,200.0,96.0
2023-03-19 03:00:00,298.0,96.0
2023-03-19 04:00:00,295.0,96.0
2023-03-19 05:00:00,232.0,97.0
2023-03-19 06:00:00,224.0,96.0
2023-03-19 07:00:00,203.0,96.0
2023-03-19 08:00:00,212.0,96.0
2023-03-19 09:00:00,195.0,96.0
2023-03-19 10:00:00,188.0,97.0
2023-03-19 11:00:00,174.0,97.0
2023-03-19 12:00:00,175.0,96.0
2023-03-19 13:00:00,192.0,97.0
2023-03-19 14:00:00,187.0,97.0
2023-03-19 15:00:00,186.0,96.0
2023-03-19 16:00:00,114.0,96.0
2023-03-19 17:00:00,109.0,96.0
2023-03-19 18:00:00,86.0,96.0
2023-03-19 19:00:00,108.0,97.0
2023-03-19 20:00:00,102.0,96.0
2023-03-19 21:00:00,106.0,96.0
2023-03-19 22:00:00,102.0,96.0
2023-03-19 23:00:00,94.0,96.0
