Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43032,2023-11-29 00:00:00,2024-07-17 00:00:00,3.1,469.5,239.0,11.0
43033,2023-11-29 01:00:00,2024-07-17 00:00:00,3.1,474.42,318.0,11.0
43034,2023-11-29 02:00:00,2024-07-17 00:00:00,3.1,476.33,364.0,11.0
43035,2023-11-29 03:00:00,2024-07-17 00:00:00,3.1,475.4,340.0,11.0
43036,2023-11-29 04:00:00,2024-07-17 00:00:00,3.1,475.35,339.0,11.0
43037,2023-11-29 05:00:00,2024-07-17 00:00:00,3.1,475.31,338.0,11.0
43038,2023-11-29 06:00:00,2024-07-17 00:00:00,3.1,475.4,340.0,11.0
43039,2023-11-29 07:00:00,2024-07-17 00:00:00,3.1,474.7,324.0,11.0
43040,2023-11-29 08:00:00,2024-07-17 00:00:00,3.1,473.19,294.0,11.0
43041,2023-11-29 09:00:00,2024-07-17 00:00:00,3.1,474.7,324.0,11.0
43042,2023-11-29 10:00:00,2024-07-17 00:00:00,3.1,475.06,332.0,11.0
43043,2023-11-29 11:00:00,2024-07-17 00:00:00,3.1,475.14,334.0,11.0
43044,2023-11-29 12:00:00,2024-07-17 00:00:00,3.1,475.1,333.0,11.0
43045,2023-11-29 13:00:00,2024-07-17 00:00:00,3.1,485.76,327.0,3.0
43046,2023-11-29 14:00:00,2024-07-17 00:00:00,3.1,488.6,333.0,1.0
43047,2023-11-29 15:00:00,2024-07-17 00:00:00,3.1,487.23,334.0,2.0
43048,2023-11-29 16:00:00,2024-07-17 00:00:00,3.1,468.57,332.0,16.0
43049,2023-11-29 17:00:00,2024-07-17 00:00:00,3.1,467.37,333.0,17.0
43050,2023-11-29 18:00:00,2024-07-17 00:00:00,3.1,475.06,332.0,11.0
43051,2023-11-29 19:00:00,2024-07-17 00:00:00,3.1,488.35,281.0,1.0
43052,2023-11-29 20:00:00,2024-07-17 00:00:00,3.1,478.71,282.0,7.0
43053,2023-11-29 21:00:00,2024-07-17 00:00:00,3.1,469.46,282.0,13.0
43054,2023-11-29 22:00:00,2024-07-17 00:00:00,3.1,469.53,283.0,13.0
43055,2023-11-29 23:00:00,2024-07-17 00:00:00,3.1,468.4,288.0,14.0
