UTC time,nat_gas,hydro
2023-06-06 00:00:00,288.0,98.0
2023-06-06 01:00:00,291.0,98.0
2023-06-06 02:00:00,295.0,98.0
2023-06-06 03:00:00,336.0,98.0
2023-06-06 04:00:00,334.0,98.0
2023-06-06 05:00:00,244.0,98.0
2023-06-06 06:00:00,228.0,98.0
2023-06-06 07:00:00,214.0,98.0
2023-06-06 08:00:00,232.0,98.0
2023-06-06 09:00:00,222.0,98.0
2023-06-06 10:00:00,211.0,99.0
2023-06-06 11:00:00,225.0,98.0
2023-06-06 12:00:00,234.0,98.0
2023-06-06 13:00:00,236.0,98.0
2023-06-06 14:00:00,216.0,98.0
2023-06-06 15:00:00,184.0,98.0
2023-06-06 16:00:00,230.0,98.0
2023-06-06 17:00:00,224.0,98.0
2023-06-06 18:00:00,201.0,98.0
2023-06-06 19:00:00,215.0,98.0
2023-06-06 20:00:00,193.0,99.0
2023-06-06 21:00:00,196.0,99.0
2023-06-06 22:00:00,177.0,99.0
2023-06-06 23:00:00,182.0,99.0
