UTC time,nat_gas,hydro
2023-12-18 00:00:00,274.0,11.0
2023-12-18 01:00:00,285.0,11.0
2023-12-18 02:00:00,289.0,11.0
2023-12-18 03:00:00,286.0,11.0
2023-12-18 04:00:00,288.0,11.0
2023-12-18 05:00:00,288.0,11.0
2023-12-18 06:00:00,287.0,11.0
2023-12-18 07:00:00,232.0,11.0
2023-12-18 08:00:00,225.0,11.0
2023-12-18 09:00:00,238.0,11.0
2023-12-18 10:00:00,238.0,11.0
2023-12-18 11:00:00,234.0,11.0
2023-12-18 12:00:00,233.0,11.0
2023-12-18 13:00:00,233.0,1.0
2023-12-18 14:00:00,282.0,2.0
2023-12-18 15:00:00,284.0,11.0
2023-12-18 16:00:00,335.0,10.0
2023-12-18 17:00:00,319.0,10.0
2023-12-18 18:00:00,329.0,10.0
2023-12-18 19:00:00,419.0,10.0
2023-12-18 20:00:00,321.0,10.0
2023-12-18 21:00:00,343.0,10.0
2023-12-18 22:00:00,372.0,10.0
2023-12-18 23:00:00,338.0,0.0
