UTC time,nat_gas,hydro
2023-09-10 00:00:00,260.0,80.0
2023-09-10 01:00:00,319.0,83.0
2023-09-10 02:00:00,364.0,80.0
2023-09-10 03:00:00,359.0,80.0
2023-09-10 04:00:00,355.0,80.0
2023-09-10 05:00:00,294.0,79.0
2023-09-10 06:00:00,229.0,79.0
2023-09-10 07:00:00,231.0,80.0
2023-09-10 08:00:00,223.0,79.0
2023-09-10 09:00:00,215.0,79.0
2023-09-10 10:00:00,212.0,80.0
2023-09-10 11:00:00,224.0,79.0
2023-09-10 12:00:00,209.0,80.0
2023-09-10 13:00:00,221.0,79.0
2023-09-10 14:00:00,232.0,80.0
2023-09-10 15:00:00,237.0,79.0
2023-09-10 16:00:00,237.0,80.0
2023-09-10 17:00:00,228.0,79.0
2023-09-10 18:00:00,220.0,79.0
2023-09-10 19:00:00,207.0,79.0
2023-09-10 20:00:00,193.0,80.0
2023-09-10 21:00:00,222.0,80.0
2023-09-10 22:00:00,275.0,80.0
2023-09-10 23:00:00,233.0,79.0
