UTC time,nat_gas,hydro
2023-08-05 00:00:00,207.0,100.0
2023-08-05 01:00:00,233.0,100.0
2023-08-05 02:00:00,244.0,100.0
2023-08-05 03:00:00,260.0,100.0
2023-08-05 04:00:00,262.0,100.0
2023-08-05 05:00:00,307.0,100.0
2023-08-05 06:00:00,308.0,99.0
2023-08-05 07:00:00,242.0,100.0
2023-08-05 08:00:00,226.0,99.0
2023-08-05 09:00:00,229.0,99.0
2023-08-05 10:00:00,230.0,85.0
2023-08-05 11:00:00,228.0,84.0
2023-08-05 12:00:00,216.0,84.0
2023-08-05 13:00:00,203.0,84.0
2023-08-05 14:00:00,204.0,84.0
2023-08-05 15:00:00,172.0,84.0
2023-08-05 16:00:00,172.0,84.0
2023-08-05 17:00:00,172.0,84.0
2023-08-05 18:00:00,171.0,84.0
2023-08-05 19:00:00,168.0,84.0
2023-08-05 20:00:00,172.0,85.0
2023-08-05 21:00:00,182.0,98.0
2023-08-05 22:00:00,192.0,99.0
2023-08-05 23:00:00,229.0,99.0
