UTC time,nat_gas,hydro
2023-07-28 00:00:00,294.0,100.0
2023-07-28 01:00:00,228.0,100.0
2023-07-28 02:00:00,202.0,100.0
2023-07-28 03:00:00,215.0,100.0
2023-07-28 04:00:00,227.0,100.0
2023-07-28 05:00:00,233.0,99.0
2023-07-28 06:00:00,268.0,99.0
2023-07-28 07:00:00,229.0,99.0
2023-07-28 08:00:00,200.0,100.0
2023-07-28 09:00:00,227.0,99.0
2023-07-28 10:00:00,223.0,85.0
2023-07-28 11:00:00,221.0,84.0
2023-07-28 12:00:00,222.0,84.0
2023-07-28 13:00:00,224.0,84.0
2023-07-28 14:00:00,222.0,84.0
2023-07-28 15:00:00,213.0,70.0
2023-07-28 16:00:00,194.0,69.0
2023-07-28 17:00:00,184.0,69.0
2023-07-28 18:00:00,190.0,69.0
2023-07-28 19:00:00,197.0,69.0
2023-07-28 20:00:00,212.0,73.0
2023-07-28 21:00:00,244.0,74.0
2023-07-28 22:00:00,220.0,84.0
2023-07-28 23:00:00,238.0,98.0
