Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
36720,2023-03-11 00:00:00,2024-07-17 00:00:00,3.1,346.62,216.0,96.0
36721,2023-03-11 01:00:00,2024-07-17 00:00:00,3.1,348.3,222.0,97.0
36722,2023-03-11 02:00:00,2024-07-17 00:00:00,3.1,348.61,225.0,98.0
36723,2023-03-11 03:00:00,2024-07-17 00:00:00,3.1,351.93,228.0,96.0
36724,2023-03-11 04:00:00,2024-07-17 00:00:00,3.1,353.36,229.0,95.0
36725,2023-03-11 05:00:00,2024-07-17 00:00:00,3.1,354.2,231.0,95.0
36726,2023-03-11 06:00:00,2024-07-17 00:00:00,3.1,350.35,222.0,95.0
36727,2023-03-11 07:00:00,2024-07-17 00:00:00,3.1,343.99,206.0,94.0
36728,2023-03-11 08:00:00,2024-07-17 00:00:00,3.1,338.43,195.0,94.0
36729,2023-03-11 09:00:00,2024-07-17 00:00:00,3.1,337.9,194.0,94.0
36730,2023-03-11 10:00:00,2024-07-17 00:00:00,3.1,338.91,198.0,95.0
36731,2023-03-11 11:00:00,2024-07-17 00:00:00,3.1,337.34,195.0,95.0
36732,2023-03-11 12:00:00,2024-07-17 00:00:00,3.1,338.95,196.0,94.0
36733,2023-03-11 13:00:00,2024-07-17 00:00:00,3.1,341.51,201.0,94.0
36734,2023-03-11 14:00:00,2024-07-17 00:00:00,3.1,347.19,215.0,95.0
36735,2023-03-11 15:00:00,2024-07-17 00:00:00,3.1,345.22,213.0,96.0
36736,2023-03-11 16:00:00,2024-07-17 00:00:00,3.1,339.88,202.0,96.0
36737,2023-03-11 17:00:00,2024-07-17 00:00:00,3.1,352.35,229.0,96.0
36738,2023-03-11 18:00:00,2024-07-17 00:00:00,3.1,351.5,227.0,96.0
36739,2023-03-11 19:00:00,2024-07-17 00:00:00,3.1,337.32,197.0,96.0
36740,2023-03-11 20:00:00,2024-07-17 00:00:00,3.1,327.91,180.0,96.0
36741,2023-03-11 21:00:00,2024-07-17 00:00:00,3.1,330.23,184.0,96.0
36742,2023-03-11 22:00:00,2024-07-17 00:00:00,3.1,325.53,176.0,96.0
36743,2023-03-11 23:00:00,2024-07-17 00:00:00,3.1,321.82,170.0,96.0
