Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
36360,2023-02-24 00:00:00,2024-07-17 00:00:00,3.1,291.52,182.0,49.0
36361,2023-02-24 01:00:00,2024-07-17 00:00:00,3.1,265.64,196.0,77.0
36362,2023-02-24 02:00:00,2024-07-17 00:00:00,3.1,310.9,242.0,46.0
36363,2023-02-24 03:00:00,2024-07-17 00:00:00,3.1,330.14,381.0,46.0
36364,2023-02-24 04:00:00,2024-07-17 00:00:00,3.1,334.39,432.0,46.0
36365,2023-02-24 05:00:00,2024-07-17 00:00:00,3.1,327.17,359.0,47.0
36366,2023-02-24 06:00:00,2024-07-17 00:00:00,3.1,317.78,286.0,47.0
36367,2023-02-24 07:00:00,2024-07-17 00:00:00,3.1,316.98,281.0,47.0
36368,2023-02-24 08:00:00,2024-07-17 00:00:00,3.1,310.65,246.0,47.0
36369,2023-02-24 09:00:00,2024-07-17 00:00:00,3.1,309.43,235.0,46.0
36370,2023-02-24 10:00:00,2024-07-17 00:00:00,3.1,310.75,236.0,45.0
36371,2023-02-24 11:00:00,2024-07-17 00:00:00,3.1,310.32,234.0,45.0
36372,2023-02-24 12:00:00,2024-07-17 00:00:00,3.1,309.65,236.0,46.0
36373,2023-02-24 13:00:00,2024-07-17 00:00:00,3.1,311.64,251.0,47.0
36374,2023-02-24 14:00:00,2024-07-17 00:00:00,3.1,317.61,291.0,48.0
36375,2023-02-24 15:00:00,2024-07-17 00:00:00,3.1,325.82,354.0,48.0
36376,2023-02-24 16:00:00,2024-07-17 00:00:00,3.1,311.0,253.0,48.0
36377,2023-02-24 17:00:00,2024-07-17 00:00:00,3.1,307.9,238.0,48.0
36378,2023-02-24 18:00:00,2024-07-17 00:00:00,3.1,306.8,233.0,48.0
36379,2023-02-24 19:00:00,2024-07-17 00:00:00,3.1,306.8,233.0,48.0
36380,2023-02-24 20:00:00,2024-07-17 00:00:00,3.1,306.57,232.0,48.0
36381,2023-02-24 21:00:00,2024-07-17 00:00:00,3.1,306.57,232.0,48.0
36382,2023-02-24 22:00:00,2024-07-17 00:00:00,3.1,307.02,234.0,48.0
36383,2023-02-24 23:00:00,2024-07-17 00:00:00,3.1,306.8,233.0,48.0
