UTC time,nat_gas,hydro
2023-06-22 00:00:00,279.0,98.0
2023-06-22 01:00:00,279.0,99.0
2023-06-22 02:00:00,252.0,99.0
2023-06-22 03:00:00,326.0,99.0
2023-06-22 04:00:00,340.0,99.0
2023-06-22 05:00:00,298.0,99.0
2023-06-22 06:00:00,232.0,99.0
2023-06-22 07:00:00,228.0,100.0
2023-06-22 08:00:00,211.0,99.0
2023-06-22 09:00:00,207.0,99.0
2023-06-22 10:00:00,217.0,99.0
2023-06-22 11:00:00,226.0,99.0
2023-06-22 12:00:00,232.0,99.0
2023-06-22 13:00:00,233.0,99.0
2023-06-22 14:00:00,250.0,99.0
2023-06-22 15:00:00,253.0,99.0
2023-06-22 16:00:00,276.0,99.0
2023-06-22 17:00:00,275.0,99.0
2023-06-22 18:00:00,276.0,99.0
2023-06-22 19:00:00,261.0,99.0
2023-06-22 20:00:00,220.0,99.0
2023-06-22 21:00:00,225.0,99.0
2023-06-22 22:00:00,208.0,99.0
2023-06-22 23:00:00,240.0,99.0
