UTC time,nat_gas,hydro
2023-12-27 00:00:00,223.0,13.0
2023-12-27 01:00:00,232.0,13.0
2023-12-27 02:00:00,238.0,13.0
2023-12-27 03:00:00,222.0,13.0
2023-12-27 04:00:00,222.0,13.0
2023-12-27 05:00:00,225.0,13.0
2023-12-27 06:00:00,228.0,13.0
2023-12-27 07:00:00,224.0,13.0
2023-12-27 08:00:00,216.0,13.0
2023-12-27 09:00:00,211.0,3.0
2023-12-27 10:00:00,206.0,3.0
2023-12-27 11:00:00,208.0,4.0
2023-12-27 12:00:00,216.0,13.0
2023-12-27 13:00:00,222.0,13.0
2023-12-27 14:00:00,233.0,13.0
2023-12-27 15:00:00,235.0,13.0
2023-12-27 16:00:00,227.0,13.0
2023-12-27 17:00:00,214.0,13.0
2023-12-27 18:00:00,215.0,13.0
2023-12-27 19:00:00,228.0,13.0
2023-12-27 20:00:00,195.0,31.0
2023-12-27 21:00:00,205.0,32.0
2023-12-27 22:00:00,200.0,34.0
2023-12-27 23:00:00,217.0,34.0
