UTC time,nat_gas,hydro
2023-01-10 00:00:00,242.0,19.0
2023-01-10 01:00:00,244.0,14.0
2023-01-10 02:00:00,244.0,14.0
2023-01-10 03:00:00,243.0,14.0
2023-01-10 04:00:00,243.0,14.0
2023-01-10 05:00:00,244.0,11.0
2023-01-10 06:00:00,232.0,11.0
2023-01-10 07:00:00,225.0,11.0
2023-01-10 08:00:00,210.0,11.0
2023-01-10 09:00:00,209.0,11.0
2023-01-10 10:00:00,208.0,11.0
2023-01-10 11:00:00,199.0,11.0
2023-01-10 12:00:00,186.0,11.0
2023-01-10 13:00:00,202.0,11.0
2023-01-10 14:00:00,224.0,11.0
2023-01-10 15:00:00,234.0,14.0
2023-01-10 16:00:00,234.0,15.0
2023-01-10 17:00:00,214.0,28.0
2023-01-10 18:00:00,194.0,28.0
2023-01-10 19:00:00,174.0,28.0
2023-01-10 20:00:00,170.0,28.0
2023-01-10 21:00:00,173.0,28.0
2023-01-10 22:00:00,178.0,28.0
2023-01-10 23:00:00,185.0,28.0
