Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
43848,2024-01-02 00:00:00,2024-07-17 00:00:00,3.1,447.93,131.0,13.0
43849,2024-01-02 01:00:00,2024-07-17 00:00:00,3.1,456.9,170.0,13.0
43850,2024-01-02 02:00:00,2024-07-17 00:00:00,3.1,465.67,236.0,13.0
43851,2024-01-02 03:00:00,2024-07-17 00:00:00,3.1,462.46,207.0,13.0
43852,2024-01-02 04:00:00,2024-07-17 00:00:00,3.1,462.08,204.0,13.0
43853,2024-01-02 05:00:00,2024-07-17 00:00:00,3.1,464.76,227.0,13.0
43854,2024-01-02 06:00:00,2024-07-17 00:00:00,3.1,464.0,220.0,13.0
43855,2024-01-02 07:00:00,2024-07-17 00:00:00,3.1,458.61,180.0,13.0
43856,2024-01-02 08:00:00,2024-07-17 00:00:00,3.1,451.41,144.0,13.0
43857,2024-01-02 09:00:00,2024-07-17 00:00:00,3.1,461.56,200.0,13.0
43858,2024-01-02 10:00:00,2024-07-17 00:00:00,3.1,459.86,188.0,13.0
43859,2024-01-02 11:00:00,2024-07-17 00:00:00,3.1,456.71,169.0,13.0
43860,2024-01-02 12:00:00,2024-07-17 00:00:00,3.1,456.16,166.0,13.0
43861,2024-01-02 13:00:00,2024-07-17 00:00:00,3.1,456.9,170.0,13.0
43862,2024-01-02 14:00:00,2024-07-17 00:00:00,3.1,459.4,185.0,13.0
43863,2024-01-02 15:00:00,2024-07-17 00:00:00,3.1,467.23,253.0,13.0
43864,2024-01-02 16:00:00,2024-07-17 00:00:00,3.1,463.31,214.0,13.0
43865,2024-01-02 17:00:00,2024-07-17 00:00:00,3.1,458.93,182.0,13.0
43866,2024-01-02 18:00:00,2024-07-17 00:00:00,3.1,467.89,261.0,13.0
43867,2024-01-02 19:00:00,2024-07-17 00:00:00,3.1,484.92,272.0,3.0
43868,2024-01-02 20:00:00,2024-07-17 00:00:00,3.1,485.21,289.0,3.0
43869,2024-01-02 21:00:00,2024-07-17 00:00:00,3.1,484.03,308.0,4.0
43870,2024-01-02 22:00:00,2024-07-17 00:00:00,3.1,469.18,278.0,13.0
43871,2024-01-02 23:00:00,2024-07-17 00:00:00,3.1,468.36,267.0,13.0
