Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro
41376,2023-09-21 00:00:00,2024-07-17 00:00:00,3.1,296.0,192.0,48.0
41377,2023-09-21 01:00:00,2024-07-17 00:00:00,3.1,311.0,253.0,48.0
41378,2023-09-21 02:00:00,2024-07-17 00:00:00,3.1,320.39,310.0,48.0
41379,2023-09-21 03:00:00,2024-07-17 00:00:00,3.1,323.63,335.0,48.0
41380,2023-09-21 04:00:00,2024-07-17 00:00:00,3.1,315.02,275.0,48.0
41381,2023-09-21 05:00:00,2024-07-17 00:00:00,3.1,316.67,285.0,48.0
41382,2023-09-21 06:00:00,2024-07-17 00:00:00,3.1,305.42,227.0,48.0
41383,2023-09-21 07:00:00,2024-07-17 00:00:00,3.1,305.65,228.0,48.0
41384,2023-09-21 08:00:00,2024-07-17 00:00:00,3.1,303.73,220.0,48.0
41385,2023-09-21 09:00:00,2024-07-17 00:00:00,3.1,300.62,208.0,48.0
41386,2023-09-21 10:00:00,2024-07-17 00:00:00,3.1,298.1,199.0,48.0
41387,2023-09-21 11:00:00,2024-07-17 00:00:00,3.1,295.38,190.0,48.0
41388,2023-09-21 12:00:00,2024-07-17 00:00:00,3.1,295.38,190.0,48.0
41389,2023-09-21 13:00:00,2024-07-17 00:00:00,3.1,303.48,219.0,48.0
41390,2023-09-21 14:00:00,2024-07-17 00:00:00,3.1,306.57,232.0,48.0
41391,2023-09-21 15:00:00,2024-07-17 00:00:00,3.1,303.48,219.0,48.0
41392,2023-09-21 16:00:00,2024-07-17 00:00:00,3.1,306.34,231.0,48.0
41393,2023-09-21 17:00:00,2024-07-17 00:00:00,3.1,306.12,230.0,48.0
41394,2023-09-21 18:00:00,2024-07-17 00:00:00,3.1,307.45,231.0,47.0
41395,2023-09-21 19:00:00,2024-07-17 00:00:00,3.1,306.3,226.0,47.0
41396,2023-09-21 20:00:00,2024-07-17 00:00:00,3.1,312.61,256.0,47.0
41397,2023-09-21 21:00:00,2024-07-17 00:00:00,3.1,307.22,230.0,47.0
41398,2023-09-21 22:00:00,2024-07-17 00:00:00,3.1,306.76,228.0,47.0
41399,2023-09-21 23:00:00,2024-07-17 00:00:00,3.1,308.98,238.0,47.0
