UTC time,nat_gas,hydro
2023-03-31 00:00:00,209.0,96.0
2023-03-31 01:00:00,202.0,96.0
2023-03-31 02:00:00,238.0,96.0
2023-03-31 03:00:00,207.0,96.0
2023-03-31 04:00:00,218.0,96.0
2023-03-31 05:00:00,174.0,96.0
2023-03-31 06:00:00,171.0,96.0
2023-03-31 07:00:00,171.0,96.0
2023-03-31 08:00:00,200.0,96.0
2023-03-31 09:00:00,193.0,96.0
2023-03-31 10:00:00,193.0,96.0
2023-03-31 11:00:00,191.0,96.0
2023-03-31 12:00:00,189.0,96.0
2023-03-31 13:00:00,222.0,96.0
2023-03-31 14:00:00,259.0,96.0
2023-03-31 15:00:00,258.0,96.0
2023-03-31 16:00:00,282.0,96.0
2023-03-31 17:00:00,247.0,96.0
2023-03-31 18:00:00,234.0,96.0
2023-03-31 19:00:00,195.0,97.0
2023-03-31 20:00:00,164.0,97.0
2023-03-31 21:00:00,173.0,97.0
2023-03-31 22:00:00,223.0,96.0
2023-03-31 23:00:00,255.0,97.0
