UTC time,nat_gas,hydro
2023-11-10 00:00:00,141.0,12.0
2023-11-10 01:00:00,184.0,12.0
2023-11-10 02:00:00,184.0,11.0
2023-11-10 03:00:00,172.0,11.0
2023-11-10 04:00:00,139.0,11.0
2023-11-10 05:00:00,139.0,11.0
2023-11-10 06:00:00,139.0,11.0
2023-11-10 07:00:00,139.0,12.0
2023-11-10 08:00:00,98.0,15.0
2023-11-10 09:00:00,76.0,1.0
2023-11-10 10:00:00,61.0,1.0
2023-11-10 11:00:00,52.0,11.0
2023-11-10 12:00:00,56.0,11.0
2023-11-10 13:00:00,72.0,11.0
2023-11-10 14:00:00,87.0,11.0
2023-11-10 15:00:00,87.0,11.0
2023-11-10 16:00:00,53.0,11.0
2023-11-10 17:00:00,39.0,11.0
2023-11-10 18:00:00,39.0,12.0
2023-11-10 19:00:00,39.0,9.0
2023-11-10 20:00:00,39.0,9.0
2023-11-10 21:00:00,39.0,12.0
2023-11-10 22:00:00,39.0,13.0
2023-11-10 23:00:00,39.0,11.0
