UTC time,nat_gas,hydro
2023-11-26 00:00:00,200.0,12.0
2023-11-26 01:00:00,237.0,12.0
2023-11-26 02:00:00,237.0,12.0
2023-11-26 03:00:00,237.0,11.0
2023-11-26 04:00:00,237.0,3.0
2023-11-26 05:00:00,237.0,1.0
2023-11-26 06:00:00,237.0,2.0
2023-11-26 07:00:00,237.0,11.0
2023-11-26 08:00:00,237.0,13.0
2023-11-26 09:00:00,238.0,12.0
2023-11-26 10:00:00,236.0,12.0
2023-11-26 11:00:00,232.0,12.0
2023-11-26 12:00:00,232.0,12.0
2023-11-26 13:00:00,232.0,12.0
2023-11-26 14:00:00,232.0,12.0
2023-11-26 15:00:00,232.0,12.0
2023-11-26 16:00:00,231.0,12.0
2023-11-26 17:00:00,229.0,11.0
2023-11-26 18:00:00,224.0,12.0
2023-11-26 19:00:00,234.0,1.0
2023-11-26 20:00:00,227.0,1.0
2023-11-26 21:00:00,235.0,1.0
2023-11-26 22:00:00,237.0,11.0
2023-11-26 23:00:00,218.0,11.0
