UTC time,nat_gas,hydro
2023-10-12 00:00:00,175.0,37.0
2023-10-12 01:00:00,206.0,37.0
2023-10-12 02:00:00,238.0,37.0
2023-10-12 03:00:00,220.0,37.0
2023-10-12 04:00:00,209.0,37.0
2023-10-12 05:00:00,198.0,32.0
2023-10-12 06:00:00,193.0,32.0
2023-10-12 07:00:00,187.0,32.0
2023-10-12 08:00:00,174.0,32.0
2023-10-12 09:00:00,168.0,35.0
2023-10-12 10:00:00,178.0,36.0
2023-10-12 11:00:00,173.0,31.0
2023-10-12 12:00:00,179.0,32.0
2023-10-12 13:00:00,195.0,38.0
2023-10-12 14:00:00,201.0,57.0
2023-10-12 15:00:00,220.0,57.0
2023-10-12 16:00:00,176.0,58.0
2023-10-12 17:00:00,208.0,63.0
2023-10-12 18:00:00,167.0,58.0
2023-10-12 19:00:00,166.0,58.0
2023-10-12 20:00:00,167.0,58.0
2023-10-12 21:00:00,167.0,57.0
2023-10-12 22:00:00,164.0,58.0
2023-10-12 23:00:00,162.0,62.0
