UTC time,nat_gas,hydro
2023-10-19 00:00:00,278.0,38.0
2023-10-19 01:00:00,326.0,38.0
2023-10-19 02:00:00,350.0,38.0
2023-10-19 03:00:00,345.0,36.0
2023-10-19 04:00:00,332.0,36.0
2023-10-19 05:00:00,335.0,37.0
2023-10-19 06:00:00,283.0,37.0
2023-10-19 07:00:00,236.0,37.0
2023-10-19 08:00:00,239.0,37.0
2023-10-19 09:00:00,218.0,37.0
2023-10-19 10:00:00,218.0,37.0
2023-10-19 11:00:00,222.0,37.0
2023-10-19 12:00:00,232.0,37.0
2023-10-19 13:00:00,231.0,37.0
2023-10-19 14:00:00,256.0,37.0
2023-10-19 15:00:00,263.0,37.0
2023-10-19 16:00:00,217.0,37.0
2023-10-19 17:00:00,177.0,37.0
2023-10-19 18:00:00,184.0,37.0
2023-10-19 19:00:00,182.0,37.0
2023-10-19 20:00:00,192.0,37.0
2023-10-19 21:00:00,200.0,37.0
2023-10-19 22:00:00,233.0,37.0
2023-10-19 23:00:00,245.0,37.0
