UTC time,nat_gas,hydro
2023-06-05 00:00:00,237.0,98.0
2023-06-05 01:00:00,284.0,99.0
2023-06-05 02:00:00,275.0,99.0
2023-06-05 03:00:00,296.0,98.0
2023-06-05 04:00:00,342.0,98.0
2023-06-05 05:00:00,335.0,98.0
2023-06-05 06:00:00,282.0,98.0
2023-06-05 07:00:00,218.0,98.0
2023-06-05 08:00:00,232.0,98.0
2023-06-05 09:00:00,223.0,98.0
2023-06-05 10:00:00,222.0,98.0
2023-06-05 11:00:00,198.0,98.0
2023-06-05 12:00:00,225.0,99.0
2023-06-05 13:00:00,238.0,99.0
2023-06-05 14:00:00,232.0,98.0
2023-06-05 15:00:00,199.0,99.0
2023-06-05 16:00:00,221.0,125.0
2023-06-05 17:00:00,238.0,131.0
2023-06-05 18:00:00,238.0,129.0
2023-06-05 19:00:00,237.0,117.0
2023-06-05 20:00:00,237.0,106.0
2023-06-05 21:00:00,297.0,100.0
2023-06-05 22:00:00,315.0,121.0
2023-06-05 23:00:00,276.0,98.0
