UTC time,nat_gas,hydro
2023-01-20 00:00:00,206.0,95.0
2023-01-20 01:00:00,201.0,94.0
2023-01-20 02:00:00,214.0,94.0
2023-01-20 03:00:00,225.0,94.0
2023-01-20 04:00:00,231.0,94.0
2023-01-20 05:00:00,238.0,94.0
2023-01-20 06:00:00,242.0,94.0
2023-01-20 07:00:00,238.0,94.0
2023-01-20 08:00:00,231.0,94.0
2023-01-20 09:00:00,205.0,94.0
2023-01-20 10:00:00,201.0,94.0
2023-01-20 11:00:00,207.0,94.0
2023-01-20 12:00:00,203.0,94.0
2023-01-20 13:00:00,207.0,94.0
2023-01-20 14:00:00,197.0,94.0
2023-01-20 15:00:00,210.0,94.0
2023-01-20 16:00:00,241.0,94.0
2023-01-20 17:00:00,172.0,94.0
2023-01-20 18:00:00,171.0,94.0
2023-01-20 19:00:00,172.0,94.0
2023-01-20 20:00:00,172.0,94.0
2023-01-20 21:00:00,171.0,94.0
2023-01-20 22:00:00,174.0,94.0
2023-01-20 23:00:00,171.0,94.0
