UTC time,nat_gas,hydro
2023-09-28 00:00:00,197.0,46.0
2023-09-28 01:00:00,275.0,46.0
2023-09-28 02:00:00,325.0,46.0
2023-09-28 03:00:00,300.0,46.0
2023-09-28 04:00:00,300.0,46.0
2023-09-28 05:00:00,315.0,46.0
2023-09-28 06:00:00,295.0,46.0
2023-09-28 07:00:00,259.0,46.0
2023-09-28 08:00:00,170.0,43.0
2023-09-28 09:00:00,170.0,43.0
2023-09-28 10:00:00,164.0,43.0
2023-09-28 11:00:00,165.0,43.0
2023-09-28 12:00:00,172.0,43.0
2023-09-28 13:00:00,195.0,43.0
2023-09-28 14:00:00,228.0,43.0
2023-09-28 15:00:00,229.0,43.0
2023-09-28 16:00:00,183.0,43.0
2023-09-28 17:00:00,172.0,44.0
2023-09-28 18:00:00,192.0,46.0
2023-09-28 19:00:00,177.0,46.0
2023-09-28 20:00:00,175.0,46.0
2023-09-28 21:00:00,163.0,46.0
2023-09-28 22:00:00,182.0,46.0
2023-09-28 23:00:00,181.0,46.0
