UTC time,nat_gas,coal,solar,hydro,biomass,nuclear,oil,unknown,geothermal,wind 
2020-02-20 19:00,,34126.0,0.0,7044.0,21744.0,31892.0,1736.0,2461.0,112.0,164339.0
2020-02-20 20:00,,27063.0,0.0,7016.0,21458.0,32036.0,1736.0,2424.0,112.0,165100.0
2020-02-20 21:00,,25488.0,0.0,7298.0,20880.0,31977.0,1736.0,2308.0,112.0,160578.0
2020-02-20 22:00,,23931.0,0.0,6996.0,20749.0,31599.0,1736.0,2295.0,110.0,164148.0
2020-02-20 23:00,,23431.0,0.0,6952.0,20475.0,31036.0,1736.0,2240.0,108.0,163911.0
2020-02-21 00:00,14038.0,23725.0,0.0,6927.0,20139.0,31024.0,1736.0,2240.0,105.0,162822.0
2020-02-21 01:00,13507.0,24088.0,0.0,6822.0,20057.0,31089.0,1736.0,2230.0,104.0,161306.0
2020-02-21 02:00,13283.0,24368.0,0.0,6839.0,20192.0,30756.0,1736.0,2227.0,106.0,160561.0
2020-02-21 03:00,14101.0,25677.0,0.0,7030.0,20352.0,30723.0,1736.0,2422.0,108.0,157391.0
2020-02-21 04:00,17030.0,28102.0,0.0,6881.0,20491.0,31036.0,1736.0,2540.0,108.0,151221.0
2020-02-21 05:00,21306.0,33758.0,0.0,7479.0,20791.0,31285.0,1735.0,2517.0,108.0,148914.0
2020-02-21 06:00,23159.0,33888.0,1417.0,7236.0,21146.0,31020.0,1736.0,2508.0,107.0,142617.0
2020-02-21 07:00,23275.0,34577.0,13647.0,7062.0,21405.0,31116.0,1736.0,2512.0,104.0,137115.0
2020-02-21 08:00,23401.0,34687.0,31437.0,6893.0,21146.0,30734.0,1736.0,2513.0,104.0,137959.0
2020-02-21 09:00,22160.0,30482.0,48720.0,6913.0,21117.0,30810.0,1736.0,2472.0,105.0,139133.0
2020-02-21 10:00,21455.0,27219.0,60891.0,6926.0,21054.0,31207.0,1736.0,2413.0,104.0,138814.0
2020-02-21 11:00,20255.0,26046.0,63922.0,6908.0,20916.0,31156.0,1736.0,2327.0,104.0,141135.0
2020-02-21 12:00,19327.0,26139.0,59844.0,6988.0,20858.0,30983.0,1736.0,2324.0,104.0,142406.0
2020-02-21 13:00,19558.0,26303.0,49529.0,7091.0,20867.0,31023.0,1735.0,2308.0,104.0,139418.0
2020-02-21 14:00,20194.0,26734.0,33004.0,6977.0,20947.0,30913.0,1737.0,2188.0,104.0,135123.0
2020-02-21 15:00,21430.0,30464.0,14392.0,7239.0,21362.0,31221.0,,2161.0,104.0,127944.0
2020-02-21 16:00,21442.0,36611.0,1674.0,7651.0,21623.0,30957.0,,2170.0,107.0,121061.0
2020-02-21 17:00,21937.0,39195.0,0.0,7507.0,21901.0,30839.0,,2171.0,108.0,124600.0
2020-02-21 18:00,22149.0,37948.0,0.0,7089.0,21994.0,30746.0,,2274.0,110.0,133432.0
2020-02-21 19:00,21036.0,33664.0,0.0,6879.0,21895.0,30523.0,1737.0,2290.0,112.0,142765.0
2020-02-21 20:00,20502.0,31209.0,0.0,7030.0,21661.0,30620.0,1736.0,2335.0,112.0,147472.0
2020-02-21 21:00,19102.0,28736.0,0.0,6874.0,21410.0,30947.0,1736.0,2316.0,112.0,146623.0
2020-02-21 22:00,15643.0,26058.0,0.0,7134.0,21176.0,31220.0,1736.0,2012.0,114.0,148755.0
2020-02-21 23:00,11227.0,24560.0,0.0,6952.0,21107.0,29485.0,1736.0,1757.0,115.0,150048.0
2020-02-22 00:00,10654.0,25216.0,0.0,6991.0,21011.0,28546.0,1736.0,1766.0,112.0,151628.0
2020-02-22 01:00,10633.0,24291.0,0.0,6797.0,21052.0,26602.0,1736.0,1768.0,112.0,154825.0
2020-02-22 02:00,10710.0,23557.0,0.0,6792.0,20965.0,25696.0,1737.0,1760.0,112.0,158354.0
2020-02-22 03:00,10819.0,22883.0,0.0,6782.0,21026.0,27114.0,1737.0,1688.0,112.0,150561.0
2020-02-22 04:00,10942.0,22406.0,0.0,6713.0,21127.0,27261.0,1736.0,1688.0,112.0,151510.0
2020-02-22 05:00,10979.0,22561.0,1.0,6688.0,21217.0,27384.0,1736.0,1688.0,112.0,156972.0
2020-02-22 06:00,10800.0,23182.0,2353.0,6658.0,21465.0,27702.0,1736.0,1688.0,112.0,158194.0
2020-02-22 07:00,10747.0,23777.0,17558.0,6721.0,21653.0,26263.0,1736.0,1687.0,109.0,157946.0
2020-02-22 08:00,11043.0,23270.0,33950.0,6879.0,21647.0,24589.0,1736.0,1688.0,88.0,154860.0
2020-02-22 09:00,10777.0,21675.0,46709.0,6736.0,21648.0,23250.0,1736.0,1688.0,81.0,154192.0
2020-02-22 10:00,10585.0,21074.0,52611.0,6634.0,21530.0,23446.0,1736.0,1688.0,80.0,156320.0
2020-02-22 11:00,10414.0,21017.0,52826.0,6640.0,21315.0,23430.0,1737.0,1688.0,80.0,159020.0
2020-02-22 12:00,10652.0,20901.0,46213.0,6585.0,21287.0,23024.0,1736.0,1688.0,82.0,161379.0
2020-02-22 13:00,10635.0,20769.0,34949.0,6644.0,21267.0,23449.0,1736.0,1688.0,83.0,163075.0
2020-02-22 14:00,10727.0,21335.0,20610.0,6700.0,21316.0,23885.0,1736.0,1690.0,88.0,170968.0
2020-02-22 15:00,10919.0,22998.0,7011.0,6634.0,21450.0,23906.0,1726.0,1689.0,90.0,183130.0
2020-02-22 16:00,11639.0,23715.0,786.0,6628.0,21606.0,25001.0,1724.0,1691.0,92.0,183514.0
2020-02-22 17:00,12024.0,24745.0,0.0,6605.0,21660.0,25730.0,1724.0,1688.0,93.0,183637.0
2020-02-22 18:00,11707.0,24623.0,0.0,6419.0,21670.0,24615.0,1735.0,1688.0,92.0,182848.0
2020-02-22 19:00,11303.0,22092.0,0.0,6363.0,21592.0,23004.0,1730.0,1680.0,92.0,183362.0
2020-02-22 20:00,11243.0,21539.0,0.0,6125.0,21413.0,20137.0,1724.0,1680.0,92.0,179432.0
2020-02-22 21:00,11175.0,21713.0,0.0,6209.0,21311.0,21201.0,1724.0,1680.0,96.0,171217.0
2020-02-22 22:00,11174.0,21614.0,0.0,6079.0,21113.0,21993.0,1724.0,1680.0,96.0,171572.0
2020-02-22 23:00,10059.0,20987.0,0.0,5864.0,20961.0,22016.0,1724.0,1684.0,99.0,153433.0
2020-02-23 00:00,9791.0,20690.0,0.0,6193.0,20890.0,22492.0,1725.0,1684.0,102.0,151109.0
2020-02-23 01:00,9817.0,20170.0,0.0,6110.0,20907.0,22624.0,1724.0,1683.0,108.0,149838.0
2020-02-23 02:00,9848.0,20157.0,0.0,6050.0,20885.0,24237.0,1724.0,1687.0,106.0,147199.0
2020-02-23 03:00,9903.0,20162.0,0.0,6131.0,20935.0,24747.0,1724.0,1688.0,102.0,141261.0
2020-02-23 04:00,9913.0,20284.0,0.0,6120.0,21035.0,24947.0,1724.0,1691.0,101.0,139728.0
2020-02-23 05:00,9816.0,20287.0,1.0,6602.0,21175.0,25328.0,1724.0,1692.0,103.0,137928.0
2020-02-23 06:00,10058.0,20777.0,343.0,6391.0,21409.0,26870.0,1724.0,1728.0,104.0,129370.0
2020-02-23 07:00,11364.0,21476.0,2807.0,6382.0,21712.0,28296.0,1726.0,1926.0,101.0,129398.0
2020-02-23 08:00,11496.0,22175.0,6971.0,6324.0,21835.0,29806.0,1724.0,2105.0,101.0,119791.0
2020-02-23 09:00,12180.0,22774.0,10112.0,6348.0,21848.0,31088.0,,2186.0,98.0,113450.0
2020-02-23 10:00,12299.0,22450.0,11142.0,6892.0,21802.0,31441.0,,2253.0,93.0,111198.0
2020-02-23 11:00,12303.0,23063.0,12001.0,6786.0,21687.0,31761.0,,2260.0,92.0,111676.0
2020-02-23 12:00,12192.0,22104.0,11874.0,6379.0,21588.0,31587.0,,2259.0,92.0,119588.0
2020-02-23 13:00,10922.0,20911.0,11054.0,6246.0,21519.0,30497.0,1725.0,1889.0,88.0,135387.0
2020-02-23 14:00,10529.0,20910.0,8393.0,6289.0,21421.0,28992.0,1727.0,1683.0,88.0,148913.0
2020-02-23 15:00,10607.0,21510.0,4890.0,6421.0,21509.0,29193.0,1727.0,1692.0,88.0,159737.0
2020-02-23 16:00,10717.0,22538.0,645.0,6669.0,21610.0,30618.0,1725.0,1692.0,88.0,166970.0
2020-02-23 17:00,11108.0,22861.0,0.0,6348.0,21758.0,31165.0,1725.0,1692.0,88.0,174910.0
2020-02-23 18:00,12231.0,22294.0,0.0,6210.0,21663.0,30282.0,1726.0,1692.0,88.0,179170.0
2020-02-23 19:00,12309.0,22766.0,0.0,6066.0,21481.0,28795.0,1741.0,1716.0,88.0,178352.0
2020-02-23 20:00,12371.0,23504.0,0.0,6440.0,21340.0,27236.0,1744.0,1716.0,88.0,176372.0
2020-02-23 21:00,12392.0,23785.0,0.0,6425.0,21255.0,28177.0,1744.0,1716.0,88.0,166317.0
2020-02-23 22:00,12295.0,23625.0,0.0,6166.0,21114.0,28651.0,1744.0,1720.0,92.0,158497.0
2020-02-23 23:00,12528.0,22816.0,0.0,6162.0,20894.0,29574.0,1744.0,1724.0,96.0,149020.0
2020-02-24 00:00,12112.0,22717.0,0.0,6262.0,20846.0,29435.0,1744.0,1724.0,100.0,140124.0
2020-02-24 01:00,12475.0,22339.0,0.0,6315.0,20845.0,29571.0,1744.0,1724.0,102.0,129891.0
2020-02-24 02:00,12898.0,23099.0,0.0,6469.0,20888.0,30068.0,1746.0,1764.0,110.0,120469.0
2020-02-24 03:00,15029.0,24772.0,0.0,6505.0,20898.0,30774.0,1736.0,2222.0,109.0,106377.0
2020-02-24 04:00,19484.0,31949.0,0.0,6488.0,21008.0,31452.0,1736.0,2361.0,111.0,91108.0
2020-02-24 05:00,24570.0,38552.0,3.0,6512.0,21489.0,31477.0,,2541.0,110.0,76464.0
2020-02-24 06:00,28175.0,41749.0,853.0,6900.0,21876.0,31367.0,,2548.0,112.0,65504.0
2020-02-24 07:00,31169.0,43234.0,7108.0,7770.0,22075.0,31543.0,,2547.0,111.0,55219.0
2020-02-24 08:00,31871.0,43959.0,14977.0,7091.0,22041.0,31997.0,,2544.0,111.0,49376.0
2020-02-24 09:00,31424.0,44767.0,22650.0,7517.0,21902.0,32196.0,,2544.0,98.0,49156.0
2020-02-24 10:00,30178.0,44555.0,26918.0,8324.0,21910.0,32188.0,,2544.0,97.0,56202.0
2020-02-24 11:00,28133.0,43350.0,27503.0,7725.0,21695.0,32168.0,,2526.0,103.0,66883.0
2020-02-24 12:00,28373.0,41102.0,25621.0,8026.0,21576.0,32144.0,,2476.0,104.0,81084.0
2020-02-24 13:00,27526.0,38903.0,22236.0,8105.0,21526.0,32102.0,,2485.0,102.0,95383.0
2020-02-24 14:00,27296.0,38201.0,16616.0,8110.0,21559.0,32072.0,,2523.0,101.0,107714.0
2020-02-24 15:00,27710.0,37716.0,8411.0,7635.0,21677.0,31912.0,,2532.0,102.0,116742.0
2020-02-24 16:00,27594.0,39090.0,1461.0,7877.0,21843.0,31964.0,,2536.0,104.0,126656.0
2020-02-24 17:00,27831.0,40404.0,0.0,7986.0,21977.0,31470.0,,2536.0,104.0,140587.0
2020-02-24 18:00,25777.0,39609.0,0.0,7578.0,21892.0,30472.0,1739.0,2536.0,104.0,150037.0
2020-02-24 19:00,21952.0,32919.0,0.0,7800.0,21550.0,29567.0,1736.0,2542.0,103.0,153839.0
2020-02-24 20:00,18376.0,28837.0,0.0,7588.0,21420.0,28822.0,1736.0,2548.0,100.0,159364.0
2020-02-24 21:00,16638.0,28494.0,0.0,7474.0,21287.0,28716.0,1736.0,2505.0,100.0,161974.0
2020-02-24 22:00,13585.0,28753.0,0.0,7614.0,21251.0,28564.0,1736.0,2088.0,100.0,165610.0
2020-02-24 23:00,12940.0,28460.0,0.0,7670.0,21099.0,27601.0,1736.0,1763.0,100.0,166514.0
2020-02-25 00:00,13012.0,28333.0,0.0,7599.0,21109.0,26016.0,1737.0,1760.0,100.0,165994.0
2020-02-25 01:00,12704.0,29410.0,0.0,7289.0,21082.0,24501.0,1736.0,1778.0,98.0,165991.0
2020-02-25 02:00,12836.0,30393.0,0.0,7336.0,21001.0,25581.0,1736.0,1784.0,100.0,162980.0
2020-02-25 03:00,13395.0,30835.0,0.0,7396.0,21108.0,26186.0,1735.0,1790.0,96.0,161421.0
2020-02-25 04:00,15222.0,32376.0,0.0,7492.0,21324.0,27275.0,1736.0,1811.0,99.0,158137.0
2020-02-25 05:00,19082.0,33476.0,4.0,7754.0,21628.0,29091.0,1737.0,2066.0,100.0,154990.0
2020-02-25 06:00,22515.0,40680.0,1133.0,7397.0,21987.0,29865.0,1740.0,2341.0,100.0,149828.0
2020-02-25 07:00,23800.0,44755.0,8452.0,7533.0,22108.0,29775.0,1737.0,2525.0,98.0,142111.0
2020-02-25 08:00,22711.0,46830.0,20447.0,7186.0,21871.0,29728.0,1734.0,2496.0,96.0,142072.0
2020-02-25 09:00,21844.0,45309.0,30462.0,7335.0,21636.0,29549.0,1733.0,2445.0,96.0,147007.0
2020-02-25 10:00,21468.0,42088.0,35002.0,7402.0,21490.0,29318.0,1732.0,2428.0,95.0,154424.0
2020-02-25 11:00,21715.0,38643.0,38854.0,7327.0,21340.0,29470.0,1732.0,2428.0,92.0,155301.0
2020-02-25 12:00,20760.0,35466.0,39307.0,7321.0,21345.0,29497.0,1852.0,2428.0,92.0,151861.0
2020-02-25 13:00,19754.0,35707.0,34633.0,7255.0,21242.0,29140.0,,2422.0,93.0,151071.0
2020-02-25 14:00,20146.0,37123.0,25461.0,7622.0,21170.0,29309.0,,2352.0,96.0,145607.0
2020-02-25 15:00,22364.0,43080.0,12851.0,7759.0,21482.0,29711.0,,2352.0,96.0,138600.0
2020-02-25 16:00,24695.0,52052.0,1941.0,7561.0,21929.0,29996.0,,2378.0,96.0,131390.0
2020-02-25 17:00,26497.0,56466.0,0.0,7810.0,22166.0,30107.0,,2412.0,96.0,121169.0
2020-02-25 18:00,26188.0,58157.0,0.0,7581.0,22189.0,30699.0,,2408.0,97.0,114375.0
2020-02-25 19:00,26372.0,57319.0,0.0,7302.0,22018.0,31673.0,,2408.0,100.0,109425.0
2020-02-25 20:00,25912.0,53795.0,0.0,7153.0,21738.0,31895.0,,2409.0,100.0,104901.0
2020-02-25 21:00,25016.0,50633.0,0.0,7234.0,21599.0,31923.0,,2407.0,100.0,96298.0
2020-02-25 22:00,20965.0,49716.0,0.0,7271.0,21435.0,32132.0,,2347.0,104.0,90686.0
2020-02-25 23:00,19884.0,44302.0,0.0,7317.0,21256.0,32097.0,,2320.0,106.0,85633.0
2020-02-26 00:00,20922.0,40057.0,0.0,7298.0,21278.0,31587.0,,2306.0,108.0,79564.0
2020-02-26 01:00,21302.0,36416.0,0.0,7127.0,21295.0,31402.0,,2304.0,107.0,75952.0
2020-02-26 02:00,21742.0,36792.0,0.0,7139.0,21256.0,31807.0,,2302.0,104.0,72936.0
2020-02-26 03:00,21927.0,38057.0,0.0,7173.0,21246.0,32223.0,,2313.0,104.0,71349.0
2020-02-26 04:00,24902.0,42465.0,0.0,7147.0,21383.0,32217.0,,2442.0,102.0,73203.0
2020-02-26 05:00,32128.0,52798.0,4.0,7279.0,21652.0,32152.0,,2536.0,104.0,72659.0
2020-02-26 06:00,35002.0,56403.0,1437.0,7832.0,21975.0,32240.0,,2536.0,104.0,72962.0
2020-02-26 07:00,37148.0,57134.0,10672.0,7578.0,22091.0,32281.0,,2522.0,104.0,71248.0
2020-02-26 08:00,37673.0,57699.0,22919.0,7828.0,22086.0,32255.0,,2508.0,100.0,70294.0
2020-02-26 09:00,37354.0,59505.0,31764.0,7547.0,21901.0,32243.0,,2508.0,101.0,73548.0
2020-02-26 10:00,35852.0,59111.0,35442.0,7459.0,21884.0,32241.0,,2508.0,102.0,78499.0
2020-02-26 11:00,35825.0,58787.0,35948.0,7679.0,21721.0,32236.0,1755.0,2513.0,102.0,81112.0
2020-02-26 12:00,35335.0,58203.0,32277.0,7751.0,21608.0,32215.0,,2516.0,104.0,82528.0
2020-02-26 13:00,34295.0,58879.0,26659.0,7477.0,21651.0,32221.0,,2513.0,104.0,82627.0
2020-02-26 14:00,36005.0,60155.0,20184.0,8100.0,21593.0,32254.0,,2509.0,108.0,79690.0
2020-02-26 15:00,37292.0,61403.0,10071.0,8349.0,21908.0,32269.0,,2508.0,104.0,75869.0
2020-02-26 16:00,39301.0,63277.0,1819.0,8003.0,22188.0,32285.0,,2508.0,104.0,73006.0
2020-02-26 17:00,40564.0,63410.0,2.0,8592.0,22168.0,32272.0,,2513.0,105.0,75136.0
2020-02-26 18:00,39887.0,62579.0,0.0,7840.0,22155.0,32286.0,,2514.0,108.0,79745.0
2020-02-26 19:00,38417.0,60918.0,0.0,8318.0,21933.0,32312.0,,2456.0,108.0,78417.0
2020-02-26 20:00,35912.0,57168.0,0.0,8026.0,21805.0,32304.0,,2442.0,108.0,75248.0
2020-02-26 21:00,35233.0,54059.0,0.0,7684.0,21681.0,32267.0,,2435.0,110.0,71369.0
2020-02-26 22:00,34036.0,53024.0,0.0,7642.0,21527.0,32256.0,,2396.0,112.0,71152.0
2020-02-26 23:00,31940.0,52296.0,0.0,7570.0,21400.0,32224.0,,2410.0,112.0,71759.0
2020-02-27 00:00,33228.0,50523.0,0.0,7428.0,21295.0,32192.0,,2412.0,112.0,72204.0
2020-02-27 01:00,33075.0,49088.0,0.0,7496.0,21248.0,32191.0,,2409.0,112.0,72625.0
2020-02-27 02:00,31741.0,46893.0,0.0,7429.0,21303.0,32206.0,,2409.0,110.0,72099.0
2020-02-27 03:00,32997.0,49666.0,0.0,7494.0,21390.0,32251.0,,2420.0,108.0,72776.0
2020-02-27 04:00,34863.0,55145.0,0.0,7719.0,21511.0,32259.0,,2478.0,108.0,69923.0
2020-02-27 05:00,37444.0,61192.0,1.0,7959.0,21760.0,32245.0,,2515.0,105.0,65199.0
2020-02-27 06:00,42656.0,67178.0,1293.0,8105.0,22162.0,32299.0,,2516.0,104.0,59177.0
2020-02-27 07:00,43530.0,70518.0,9498.0,8193.0,22297.0,32320.0,,2538.0,104.0,57285.0
2020-02-27 08:00,42978.0,72556.0,22469.0,8150.0,22228.0,32291.0,,2552.0,105.0,53822.0
2020-02-27 09:00,43150.0,72437.0,34809.0,7659.0,22047.0,32279.0,,2547.0,104.0,50585.0
2020-02-27 10:00,44392.0,73160.0,38860.0,8657.0,21988.0,32274.0,,2531.0,104.0,50978.0
2020-02-27 11:00,44281.0,72746.0,33973.0,8210.0,21793.0,32296.0,,2529.0,104.0,50665.0
2020-02-27 12:00,45101.0,73394.0,27080.0,8649.0,21700.0,32319.0,,2529.0,104.0,44085.0
2020-02-27 13:00,46021.0,75486.0,18599.0,8590.0,21706.0,32315.0,,2524.0,104.0,36687.0
2020-02-27 14:00,46510.0,75876.0,10228.0,8642.0,21820.0,32289.0,,2510.0,104.0,29861.0
2020-02-27 15:00,47116.0,76406.0,3832.0,8678.0,21795.0,32301.0,,2510.0,107.0,25227.0
2020-02-27 16:00,46980.0,75076.0,468.0,8275.0,22078.0,32326.0,,2510.0,108.0,23128.0
2020-02-27 17:00,47112.0,74866.0,1.0,8581.0,22167.0,32311.0,,2510.0,108.0,28244.0
2020-02-27 18:00,46466.0,74600.0,0.0,8220.0,22120.0,32304.0,,2512.0,107.0,36044.0
2020-02-27 19:00,40275.0,71867.0,0.0,7829.0,21839.0,32309.0,,2512.0,101.0,43713.0
2020-02-27 20:00,38933.0,67905.0,0.0,7826.0,21616.0,32276.0,,2509.0,103.0,54962.0
2020-02-27 21:00,36767.0,62088.0,0.0,7644.0,21263.0,32248.0,,2409.0,104.0,62188.0
2020-02-27 22:00,34034.0,56741.0,0.0,8266.0,21149.0,32231.0,,2408.0,105.0,70570.0
2020-02-27 23:00,34647.0,53366.0,0.0,7665.0,22124.0,32242.0,1745.0,2373.0,108.0,77915.0
2020-02-28 00:00,32511.0,50876.0,0.0,7649.0,22188.0,32247.0,1747.0,2370.0,108.0,86887.0
2020-02-28 01:00,31953.0,47640.0,0.0,7992.0,22139.0,32086.0,1745.0,2375.0,108.0,95236.0
2020-02-28 02:00,31458.0,45271.0,0.0,7952.0,22085.0,32045.0,1758.0,2373.0,108.0,99724.0
2020-02-28 03:00,32980.0,47289.0,0.0,7389.0,22187.0,32238.0,1768.0,2435.0,106.0,103613.0
2020-02-28 04:00,33815.0,51677.0,0.0,7464.0,22264.0,32220.0,1757.0,2462.0,104.0,107418.0
2020-02-28 05:00,35938.0,55519.0,3.0,7304.0,22435.0,32208.0,,2566.0,104.0,109251.0
2020-02-28 06:00,37331.0,57854.0,1272.0,7266.0,22816.0,32165.0,,2568.0,104.0,106008.0
2020-02-28 07:00,37714.0,59578.0,9859.0,7298.0,22960.0,31933.0,,2580.0,104.0,103326.0
2020-02-28 08:00,37463.0,60143.0,23181.0,7259.0,22984.0,31416.0,,2592.0,104.0,100920.0
2020-02-28 09:00,35211.0,61277.0,36682.0,7205.0,22802.0,30862.0,,2590.0,104.0,101425.0
2020-02-28 10:00,34730.0,60687.0,47191.0,7360.0,22553.0,30350.0,,2583.0,104.0,101938.0
2020-02-28 11:00,31831.0,57601.0,50562.0,7150.0,22186.0,29236.0,,2548.0,104.0,109309.0
2020-02-28 12:00,30729.0,54958.0,51296.0,7206.0,22306.0,29284.0,,2517.0,104.0,108981.0
2020-02-28 13:00,29560.0,50900.0,48435.0,7239.0,22357.0,29440.0,,2426.0,104.0,103228.0
2020-02-28 14:00,31904.0,52860.0,34898.0,7507.0,22356.0,29835.0,,2343.0,104.0,94749.0
2020-02-28 15:00,32941.0,53859.0,17834.0,7617.0,22532.0,29736.0,,2380.0,104.0,87182.0
2020-02-28 16:00,33438.0,56136.0,3232.0,7450.0,22774.0,29888.0,,2384.0,106.0,86105.0
2020-02-28 17:00,34112.0,57100.0,2.0,7370.0,22885.0,29765.0,,2439.0,108.0,97998.0
2020-02-28 18:00,32870.0,51160.0,0.0,7267.0,22901.0,29486.0,,2523.0,108.0,114885.0
2020-02-28 19:00,27124.0,42869.0,0.0,7363.0,22694.0,29467.0,,2532.0,108.0,126395.0
2020-02-28 20:00,25386.0,35243.0,0.0,7410.0,22502.0,29456.0,,2532.0,108.0,132986.0
2020-02-28 21:00,23940.0,34363.0,0.0,7508.0,22333.0,29782.0,,2532.0,110.0,132857.0
2020-02-28 22:00,19627.0,31629.0,0.0,7399.0,22250.0,29826.0,,2440.0,112.0,133397.0
2020-02-28 23:00,15353.0,27865.0,0.0,7332.0,22092.0,30369.0,,1829.0,112.0,132806.0
2020-02-29 00:00,,26525.0,0.0,7198.0,21966.0,30295.0,,1692.0,112.0,134494.0
2020-02-29 01:00,,25702.0,0.0,7060.0,21967.0,29863.0,,1696.0,112.0,137844.0
2020-02-29 02:00,,25610.0,0.0,7095.0,21993.0,30043.0,,1696.0,110.0,140307.0
2020-02-29 03:00,,25313.0,0.0,7149.0,22109.0,30109.0,,1696.0,108.0,140145.0
2020-02-29 04:00,,25388.0,0.0,7151.0,22214.0,30156.0,,1696.0,108.0,138508.0
2020-02-29 05:00,,25088.0,2.0,7126.0,22375.0,30142.0,,1696.0,104.0,137732.0
2020-02-29 06:00,,24962.0,1189.0,6990.0,22661.0,30506.0,,1696.0,103.0,135341.0
2020-02-29 07:00,,23944.0,8138.0,6918.0,22933.0,31235.0,,1793.0,103.0,134702.0
2020-02-29 08:00,,23928.0,21676.0,6817.0,22953.0,31321.0,,1768.0,100.0,133249.0
2020-02-29 09:00,,24101.0,38622.0,6744.0,22934.0,30526.0,,1707.0,97.0,129538.0
2020-02-29 10:00,,23739.0,51139.0,6837.0,22729.0,28297.0,,1695.0,96.0,128618.0
2020-02-29 11:00,,23106.0,54713.0,7006.0,22468.0,27696.0,,1683.0,92.0,128032.0
2020-02-29 12:00,,22807.0,50050.0,7010.0,22351.0,27595.0,,1684.0,92.0,130029.0
2020-02-29 13:00,,24487.0,35842.0,7233.0,22307.0,28287.0,,1684.0,88.0,133517.0
2020-02-29 14:00,,24233.0,21042.0,6779.0,22386.0,28205.0,,1684.0,88.0,143829.0
2020-02-29 15:00,,23184.0,10355.0,6744.0,22547.0,27921.0,,1684.0,91.0,154910.0
2020-02-29 16:00,,24609.0,1984.0,7074.0,22756.0,28977.0,,1759.0,93.0,164864.0
2020-02-29 17:00,,26646.0,9.0,7227.0,22797.0,30207.0,,1772.0,94.0,168297.0
2020-02-29 18:00,,27015.0,0.0,7075.0,22760.0,30304.0,,1771.0,92.0,166465.0
2020-02-29 19:00,,26797.0,0.0,7109.0,22640.0,30005.0,,1813.0,92.0,163085.0
2020-02-29 20:00,,25988.0,0.0,7232.0,22526.0,29984.0,,1775.0,93.0,155454.0
2020-02-29 21:00,,27393.0,0.0,7280.0,22385.0,30189.0,,1871.0,96.0,148935.0
2020-02-29 22:00,,25709.0,0.0,7031.0,22259.0,29685.0,,1801.0,100.0,149048.0
2020-02-29 23:00,,23605.0,0.0,6979.0,22100.0,29417.0,,1728.0,101.0,142609.0
2020-03-01 00:00,,23625.0,0.0,6943.0,21931.0,28230.0,,1728.0,104.0,142270.0
2020-03-01 01:00,,23387.0,0.0,6865.0,21896.0,28170.0,,1728.0,104.0,139936.0
2020-03-01 02:00,,23596.0,0.0,6804.0,21790.0,27930.0,,1710.0,104.0,141928.0
2020-03-01 03:00,,23669.0,0.0,6732.0,21771.0,27508.0,,1704.0,104.0,143796.0
2020-03-01 04:00,,23875.0,0.0,6701.0,21868.0,27744.0,,1704.0,104.0,144329.0
2020-03-01 05:00,,23815.0,8.0,6698.0,21951.0,27297.0,,1704.0,104.0,144693.0
2020-03-01 06:00,,23772.0,2796.0,6720.0,22201.0,27884.0,,1704.0,104.0,145736.0
2020-03-01 07:00,,23804.0,14979.0,6785.0,22412.0,29083.0,,1707.0,104.0,146000.0
2020-03-01 08:00,,24087.0,32338.0,6681.0,22474.0,29186.0,,1736.0,101.0,145531.0
2020-03-01 09:00,,23738.0,47550.0,6622.0,22367.0,28778.0,,1736.0,100.0,147040.0
2020-03-01 10:00,,23832.0,58543.0,6605.0,22246.0,27910.0,,1685.0,98.0,148966.0
2020-03-01 11:00,11120.0,23872.0,60752.0,6602.0,22048.0,26835.0,,1681.0,96.0,144726.0
2020-03-01 12:00,11014.0,24542.0,58721.0,6551.0,22073.0,25593.0,,1680.0,96.0,134999.0
2020-03-01 13:00,11061.0,24564.0,53944.0,6604.0,22105.0,26000.0,,1683.0,96.0,124285.0
2020-03-01 14:00,11187.0,24904.0,41330.0,6928.0,22082.0,27608.0,,1693.0,96.0,116796.0
2020-03-01 15:00,13216.0,29918.0,21685.0,6982.0,22158.0,30531.0,,1812.0,96.0,95627.0
2020-03-01 16:00,15279.0,41044.0,4035.0,6990.0,22519.0,31710.0,,1915.0,96.0,79537.0
2020-03-01 17:00,17603.0,43318.0,8.0,6866.0,22786.0,31683.0,,2077.0,99.0,80626.0
2020-03-01 18:00,18119.0,41715.0,0.0,6667.0,22781.0,31714.0,,2116.0,100.0,84703.0
2020-03-01 19:00,18316.0,39390.0,0.0,6623.0,22667.0,31606.0,,2156.0,101.0,89144.0
2020-03-01 20:00,17152.0,37254.0,0.0,6714.0,22531.0,31752.0,,2168.0,101.0,89624.0
2020-03-01 21:00,17246.0,36362.0,0.0,6766.0,22300.0,31767.0,,2168.0,105.0,89895.0
2020-03-01 22:00,17168.0,33902.0,0.0,6866.0,22141.0,31700.0,,2135.0,106.0,92705.0
2020-03-01 23:00,16028.0,30590.0,0.0,7128.0,21978.0,31665.0,,2091.0,108.0,90982.0
2020-03-02 00:00,16075.0,29688.0,0.0,6921.0,21898.0,31574.0,,2051.0,104.0,88830.0
2020-03-02 01:00,16014.0,28915.0,0.0,6748.0,21816.0,31515.0,,2036.0,104.0,84119.0
