UTC time,nat_gas,hydro,solar,wind,biomass
2023-03-18 11:00:00,55.0,60.0,164.0,68.0,125.0
2023-03-18 12:00:00,55.0,48.0,204.0,61.0,127.0
2023-03-18 13:00:00,56.0,48.0,253.0,83.0,131.0
2023-03-18 14:00:00,55.0,48.0,174.0,91.0,126.0
2023-03-18 15:00:00,52.0,58.0,116.0,82.0,131.0
2023-03-18 16:00:00,47.0,82.0,42.0,87.0,131.0
2023-03-18 17:00:00,53.0,92.0,7.0,115.0,132.0
2023-03-18 18:00:00,55.0,92.0,0.0,157.0,131.0
2023-03-18 19:00:00,50.0,92.0,0.0,174.0,130.0
2023-03-18 20:00:00,46.0,82.0,0.0,268.0,131.0
2023-03-18 21:00:00,4.0,60.0,0.0,280.0,132.0
2023-03-18 22:00:00,0.0,48.0,0.0,286.0,131.0
2023-03-18 23:00:00,3.0,48.0,0.0,246.0,134.0
2023-03-19 00:00:00,1.0,36.0,0.0,300.0,99.0
2023-03-19 01:00:00,4.0,48.0,0.0,297.0,130.0
2023-03-19 02:00:00,4.0,48.0,0.0,241.0,132.0
2023-03-19 03:00:00,4.0,48.0,0.0,224.0,128.0
2023-03-19 04:00:00,4.0,48.0,0.0,213.0,127.0
2023-03-19 05:00:00,51.0,59.0,0.0,156.0,133.0
2023-03-19 06:00:00,58.0,72.0,4.0,137.0,133.0
2023-03-19 07:00:00,53.0,71.0,28.0,104.0,132.0
2023-03-19 08:00:00,52.0,68.0,60.0,67.0,132.0
2023-03-19 09:00:00,54.0,69.0,69.0,56.0,131.0
2023-03-19 10:00:00,46.0,68.0,87.0,82.0,133.0
2023-03-19 11:00:00,49.0,58.0,93.0,43.0,133.0
2023-03-19 12:00:00,56.0,48.0,135.0,20.0,134.0
2023-03-19 13:00:00,58.0,48.0,149.0,13.0,133.0
2023-03-19 14:00:00,51.0,48.0,121.0,9.0,130.0
2023-03-19 15:00:00,51.0,58.0,116.0,25.0,132.0
2023-03-19 16:00:00,50.0,70.0,37.0,43.0,134.0
2023-03-19 17:00:00,54.0,72.0,7.0,18.0,92.0
2023-03-19 18:00:00,61.0,68.0,0.0,41.0,98.0
2023-03-19 19:00:00,63.0,72.0,0.0,66.0,139.0
2023-03-19 20:00:00,60.0,72.0,0.0,90.0,130.0
2023-03-19 21:00:00,6.0,60.0,0.0,91.0,132.0
2023-03-19 22:00:00,4.0,48.0,0.0,75.0,128.0
2023-03-19 23:00:00,4.0,48.0,0.0,43.0,130.0
2023-03-20 00:00:00,3.0,48.0,0.0,53.0,121.0
2023-03-20 01:00:00,0.0,48.0,0.0,60.0,128.0
2023-03-20 02:00:00,0.0,48.0,0.0,19.0,140.0
2023-03-20 03:00:00,0.0,48.0,0.0,20.0,130.0
2023-03-20 04:00:00,1.0,48.0,0.0,41.0,124.0
2023-03-20 05:00:00,67.0,60.0,1.0,33.0,122.0
2023-03-20 06:00:00,87.0,77.0,40.0,116.0,123.0
2023-03-20 07:00:00,91.0,92.0,95.0,153.0,122.0
2023-03-20 08:00:00,92.0,92.0,192.0,131.0,124.0
2023-03-20 09:00:00,92.0,77.0,246.0,115.0,126.0
2023-03-20 10:00:00,89.0,54.0,224.0,112.0,129.0
2023-03-20 11:00:00,86.0,48.0,214.0,111.0,131.0
2023-03-20 12:00:00,87.0,48.0,273.0,127.0,129.0
2023-03-20 13:00:00,75.0,46.0,299.0,132.0,129.0
2023-03-20 14:00:00,64.0,45.0,169.0,158.0,130.0
2023-03-20 15:00:00,67.0,62.0,149.0,111.0,127.0
2023-03-20 16:00:00,69.0,88.0,120.0,120.0,127.0
2023-03-20 17:00:00,76.0,92.0,16.0,138.0,130.0
2023-03-20 18:00:00,79.0,92.0,0.0,143.0,129.0
2023-03-20 19:00:00,77.0,92.0,0.0,148.0,132.0
2023-03-20 20:00:00,66.0,85.0,0.0,125.0,122.0
2023-03-20 21:00:00,6.0,57.0,0.0,181.0,128.0
2023-03-20 22:00:00,4.0,44.0,0.0,259.0,125.0
2023-03-20 23:00:00,4.0,44.0,0.0,222.0,123.0
2023-03-21 00:00:00,4.0,48.0,0.0,141.0,125.0
2023-03-21 01:00:00,4.0,48.0,0.0,114.0,127.0
2023-03-21 02:00:00,0.0,48.0,0.0,136.0,128.0
2023-03-21 03:00:00,0.0,48.0,0.0,139.0,130.0
2023-03-21 04:00:00,1.0,48.0,0.0,136.0,131.0
2023-03-21 05:00:00,79.0,60.0,0.0,136.0,118.0
2023-03-21 06:00:00,87.0,77.0,10.0,140.0,116.0
2023-03-21 07:00:00,78.0,92.0,38.0,139.0,116.0
2023-03-21 08:00:00,76.0,92.0,101.0,146.0,132.0
2023-03-21 09:00:00,79.0,76.0,110.0,150.0,139.0
2023-03-21 10:00:00,74.0,54.0,135.0,171.0,129.0
2023-03-21 11:00:00,71.0,48.0,212.0,148.0,131.0
2023-03-21 12:00:00,65.0,48.0,200.0,117.0,131.0
2023-03-21 13:00:00,62.0,48.0,248.0,233.0,139.0
2023-03-21 14:00:00,62.0,48.0,219.0,233.0,126.0
2023-03-21 15:00:00,68.0,65.0,226.0,198.0,122.0
2023-03-21 16:00:00,68.0,92.0,130.0,224.0,123.0
2023-03-21 17:00:00,71.0,92.0,7.0,208.0,125.0
2023-03-21 18:00:00,75.0,92.0,0.0,198.0,119.0
2023-03-21 19:00:00,71.0,92.0,0.0,296.0,118.0
2023-03-21 20:00:00,66.0,84.0,0.0,308.0,119.0
2023-03-21 21:00:00,6.0,55.0,0.0,356.0,126.0
2023-03-21 22:00:00,4.0,44.0,0.0,402.0,126.0
2023-03-21 23:00:00,4.0,46.0,0.0,374.0,125.0
2023-03-22 00:00:00,4.0,48.0,0.0,422.0,127.0
2023-03-22 01:00:00,1.0,48.0,0.0,413.0,129.0
2023-03-22 02:00:00,0.0,48.0,0.0,350.0,134.0
2023-03-22 03:00:00,0.0,48.0,0.0,342.0,132.0
2023-03-22 04:00:00,1.0,48.0,0.0,322.0,127.0
2023-03-22 05:00:00,78.0,58.0,1.0,393.0,122.0
2023-03-22 06:00:00,98.0,73.0,26.0,456.0,123.0
2023-03-22 07:00:00,89.0,88.0,79.0,436.0,120.0
2023-03-22 08:00:00,83.0,88.0,199.0,477.0,127.0
2023-03-22 09:00:00,85.0,73.0,219.0,491.0,127.0
2023-03-22 10:00:00,77.0,53.0,288.0,443.0,132.0
2023-03-22 11:00:00,75.0,48.0,311.0,442.0,129.0
2023-03-22 12:00:00,78.0,48.0,327.0,232.0,129.0
2023-03-22 13:00:00,64.0,48.0,199.0,381.0,128.0
2023-03-22 14:00:00,62.0,46.0,147.0,430.0,127.0
2023-03-22 15:00:00,59.0,61.0,85.0,419.0,129.0
2023-03-22 16:00:00,63.0,88.0,26.0,449.0,127.0
2023-03-22 17:00:00,69.0,85.0,3.0,442.0,127.0
2023-03-22 18:00:00,67.0,84.0,0.0,435.0,128.0
2023-03-22 19:00:00,67.0,85.0,0.0,460.0,130.0
2023-03-22 20:00:00,65.0,79.0,0.0,471.0,127.0
2023-03-22 21:00:00,7.0,52.0,0.0,544.0,130.0
2023-03-22 22:00:00,4.0,42.0,0.0,558.0,129.0
2023-03-22 23:00:00,1.0,45.0,0.0,535.0,124.0
2023-03-23 00:00:00,0.0,45.0,0.0,515.0,135.0
2023-03-23 01:00:00,0.0,44.0,0.0,528.0,144.0
2023-03-23 02:00:00,0.0,44.0,0.0,519.0,144.0
2023-03-23 03:00:00,0.0,42.0,0.0,539.0,149.0
2023-03-23 04:00:00,1.0,36.0,0.0,530.0,148.0
2023-03-23 05:00:00,79.0,48.0,1.0,499.0,116.0
2023-03-23 06:00:00,91.0,61.0,23.0,509.0,131.0
2023-03-23 07:00:00,87.0,66.0,64.0,511.0,124.0
2023-03-23 08:00:00,86.0,68.0,91.0,496.0,126.0
2023-03-23 09:00:00,87.0,71.0,204.0,536.0,127.0
2023-03-23 10:00:00,72.0,51.0,262.0,526.0,126.0
2023-03-23 11:00:00,66.0,44.0,222.0,443.0,123.0
2023-03-23 12:00:00,65.0,47.0,257.0,434.0,137.0
2023-03-23 13:00:00,71.0,47.0,235.0,459.0,141.0
2023-03-23 14:00:00,67.0,44.0,183.0,419.0,128.0
2023-03-23 15:00:00,61.0,58.0,155.0,391.0,124.0
2023-03-23 16:00:00,59.0,85.0,82.0,415.0,123.0
2023-03-23 17:00:00,66.0,88.0,14.0,385.0,122.0
2023-03-23 18:00:00,63.0,83.0,0.0,375.0,124.0
2023-03-23 19:00:00,62.0,80.0,0.0,494.0,127.0
2023-03-23 20:00:00,56.0,75.0,0.0,560.0,125.0
2023-03-23 21:00:00,6.0,50.0,0.0,535.0,125.0
2023-03-23 22:00:00,4.0,40.0,0.0,481.0,127.0
2023-03-23 23:00:00,2.0,40.0,0.0,484.0,115.0
2023-03-24 00:00:00,0.0,44.0,0.0,541.0,116.0
2023-03-24 01:00:00,0.0,44.0,0.0,508.0,118.0
2023-03-24 02:00:00,0.0,44.0,0.0,574.0,118.0
2023-03-24 03:00:00,0.0,45.0,0.0,581.0,118.0
2023-03-24 04:00:00,1.0,46.0,0.0,558.0,115.0
2023-03-24 05:00:00,74.0,56.0,1.0,490.0,118.0
2023-03-24 06:00:00,89.0,68.0,15.0,426.0,117.0
2023-03-24 07:00:00,92.0,68.0,54.0,323.0,120.0
2023-03-24 08:00:00,95.0,69.0,169.0,291.0,122.0
2023-03-24 09:00:00,83.0,68.0,441.0,381.0,140.0
2023-03-24 10:00:00,69.0,53.0,569.0,457.0,151.0
2023-03-24 11:00:00,58.0,48.0,539.0,499.0,135.0
2023-03-24 12:00:00,63.0,48.0,445.0,531.0,135.0
2023-03-24 13:00:00,56.0,48.0,420.0,551.0,136.0
2023-03-24 14:00:00,60.0,48.0,368.0,509.0,130.0
2023-03-24 15:00:00,52.0,65.0,229.0,528.0,128.0
2023-03-24 16:00:00,55.0,92.0,97.0,479.0,119.0
2023-03-24 17:00:00,62.0,92.0,13.0,499.0,119.0
2023-03-24 18:00:00,69.0,92.0,0.0,472.0,120.0
2023-03-24 19:00:00,68.0,92.0,0.0,427.0,118.0
2023-03-24 20:00:00,70.0,87.0,0.0,322.0,116.0
2023-03-24 21:00:00,7.0,52.0,0.0,452.0,116.0
2023-03-24 22:00:00,4.0,48.0,0.0,463.0,120.0
2023-03-24 23:00:00,3.0,48.0,0.0,455.0,123.0
2023-03-25 00:00:00,0.0,48.0,0.0,491.0,121.0
2023-03-25 01:00:00,0.0,48.0,0.0,551.0,125.0
2023-03-25 02:00:00,0.0,48.0,0.0,545.0,128.0
2023-03-25 03:00:00,0.0,48.0,0.0,517.0,122.0
2023-03-25 04:00:00,1.0,48.0,0.0,516.0,123.0
2023-03-25 05:00:00,71.0,60.0,2.0,532.0,125.0
2023-03-25 06:00:00,88.0,72.0,45.0,538.0,124.0
2023-03-25 07:00:00,81.0,72.0,90.0,562.0,119.0
2023-03-25 08:00:00,80.0,72.0,290.0,553.0,120.0
2023-03-25 09:00:00,75.0,72.0,305.0,106.0,121.0
2023-03-25 10:00:00,67.0,54.0,331.0,108.0,123.0
2023-03-25 11:00:00,64.0,48.0,432.0,112.0,124.0
2023-03-25 12:00:00,60.0,48.0,444.0,125.0,129.0
2023-03-25 13:00:00,61.0,48.0,346.0,126.0,135.0
2023-03-25 14:00:00,56.0,48.0,300.0,126.0,122.0
2023-03-25 15:00:00,54.0,66.0,129.0,107.0,129.0
2023-03-25 16:00:00,57.0,92.0,112.0,475.0,127.0
2023-03-25 17:00:00,70.0,92.0,11.0,476.0,120.0
2023-03-25 18:00:00,71.0,92.0,0.0,481.0,120.0
2023-03-25 19:00:00,64.0,92.0,0.0,426.0,119.0
2023-03-25 20:00:00,66.0,86.0,0.0,389.0,124.0
2023-03-25 21:00:00,4.0,51.0,0.0,395.0,132.0
2023-03-25 22:00:00,0.0,48.0,0.0,400.0,123.0
2023-03-25 23:00:00,0.0,65.33333333333333,0.0,384.0,213.33333333333337
2023-03-26 00:00:00,0.0,16.0,0.0,65.0,55.0
2023-03-26 01:00:00,0.0,49.0,0.0,189.0,162.0
2023-03-26 02:00:00,6.0,59.0,0.0,212.0,211.0
2023-03-26 03:00:00,8.0,65.0,0.0,138.0,215.0
2023-03-26 04:00:00,54.0,57.0,0.0,172.0,213.0
2023-03-26 05:00:00,88.0,62.0,0.0,256.0,215.0
2023-03-26 06:00:00,104.0,46.0,4.0,334.0,215.0
2023-03-26 07:00:00,81.0,61.0,30.0,312.0,214.0
2023-03-26 08:00:00,81.0,59.0,70.0,347.0,215.0
2023-03-26 09:00:00,76.0,68.0,147.0,572.0,215.0
2023-03-26 10:00:00,40.0,62.0,150.0,627.0,214.0
2023-03-26 11:00:00,21.0,61.0,242.0,597.0,215.0
2023-03-26 12:00:00,29.0,64.0,272.0,538.0,218.0
2023-03-26 13:00:00,46.0,51.0,208.0,558.0,213.0
2023-03-26 14:00:00,49.0,63.0,146.0,466.0,215.0
2023-03-26 15:00:00,35.0,59.0,96.0,465.0,212.0
2023-03-26 16:00:00,39.0,70.0,38.0,419.0,212.0
2023-03-26 17:00:00,68.0,61.0,9.0,359.0,212.0
2023-03-26 18:00:00,76.0,59.0,0.0,327.0,216.0
2023-03-26 19:00:00,105.0,58.0,0.0,371.0,212.0
2023-03-26 20:00:00,36.0,57.0,0.0,441.0,211.0
2023-03-26 21:00:00,7.0,53.0,0.0,505.0,213.0
2023-03-26 22:00:00,4.0,47.0,0.0,473.0,158.0
2023-03-26 23:00:00,4.0,66.0,0.0,503.0,158.0
2023-03-27 00:00:00,3.0,68.0,0.0,441.0,157.0
2023-03-27 01:00:00,0.0,68.0,0.0,458.0,157.0
2023-03-27 02:00:00,0.0,68.0,0.0,345.0,158.0
2023-03-27 03:00:00,1.0,68.0,0.0,270.0,155.0
2023-03-27 04:00:00,80.0,68.0,0.0,268.0,155.0
2023-03-27 05:00:00,94.0,73.0,9.0,212.0,152.0
2023-03-27 06:00:00,96.0,88.0,93.0,141.0,153.0
2023-03-27 07:00:00,92.0,88.0,185.0,102.0,149.0
2023-03-27 08:00:00,91.0,73.0,260.0,111.0,146.0
2023-03-27 09:00:00,88.0,68.0,341.0,133.0,151.0
2023-03-27 10:00:00,88.0,68.0,394.0,236.0,149.0
2023-03-27 11:00:00,88.0,68.0,479.0,142.0,153.0
2023-03-27 12:00:00,83.0,68.0,456.0,166.0,147.0
2023-03-27 13:00:00,84.0,68.0,375.0,221.0,148.0
2023-03-27 14:00:00,81.0,74.0,324.0,272.0,152.0
2023-03-27 15:00:00,78.0,88.0,182.0,203.0,150.0
2023-03-27 16:00:00,78.0,88.0,90.0,279.0,150.0
2023-03-27 17:00:00,76.0,88.0,23.0,215.0,152.0
2023-03-27 18:00:00,81.0,88.0,0.0,271.0,152.0
2023-03-27 19:00:00,80.0,83.0,0.0,246.0,152.0
2023-03-27 20:00:00,9.0,68.0,0.0,212.0,148.0
2023-03-27 21:00:00,4.0,68.0,0.0,161.0,150.0
2023-03-27 22:00:00,4.0,68.0,0.0,116.0,157.0
2023-03-27 23:00:00,4.0,68.0,0.0,82.0,157.0
2023-03-28 00:00:00,4.0,68.0,0.0,51.0,156.0
2023-03-28 01:00:00,4.0,68.0,0.0,22.0,155.0
2023-03-28 02:00:00,4.0,68.0,0.0,2.0,156.0
2023-03-28 03:00:00,5.0,68.0,0.0,0.0,155.0
2023-03-28 04:00:00,75.0,68.0,0.0,0.0,148.0
2023-03-28 05:00:00,87.0,74.0,10.0,0.0,148.0
2023-03-28 06:00:00,98.0,88.0,118.0,9.0,151.0
2023-03-28 07:00:00,100.0,88.0,278.0,34.0,151.0
2023-03-28 08:00:00,102.0,73.0,402.0,34.0,158.0
2023-03-28 09:00:00,97.0,68.0,387.0,41.0,156.0
2023-03-28 10:00:00,93.0,68.0,511.0,79.0,158.0
2023-03-28 11:00:00,90.0,65.0,577.0,90.0,155.0
2023-03-28 12:00:00,80.0,68.0,608.0,104.0,157.0
2023-03-28 13:00:00,81.0,68.0,447.0,124.0,157.0
2023-03-28 14:00:00,79.0,74.0,301.0,139.0,151.0
2023-03-28 15:00:00,81.0,88.0,124.0,161.0,152.0
2023-03-28 16:00:00,77.0,88.0,41.0,131.0,153.0
2023-03-28 17:00:00,82.0,89.0,4.0,135.0,154.0
2023-03-28 18:00:00,78.0,88.0,0.0,117.0,159.0
2023-03-28 19:00:00,69.0,83.0,0.0,247.0,157.0
2023-03-28 20:00:00,10.0,68.0,0.0,129.0,149.0
2023-03-28 21:00:00,4.0,68.0,0.0,78.0,156.0
2023-03-28 22:00:00,4.0,68.0,0.0,134.0,152.0
2023-03-28 23:00:00,3.0,68.0,0.0,198.0,156.0
2023-03-29 00:00:00,0.0,68.0,0.0,223.0,160.0
2023-03-29 01:00:00,0.0,68.0,0.0,250.0,160.0
2023-03-29 02:00:00,0.0,68.0,0.0,295.0,158.0
2023-03-29 03:00:00,1.0,68.0,0.0,306.0,158.0
2023-03-29 04:00:00,85.0,68.0,0.0,239.0,152.0
2023-03-29 05:00:00,98.0,74.0,4.0,221.0,154.0
2023-03-29 06:00:00,92.0,89.0,40.0,200.0,151.0
2023-03-29 07:00:00,94.0,89.0,97.0,175.0,155.0
2023-03-29 08:00:00,89.0,90.0,189.0,122.0,156.0
2023-03-29 09:00:00,85.0,92.0,297.0,88.0,157.0
2023-03-29 10:00:00,78.0,91.0,430.0,83.0,159.0
2023-03-29 11:00:00,77.0,88.0,425.0,148.0,162.0
2023-03-29 12:00:00,68.0,92.0,248.0,181.0,159.0
2023-03-29 13:00:00,65.0,92.0,289.0,153.0,157.0
2023-03-29 14:00:00,64.0,92.0,196.0,150.0,156.0
2023-03-29 15:00:00,64.0,92.0,149.0,138.0,160.0
2023-03-29 16:00:00,63.0,92.0,67.0,169.0,153.0
2023-03-29 17:00:00,58.0,92.0,13.0,301.0,153.0
2023-03-29 18:00:00,61.0,92.0,0.0,360.0,151.0
2023-03-29 19:00:00,60.0,92.0,0.0,440.0,154.0
2023-03-29 20:00:00,5.0,92.0,0.0,499.0,151.0
2023-03-29 21:00:00,4.0,87.0,0.0,550.0,148.0
2023-03-29 22:00:00,4.0,72.0,0.0,542.0,151.0
2023-03-29 23:00:00,4.0,72.0,0.0,530.0,151.0
2023-03-30 00:00:00,1.0,70.0,0.0,550.0,150.0
2023-03-30 01:00:00,0.0,71.0,0.0,525.0,150.0
2023-03-30 02:00:00,0.0,92.0,0.0,474.0,152.0
2023-03-30 03:00:00,1.0,92.0,0.0,483.0,152.0
2023-03-30 04:00:00,74.0,92.0,0.0,505.0,152.0
2023-03-30 05:00:00,85.0,92.0,2.0,492.0,151.0
2023-03-30 06:00:00,81.0,92.0,47.0,441.0,150.0
2023-03-30 07:00:00,74.0,92.0,84.0,401.0,151.0
2023-03-30 08:00:00,68.0,92.0,200.0,464.0,148.0
2023-03-30 09:00:00,62.0,89.0,354.0,528.0,153.0
2023-03-30 10:00:00,65.0,90.0,404.0,526.0,153.0
2023-03-30 11:00:00,60.0,92.0,411.0,552.0,159.0
2023-03-30 12:00:00,63.0,92.0,451.0,556.0,155.0
2023-03-30 13:00:00,65.0,92.0,340.0,500.0,158.0
2023-03-30 14:00:00,57.0,92.0,381.0,433.0,150.0
2023-03-30 15:00:00,46.0,92.0,192.0,495.0,149.0
2023-03-30 16:00:00,55.0,92.0,89.0,423.0,152.0
2023-03-30 17:00:00,56.0,92.0,13.0,407.0,147.0
2023-03-30 18:00:00,57.0,92.0,0.0,380.0,149.0
2023-03-30 19:00:00,64.0,92.0,0.0,414.0,151.0
2023-03-30 20:00:00,7.0,92.0,0.0,445.0,152.0
2023-03-30 21:00:00,4.0,87.0,0.0,390.0,153.0
2023-03-30 22:00:00,2.0,68.0,0.0,388.0,81.0
2023-03-30 23:00:00,0.0,68.0,0.0,464.0,84.0
2023-03-31 00:00:00,0.0,68.0,0.0,502.0,82.0
2023-03-31 01:00:00,0.0,71.0,0.0,447.0,85.0
2023-03-31 02:00:00,0.0,92.0,0.0,295.0,81.0
2023-03-31 03:00:00,1.0,92.0,0.0,402.0,85.0
2023-03-31 04:00:00,81.0,92.0,0.0,351.0,82.0
2023-03-31 05:00:00,97.0,92.0,2.0,349.0,81.0
2023-03-31 06:00:00,84.0,91.0,33.0,447.0,82.0
2023-03-31 07:00:00,87.0,88.0,98.0,508.0,82.0
2023-03-31 08:00:00,85.0,88.0,158.0,563.0,83.0
2023-03-31 09:00:00,74.0,88.0,256.0,582.0,81.0
2023-03-31 10:00:00,67.0,88.0,395.0,593.0,79.0
2023-03-31 11:00:00,70.0,88.0,374.0,580.0,82.0
2023-03-31 12:00:00,71.0,88.0,372.0,581.0,81.0
2023-03-31 13:00:00,71.0,88.0,347.0,568.0,83.0
2023-03-31 14:00:00,65.0,88.0,258.0,566.0,83.0
2023-03-31 15:00:00,67.0,88.0,160.0,572.0,83.0
2023-03-31 16:00:00,66.0,88.0,105.0,495.0,84.0
2023-03-31 17:00:00,65.0,88.0,22.0,503.0,82.0
2023-03-31 18:00:00,68.0,88.0,0.0,569.0,84.0
2023-03-31 19:00:00,68.0,88.0,0.0,575.0,83.0
2023-03-31 20:00:00,7.0,88.0,0.0,587.0,82.0
2023-03-31 21:00:00,4.0,83.0,0.0,582.0,83.0
2023-03-31 22:00:00,4.0,48.0,0.0,588.0,155.0
2023-03-31 23:00:00,0.0,48.0,0.0,586.0,154.0
2023-04-01 00:00:00,0.0,48.0,0.0,591.0,153.0
2023-04-01 01:00:00,0.0,48.0,0.0,590.0,152.0
2023-04-01 02:00:00,0.0,48.0,0.0,587.0,155.0
2023-04-01 03:00:00,1.0,48.0,0.0,581.0,152.0
2023-04-01 04:00:00,79.0,48.0,0.0,561.0,153.0
2023-04-01 05:00:00,88.0,48.0,3.0,539.0,148.0
2023-04-01 06:00:00,78.0,48.0,26.0,523.0,147.0
2023-04-01 07:00:00,70.0,48.0,70.0,512.0,140.0
2023-04-01 08:00:00,72.0,48.0,123.0,447.0,138.0
2023-04-01 09:00:00,74.0,48.0,174.0,437.0,141.0
2023-04-01 10:00:00,72.0,48.0,251.0,464.0,144.0
2023-04-01 11:00:00,69.0,48.0,229.0,471.0,141.0
2023-04-01 12:00:00,69.0,48.0,235.0,440.0,143.0
2023-04-01 13:00:00,68.0,48.0,195.0,401.0,143.0
2023-04-01 14:00:00,62.0,46.0,157.0,365.0,138.0
2023-04-01 15:00:00,59.0,44.0,118.0,397.0,145.0
2023-04-01 16:00:00,68.0,44.0,56.0,362.0,148.0
2023-04-01 17:00:00,68.0,42.0,13.0,372.0,145.0
2023-04-01 18:00:00,63.0,40.0,0.0,338.0,141.0
2023-04-01 19:00:00,61.0,40.0,0.0,279.0,152.0
2023-04-01 20:00:00,2.0,38.0,0.0,216.0,150.0
2023-04-01 21:00:00,0.0,36.0,0.0,189.0,150.0
2023-04-01 22:00:00,3.0,36.0,0.0,186.0,147.0
2023-04-01 23:00:00,4.0,36.0,0.0,205.0,143.0
2023-04-02 00:00:00,4.0,36.0,0.0,198.0,134.0
2023-04-02 01:00:00,4.0,36.0,0.0,196.0,140.0
2023-04-02 02:00:00,4.0,36.0,0.0,241.0,141.0
2023-04-02 03:00:00,1.0,32.0,0.0,285.0,136.0
2023-04-02 04:00:00,71.0,32.0,0.0,313.0,125.0
2023-04-02 05:00:00,79.0,32.0,1.0,347.0,126.0
2023-04-02 06:00:00,71.0,32.0,20.0,357.0,137.0
2023-04-02 07:00:00,71.0,32.0,50.0,345.0,133.0
2023-04-02 08:00:00,69.0,32.0,135.0,310.0,138.0
2023-04-02 09:00:00,66.0,31.0,221.0,233.0,134.0
2023-04-02 10:00:00,68.0,28.0,222.0,230.0,135.0
2023-04-02 11:00:00,68.0,27.0,233.0,207.0,137.0
2023-04-02 12:00:00,61.0,24.0,203.0,223.0,132.0
2023-04-02 13:00:00,65.0,24.0,159.0,225.0,131.0
2023-04-02 14:00:00,61.0,26.0,95.0,223.0,125.0
2023-04-02 15:00:00,65.0,24.0,52.0,221.0,130.0
2023-04-02 16:00:00,67.0,24.0,20.0,233.0,128.0
2023-04-02 17:00:00,68.0,24.0,3.0,268.0,130.0
2023-04-02 18:00:00,70.0,24.0,0.0,268.0,126.0
2023-04-02 19:00:00,66.0,24.0,0.0,229.0,127.0
2023-04-02 20:00:00,4.0,20.0,0.0,246.0,127.0
2023-04-02 21:00:00,1.0,20.0,0.0,260.0,124.0
2023-04-02 22:00:00,4.0,64.0,0.0,271.0,123.0
2023-04-02 23:00:00,4.0,64.0,0.0,299.0,125.0
2023-04-03 00:00:00,4.0,64.0,0.0,267.0,126.0
2023-04-03 01:00:00,4.0,64.0,0.0,281.0,122.0
2023-04-03 02:00:00,4.0,62.0,0.0,279.0,122.0
2023-04-03 03:00:00,4.0,60.0,0.0,313.0,122.0
2023-04-03 04:00:00,88.0,60.0,0.0,311.0,121.0
2023-04-03 05:00:00,97.0,60.0,24.0,312.0,120.0
2023-04-03 06:00:00,95.0,56.0,157.0,283.0,119.0
2023-04-03 07:00:00,94.0,61.0,333.0,199.0,118.0
2023-04-03 08:00:00,91.0,64.0,450.0,197.0,122.0
2023-04-03 09:00:00,83.0,65.0,555.0,191.0,115.0
2023-04-03 10:00:00,80.0,64.0,658.0,171.0,120.0
2023-04-03 11:00:00,75.0,64.0,714.0,179.0,127.0
2023-04-03 12:00:00,76.0,67.0,709.0,187.0,125.0
2023-04-03 13:00:00,75.0,68.0,647.0,190.0,119.0
2023-04-03 14:00:00,67.0,68.0,536.0,224.0,129.0
2023-04-03 15:00:00,60.0,67.0,366.0,222.0,132.0
2023-04-03 16:00:00,62.0,64.0,190.0,234.0,116.0
2023-04-03 17:00:00,60.0,64.0,47.0,227.0,112.0
2023-04-03 18:00:00,73.0,64.0,1.0,269.0,112.0
2023-04-03 19:00:00,69.0,67.0,0.0,312.0,113.0
2023-04-03 20:00:00,7.0,68.0,0.0,358.0,113.0
2023-04-03 21:00:00,4.0,68.0,0.0,397.0,110.0
2023-04-03 22:00:00,4.0,68.0,0.0,389.0,107.0
2023-04-03 23:00:00,4.0,68.0,0.0,388.0,112.0
2023-04-04 00:00:00,4.0,68.0,0.0,369.0,115.0
2023-04-04 01:00:00,4.0,68.0,0.0,314.0,122.0
2023-04-04 02:00:00,4.0,68.0,0.0,339.0,127.0
2023-04-04 03:00:00,5.0,68.0,0.0,332.0,124.0
2023-04-04 04:00:00,72.0,68.0,0.0,323.0,125.0
2023-04-04 05:00:00,84.0,68.0,18.0,343.0,128.0
2023-04-04 06:00:00,79.0,67.0,157.0,228.0,126.0
2023-04-04 07:00:00,79.0,72.0,347.0,122.0,127.0
2023-04-04 08:00:00,79.0,72.0,510.0,63.0,144.0
2023-04-04 09:00:00,72.0,72.0,625.0,49.0,141.0
2023-04-04 10:00:00,68.0,52.0,731.0,39.0,150.0
2023-04-04 11:00:00,65.0,52.0,755.0,48.0,140.0
2023-04-04 12:00:00,58.0,52.0,733.0,46.0,136.0
2023-04-04 13:00:00,65.0,52.0,662.0,42.0,138.0
2023-04-04 14:00:00,68.0,56.0,538.0,46.0,135.0
2023-04-04 15:00:00,65.0,57.0,374.0,38.0,137.0
2023-04-04 16:00:00,76.0,76.0,192.0,35.0,136.0
2023-04-04 17:00:00,77.0,76.0,48.0,58.0,136.0
2023-04-04 18:00:00,76.0,76.0,1.0,101.0,134.0
2023-04-04 19:00:00,77.0,76.0,0.0,126.0,134.0
2023-04-04 20:00:00,8.0,56.0,0.0,99.0,132.0
2023-04-04 21:00:00,4.0,56.0,0.0,93.0,129.0
2023-04-04 22:00:00,4.0,56.0,0.0,82.0,122.0
2023-04-04 23:00:00,4.0,56.0,0.0,57.0,120.0
2023-04-05 00:00:00,4.0,59.0,0.0,33.0,120.0
2023-04-05 01:00:00,4.0,60.0,0.0,10.0,124.0
