Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
36024,2023-02-10 00:00:00,2024-07-17 00:00:00,3.1,406.38,2754.0,373.0,2170.0,60.0,0.0,109.0,24.0
36025,2023-02-10 01:00:00,2024-07-17 00:00:00,3.1,397.38,2602.0,369.0,2169.0,56.0,0.0,103.0,21.0
36026,2023-02-10 02:00:00,2024-07-17 00:00:00,3.1,396.67,2572.0,370.0,2168.0,55.0,0.0,88.0,20.0
36027,2023-02-10 03:00:00,2024-07-17 00:00:00,3.1,398.96,2655.0,368.0,2168.0,104.0,0.0,84.0,20.0
36028,2023-02-10 04:00:00,2024-07-17 00:00:00,3.1,385.42,3062.0,374.0,2170.0,684.0,0.0,84.0,23.0
36029,2023-02-10 05:00:00,2024-07-17 00:00:00,3.1,378.42,3262.0,372.0,2168.0,1012.0,10.0,66.0,25.0
36030,2023-02-10 06:00:00,2024-07-17 00:00:00,3.1,364.0,3263.0,371.0,2169.0,1126.0,179.0,56.0,26.0
36031,2023-02-10 07:00:00,2024-07-17 00:00:00,3.1,356.63,3259.0,368.0,2169.0,1075.0,395.0,35.0,26.0
36032,2023-02-10 08:00:00,2024-07-17 00:00:00,3.1,356.57,3060.0,370.0,2170.0,737.0,516.0,27.0,26.0
36033,2023-02-10 09:00:00,2024-07-17 00:00:00,3.1,355.13,2789.0,367.0,2169.0,414.0,570.0,19.0,23.0
36034,2023-02-10 10:00:00,2024-07-17 00:00:00,3.1,357.07,2534.0,372.0,2169.0,89.0,583.0,10.0,22.0
36035,2023-02-10 11:00:00,2024-07-17 00:00:00,3.1,362.71,2585.0,372.0,2169.0,72.0,575.0,2.0,21.0
36036,2023-02-10 12:00:00,2024-07-17 00:00:00,3.1,352.22,2404.0,372.0,2168.0,73.0,537.0,1.0,23.0
36037,2023-02-10 13:00:00,2024-07-17 00:00:00,3.1,376.97,2667.0,372.0,2167.0,81.0,432.0,0.0,23.0
36038,2023-02-10 14:00:00,2024-07-17 00:00:00,3.1,371.64,2838.0,370.0,2168.0,548.0,222.0,3.0,23.0
36039,2023-02-10 15:00:00,2024-07-17 00:00:00,3.1,356.47,2954.0,371.0,2167.0,1136.0,24.0,8.0,23.0
36040,2023-02-10 16:00:00,2024-07-17 00:00:00,3.1,341.07,3056.0,369.0,2168.0,1583.0,0.0,10.0,24.0
36041,2023-02-10 17:00:00,2024-07-17 00:00:00,3.1,344.48,3169.0,371.0,2167.0,1651.0,0.0,8.0,24.0
36042,2023-02-10 18:00:00,2024-07-17 00:00:00,3.1,353.8,3174.0,370.0,2168.0,1464.0,0.0,7.0,22.0
36043,2023-02-10 19:00:00,2024-07-17 00:00:00,3.1,373.81,3224.0,373.0,2168.0,1132.0,0.0,5.0,22.0
36044,2023-02-10 20:00:00,2024-07-17 00:00:00,3.1,384.06,3233.0,371.0,2169.0,952.0,0.0,8.0,22.0
36045,2023-02-10 21:00:00,2024-07-17 00:00:00,3.1,410.84,3099.0,370.0,2166.0,391.0,0.0,18.0,22.0
36046,2023-02-10 22:00:00,2024-07-17 00:00:00,3.1,424.1,3208.0,367.0,2167.0,250.0,0.0,54.0,23.0
36047,2023-02-10 23:00:00,2024-07-17 00:00:00,3.1,413.83,2795.0,368.0,2169.0,60.0,0.0,48.0,22.0
