Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42624,2023-11-12 00:00:00,387.63,1359.0,265.0,1080.0,59.0,0.0,488.0,24.0
42625,2023-11-12 01:00:00,381.85,1348.0,268.0,1080.0,61.0,0.0,525.0,24.0
42626,2023-11-12 02:00:00,397.42,1437.0,269.0,1081.0,62.0,0.0,487.0,25.0
42627,2023-11-12 03:00:00,392.8,1429.0,269.0,1080.0,72.0,0.0,510.0,25.0
42628,2023-11-12 04:00:00,395.45,1459.0,272.0,1080.0,84.0,7.0,503.0,24.0
42629,2023-11-12 05:00:00,375.96,1471.0,277.0,1082.0,171.0,110.0,523.0,24.0
42630,2023-11-12 06:00:00,328.73,1390.0,272.0,1081.0,243.0,522.0,503.0,24.0
42631,2023-11-12 07:00:00,306.26,1388.0,274.0,1079.0,236.0,902.0,480.0,25.0
42632,2023-11-12 08:00:00,302.04,1387.0,269.0,1081.0,146.0,1043.0,498.0,25.0
42633,2023-11-12 09:00:00,299.41,1403.0,264.0,1081.0,84.0,1184.0,499.0,25.0
42634,2023-11-12 10:00:00,294.14,1366.0,265.0,1082.0,58.0,1231.0,498.0,25.0
42635,2023-11-12 11:00:00,309.97,1371.0,267.0,1083.0,56.0,1044.0,435.0,24.0
42636,2023-11-12 12:00:00,365.35,1454.0,266.0,1082.0,57.0,541.0,327.0,24.0
42637,2023-11-12 13:00:00,435.21,1704.0,270.0,1082.0,72.0,166.0,267.0,24.0
42638,2023-11-12 14:00:00,453.34,1695.0,271.0,1082.0,121.0,35.0,186.0,24.0
42639,2023-11-12 15:00:00,427.73,1634.0,277.0,1082.0,330.0,0.0,169.0,24.0
42640,2023-11-12 16:00:00,366.86,1751.0,279.0,1082.0,1104.0,0.0,174.0,25.0
42641,2023-11-12 17:00:00,368.12,1730.0,281.0,1082.0,1037.0,0.0,197.0,25.0
42642,2023-11-12 18:00:00,347.85,1418.0,283.0,1083.0,868.0,0.0,184.0,25.0
42643,2023-11-12 19:00:00,395.79,1360.0,281.0,1083.0,366.0,0.0,124.0,24.0
42644,2023-11-12 20:00:00,415.0,1392.0,277.0,1081.0,139.0,0.0,223.0,24.0
42645,2023-11-12 21:00:00,434.7,1474.0,273.0,1082.0,97.0,0.0,191.0,24.0
42646,2023-11-12 22:00:00,445.84,1377.0,264.0,1082.0,59.0,0.0,63.0,24.0
42647,2023-11-12 23:00:00,446.01,1354.0,264.0,1082.0,55.0,0.0,46.0,24.0
