Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
42792,2023-11-19 00:00:00,312.16,1563.0,311.0,2115.0,68.0,0.0,95.0,22.0
42793,2023-11-19 01:00:00,311.19,1547.0,317.0,2116.0,55.0,0.0,98.0,22.0
42794,2023-11-19 02:00:00,286.46,1351.0,318.0,2116.0,54.0,0.0,134.0,22.0
42795,2023-11-19 03:00:00,282.09,1326.0,313.0,2116.0,56.0,0.0,150.0,22.0
42796,2023-11-19 04:00:00,294.78,1408.0,317.0,2114.0,64.0,0.0,103.0,22.0
42797,2023-11-19 05:00:00,288.3,1445.0,317.0,2114.0,137.0,28.0,153.0,22.0
42798,2023-11-19 06:00:00,277.51,1611.0,318.0,2114.0,236.0,317.0,218.0,22.0
42799,2023-11-19 07:00:00,252.11,1533.0,318.0,2116.0,117.0,737.0,245.0,22.0
42800,2023-11-19 08:00:00,203.33,1248.0,315.0,2116.0,65.0,1163.0,309.0,22.0
42801,2023-11-19 09:00:00,187.51,1195.0,313.0,2112.0,52.0,1434.0,334.0,21.0
42802,2023-11-19 10:00:00,188.59,1200.0,313.0,2113.0,53.0,1402.0,346.0,23.0
42803,2023-11-19 11:00:00,182.3,1152.0,317.0,2115.0,55.0,1429.0,355.0,23.0
42804,2023-11-19 12:00:00,187.89,1173.0,317.0,2115.0,211.0,1169.0,361.0,23.0
42805,2023-11-19 13:00:00,210.77,1197.0,316.0,2115.0,217.0,644.0,360.0,22.0
42806,2023-11-19 14:00:00,231.79,1211.0,316.0,2114.0,391.0,96.0,325.0,22.0
42807,2023-11-19 15:00:00,232.04,1284.0,317.0,2114.0,650.0,1.0,323.0,22.0
42808,2023-11-19 16:00:00,228.57,1339.0,318.0,2114.0,892.0,1.0,280.0,23.0
42809,2023-11-19 17:00:00,239.88,1387.0,320.0,2113.0,888.0,0.0,157.0,23.0
42810,2023-11-19 18:00:00,283.41,1679.0,319.0,2113.0,693.0,0.0,92.0,23.0
42811,2023-11-19 19:00:00,325.7,1801.0,320.0,2113.0,235.0,0.0,74.0,23.0
42812,2023-11-19 20:00:00,324.9,1682.0,306.0,2114.0,115.0,0.0,45.0,21.0
42813,2023-11-19 21:00:00,324.59,1655.0,307.0,2115.0,71.0,0.0,56.0,21.0
42814,2023-11-19 22:00:00,305.47,1476.0,311.0,2119.0,54.0,0.0,67.0,22.0
42815,2023-11-19 23:00:00,298.61,1422.0,313.0,2117.0,54.0,0.0,78.0,23.0
