UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-06-10 00:00:00,562.0,167.0,2083.0,592.0,0.0,7.0,24.0
2023-06-10 01:00:00,569.0,165.0,2082.0,598.0,0.0,23.0,23.0
2023-06-10 02:00:00,623.0,165.0,2083.0,617.0,2.0,34.0,22.0
2023-06-10 03:00:00,566.0,167.0,2083.0,611.0,53.0,56.0,22.0
2023-06-10 04:00:00,586.0,165.0,2084.0,675.0,239.0,72.0,25.0
2023-06-10 05:00:00,597.0,156.0,2083.0,760.0,544.0,51.0,26.0
2023-06-10 06:00:00,740.0,152.0,2082.0,810.0,845.0,60.0,23.0
2023-06-10 07:00:00,617.0,151.0,2087.0,810.0,1061.0,32.0,20.0
2023-06-10 08:00:00,574.0,147.0,2085.0,710.0,1138.0,35.0,18.0
2023-06-10 09:00:00,558.0,147.0,2083.0,638.0,1109.0,42.0,18.0
2023-06-10 10:00:00,580.0,144.0,2084.0,419.0,1173.0,41.0,21.0
2023-06-10 11:00:00,557.0,143.0,2082.0,282.0,1205.0,26.0,22.0
2023-06-10 12:00:00,562.0,144.0,2085.0,279.0,1187.0,26.0,22.0
2023-06-10 13:00:00,584.0,146.0,2085.0,252.0,1014.0,25.0,21.0
2023-06-10 14:00:00,663.0,145.0,2082.0,542.0,658.0,17.0,24.0
2023-06-10 15:00:00,711.0,146.0,2082.0,883.0,378.0,18.0,25.0
2023-06-10 16:00:00,680.0,157.0,2082.0,956.0,129.0,47.0,26.0
2023-06-10 17:00:00,614.0,162.0,2083.0,1231.0,22.0,18.0,27.0
2023-06-10 18:00:00,572.0,166.0,2082.0,1299.0,0.0,11.0,28.0
2023-06-10 19:00:00,576.0,164.0,2083.0,914.0,0.0,14.0,26.0
2023-06-10 20:00:00,574.0,163.0,2084.0,811.0,0.0,21.0,27.0
2023-06-10 21:00:00,617.0,157.0,2083.0,656.0,0.0,37.0,25.0
2023-06-10 22:00:00,572.0,161.0,2083.0,628.0,0.0,40.0,25.0
2023-06-10 23:00:00,572.0,158.0,2085.0,608.0,0.0,48.0,25.0
