Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
36120,2023-02-14 00:00:00,2024-07-17 00:00:00,3.1,372.38,2455.0,376.0,2167.0,77.0,0.0,281.0,28.0
36121,2023-02-14 01:00:00,2024-07-17 00:00:00,3.1,372.81,2457.0,376.0,2168.0,77.0,0.0,275.0,29.0
36122,2023-02-14 02:00:00,2024-07-17 00:00:00,3.1,370.13,2440.0,376.0,2167.0,77.0,0.0,299.0,27.0
36123,2023-02-14 03:00:00,2024-07-17 00:00:00,3.1,379.86,2535.0,379.0,2168.0,76.0,0.0,256.0,27.0
36124,2023-02-14 04:00:00,2024-07-17 00:00:00,3.1,385.72,2651.0,376.0,2167.0,83.0,0.0,281.0,26.0
36125,2023-02-14 05:00:00,2024-07-17 00:00:00,3.1,388.0,3186.0,378.0,2167.0,458.0,33.0,350.0,29.0
36126,2023-02-14 06:00:00,2024-07-17 00:00:00,3.1,363.89,3125.0,380.0,2167.0,528.0,339.0,346.0,28.0
36127,2023-02-14 07:00:00,2024-07-17 00:00:00,3.1,359.32,3198.0,364.0,2167.0,472.0,700.0,209.0,29.0
36128,2023-02-14 08:00:00,2024-07-17 00:00:00,3.1,361.61,3205.0,343.0,2168.0,331.0,913.0,100.0,27.0
36129,2023-02-14 09:00:00,2024-07-17 00:00:00,3.1,354.86,3017.0,340.0,2167.0,158.0,1010.0,97.0,27.0
36130,2023-02-14 10:00:00,2024-07-17 00:00:00,3.1,348.14,2959.0,341.0,2168.0,189.0,999.0,139.0,27.0
36131,2023-02-14 11:00:00,2024-07-17 00:00:00,3.1,327.23,2544.0,340.0,2168.0,95.0,956.0,164.0,26.0
36132,2023-02-14 12:00:00,2024-07-17 00:00:00,3.1,337.69,2568.0,340.0,2167.0,97.0,808.0,145.0,27.0
36133,2023-02-14 13:00:00,2024-07-17 00:00:00,3.1,361.14,2706.0,339.0,2168.0,95.0,561.0,145.0,28.0
36134,2023-02-14 14:00:00,2024-07-17 00:00:00,3.1,392.03,3110.0,341.0,2169.0,310.0,248.0,144.0,29.0
36135,2023-02-14 15:00:00,2024-07-17 00:00:00,3.1,398.3,3344.0,349.0,2169.0,640.0,31.0,143.0,29.0
36136,2023-02-14 16:00:00,2024-07-17 00:00:00,3.1,364.13,3260.0,359.0,2168.0,1203.0,0.0,150.0,29.0
36137,2023-02-14 17:00:00,2024-07-17 00:00:00,3.1,351.54,3235.0,364.0,2168.0,1433.0,0.0,147.0,30.0
36138,2023-02-14 18:00:00,2024-07-17 00:00:00,3.1,361.83,3211.0,378.0,2170.0,1166.0,0.0,177.0,29.0
36139,2023-02-14 19:00:00,2024-07-17 00:00:00,3.1,372.36,3151.0,376.0,2169.0,834.0,0.0,247.0,28.0
36140,2023-02-14 20:00:00,2024-07-17 00:00:00,3.1,376.79,3101.0,378.0,2169.0,607.0,0.0,343.0,28.0
36141,2023-02-14 21:00:00,2024-07-17 00:00:00,3.1,389.12,3019.0,376.0,2167.0,285.0,0.0,378.0,29.0
36142,2023-02-14 22:00:00,2024-07-17 00:00:00,3.1,373.48,2620.0,377.0,2168.0,85.0,0.0,427.0,28.0
36143,2023-02-14 23:00:00,2024-07-17 00:00:00,3.1,359.32,2440.0,375.0,2169.0,80.0,0.0,455.0,28.0
