UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-04-19 00:00:00,1071.0,290.0,954.0,116.0,0.0,119.0,16.0
2023-04-19 01:00:00,1070.0,293.0,954.0,116.0,0.0,95.0,15.0
2023-04-19 02:00:00,1064.0,295.0,953.0,116.0,0.0,84.0,17.0
2023-04-19 03:00:00,1182.0,299.0,953.0,149.0,1.0,89.0,17.0
2023-04-19 04:00:00,1213.0,299.0,952.0,276.0,20.0,87.0,15.0
2023-04-19 05:00:00,1171.0,299.0,952.0,685.0,131.0,114.0,25.0
2023-04-19 06:00:00,1108.0,303.0,951.0,682.0,314.0,111.0,26.0
2023-04-19 07:00:00,1111.0,297.0,952.0,465.0,468.0,96.0,25.0
2023-04-19 08:00:00,1077.0,294.0,951.0,231.0,684.0,90.0,26.0
2023-04-19 09:00:00,1102.0,292.0,951.0,188.0,728.0,92.0,24.0
2023-04-19 10:00:00,1087.0,293.0,950.0,176.0,769.0,91.0,24.0
2023-04-19 11:00:00,1105.0,291.0,951.0,183.0,629.0,87.0,25.0
2023-04-19 12:00:00,1105.0,293.0,949.0,177.0,618.0,67.0,26.0
2023-04-19 13:00:00,1090.0,295.0,950.0,344.0,558.0,66.0,24.0
2023-04-19 14:00:00,1111.0,296.0,949.0,451.0,412.0,66.0,26.0
2023-04-19 15:00:00,1121.0,296.0,949.0,903.0,194.0,51.0,26.0
2023-04-19 16:00:00,1132.0,300.0,948.0,1073.0,33.0,31.0,25.0
2023-04-19 17:00:00,1281.0,302.0,947.0,1350.0,0.0,33.0,26.0
2023-04-19 18:00:00,1381.0,301.0,947.0,1234.0,0.0,39.0,26.0
2023-04-19 19:00:00,1287.0,300.0,947.0,631.0,0.0,40.0,25.0
2023-04-19 20:00:00,1190.0,300.0,946.0,330.0,0.0,60.0,26.0
2023-04-19 21:00:00,1148.0,291.0,945.0,220.0,0.0,110.0,24.0
2023-04-19 22:00:00,1132.0,292.0,946.0,172.0,0.0,259.0,23.0
2023-04-19 23:00:00,1081.0,294.0,945.0,170.0,0.0,330.0,24.0
