UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass
2023-06-12 00:00:00,583.0,171.0,2086.0,578.0,0.0,131.0,24.0
2023-06-12 01:00:00,610.0,169.0,2085.0,584.0,0.0,144.0,24.0
2023-06-12 02:00:00,659.0,170.0,2082.0,628.0,2.0,197.0,22.0
2023-06-12 03:00:00,698.0,172.0,2084.0,653.0,66.0,227.0,23.0
2023-06-12 04:00:00,706.0,169.0,2084.0,810.0,248.0,259.0,24.0
2023-06-12 05:00:00,572.0,164.0,2083.0,854.0,514.0,212.0,27.0
2023-06-12 06:00:00,602.0,165.0,2084.0,718.0,790.0,162.0,25.0
2023-06-12 07:00:00,585.0,168.0,2083.0,677.0,963.0,123.0,24.0
2023-06-12 08:00:00,603.0,157.0,2083.0,618.0,1094.0,145.0,23.0
2023-06-12 09:00:00,558.0,156.0,2083.0,604.0,1282.0,153.0,24.0
2023-06-12 10:00:00,559.0,155.0,2084.0,556.0,1272.0,156.0,24.0
2023-06-12 11:00:00,562.0,152.0,2081.0,547.0,1126.0,180.0,23.0
2023-06-12 12:00:00,580.0,151.0,2082.0,544.0,849.0,165.0,23.0
2023-06-12 13:00:00,574.0,153.0,2085.0,625.0,604.0,103.0,24.0
2023-06-12 14:00:00,627.0,153.0,2083.0,765.0,389.0,59.0,25.0
2023-06-12 15:00:00,631.0,157.0,2083.0,847.0,206.0,55.0,25.0
2023-06-12 16:00:00,599.0,160.0,2083.0,967.0,84.0,50.0,27.0
2023-06-12 17:00:00,644.0,156.0,2083.0,1246.0,11.0,27.0,25.0
2023-06-12 18:00:00,599.0,157.0,2087.0,1332.0,0.0,31.0,24.0
2023-06-12 19:00:00,570.0,163.0,2086.0,938.0,0.0,57.0,24.0
2023-06-12 20:00:00,607.0,165.0,2084.0,739.0,0.0,141.0,27.0
2023-06-12 21:00:00,715.0,162.0,2083.0,616.0,0.0,193.0,25.0
2023-06-12 22:00:00,744.0,163.0,2083.0,584.0,0.0,207.0,24.0
2023-06-12 23:00:00,710.0,163.0,2082.0,580.0,0.0,191.0,24.0
