Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
37608,2023-04-17 00:00:00,2024-07-17 00:00:00,3.1,333.71,969.0,296.0,967.0,133.0,0.0,147.0,23.0
37609,2023-04-17 01:00:00,2024-07-17 00:00:00,3.1,321.54,969.0,296.0,967.0,133.0,0.0,242.0,24.0
37610,2023-04-17 02:00:00,2024-07-17 00:00:00,3.1,314.47,967.0,300.0,967.0,147.0,0.0,284.0,25.0
37611,2023-04-17 03:00:00,2024-07-17 00:00:00,3.1,311.63,965.0,302.0,967.0,184.0,1.0,269.0,24.0
37612,2023-04-17 04:00:00,2024-07-17 00:00:00,3.1,314.73,981.0,308.0,967.0,210.0,34.0,208.0,23.0
37613,2023-04-17 05:00:00,2024-07-17 00:00:00,3.1,294.38,1061.0,303.0,966.0,418.0,138.0,211.0,23.0
37614,2023-04-17 06:00:00,2024-07-17 00:00:00,3.1,260.43,974.0,301.0,966.0,530.0,284.0,192.0,23.0
37615,2023-04-17 07:00:00,2024-07-17 00:00:00,3.1,270.99,1000.0,294.0,965.0,392.0,334.0,198.0,23.0
37616,2023-04-17 08:00:00,2024-07-17 00:00:00,3.1,308.52,1162.0,289.0,966.0,202.0,419.0,147.0,24.0
37617,2023-04-17 09:00:00,2024-07-17 00:00:00,3.1,304.69,1113.0,293.0,965.0,145.0,446.0,147.0,23.0
37618,2023-04-17 10:00:00,2024-07-17 00:00:00,3.1,284.89,1049.0,293.0,966.0,148.0,426.0,273.0,24.0
37619,2023-04-17 11:00:00,2024-07-17 00:00:00,3.1,262.75,964.0,293.0,964.0,162.0,404.0,392.0,22.0
37620,2023-04-17 12:00:00,2024-07-17 00:00:00,3.1,263.42,961.0,295.0,964.0,146.0,471.0,327.0,23.0
37621,2023-04-17 13:00:00,2024-07-17 00:00:00,3.1,277.83,971.0,295.0,962.0,155.0,388.0,255.0,23.0
37622,2023-04-17 14:00:00,2024-07-17 00:00:00,3.1,265.64,981.0,296.0,962.0,479.0,269.0,207.0,25.0
37623,2023-04-17 15:00:00,2024-07-17 00:00:00,3.1,247.34,973.0,311.0,961.0,848.0,120.0,217.0,25.0
37624,2023-04-17 16:00:00,2024-07-17 00:00:00,3.1,251.79,990.0,319.0,961.0,960.0,17.0,186.0,24.0
37625,2023-04-17 17:00:00,2024-07-17 00:00:00,3.1,247.9,987.0,323.0,960.0,1018.0,0.0,197.0,23.0
37626,2023-04-17 18:00:00,2024-07-17 00:00:00,3.1,256.14,1020.0,323.0,961.0,962.0,0.0,202.0,25.0
37627,2023-04-17 19:00:00,2024-07-17 00:00:00,3.1,280.11,1001.0,321.0,959.0,675.0,0.0,156.0,28.0
37628,2023-04-17 20:00:00,2024-07-17 00:00:00,3.1,327.1,1038.0,322.0,959.0,277.0,0.0,153.0,27.0
37629,2023-04-17 21:00:00,2024-07-17 00:00:00,3.1,348.44,1058.0,312.0,959.0,174.0,0.0,111.0,25.0
37630,2023-04-17 22:00:00,2024-07-17 00:00:00,3.1,363.44,1112.0,313.0,959.0,152.0,0.0,84.0,24.0
37631,2023-04-17 23:00:00,2024-07-17 00:00:00,3.1,354.44,1042.0,313.0,959.0,151.0,0.0,73.0,23.0
