UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-08-02 00:00:00,2024-07-17 00:00:00,3.1,1.6755369597164087,294.7893681187553,286.61154627909616,0.0,0.0,1180.81545,135.30895,1943.12773,151.17902,0.0,96.99999,17.42596
2023-08-02 01:00:00,2024-07-17 00:00:00,3.1,1.6077163182293357,293.2886125781524,287.2655069405782,0.0,0.0,1205.26087,135.23763,1942.38098,133.30747,0.0,95.0,17.90553
2023-08-02 02:00:00,2024-07-17 00:00:00,3.1,1.6077163182293357,293.2886125781524,287.2655069405782,0.0,0.0,1231.57823,135.32048,1941.10463,96.93227,0.0,86.0,19.84875
2023-08-02 03:00:00,2024-07-17 00:00:00,3.1,1.6077163182293357,293.2886125781524,287.2655069405782,0.0,0.0,1225.90745,136.50657,1936.41979,115.36656,0.0,87.0,18.77606
2023-08-02 04:00:00,2024-07-17 00:00:00,3.1,1.5658396956739955,299.14030581334896,287.66015807993097,84.76275075254071,0.0,1231.99114,133.64728,1937.4675,188.88533,8.0,61.0,19.1672
2023-08-02 05:00:00,2024-07-17 00:00:00,3.1,1.5658396956739955,299.14030581334896,287.66015807993097,84.76275075254071,0.0,1203.53822,135.62872,1938.56807,260.98439,175.0,58.0,19.39069
2023-08-02 06:00:00,2024-07-17 00:00:00,3.1,1.5658396956739955,299.14030581334896,287.66015807993097,84.76275075254071,0.0,1174.39321,135.11043,1939.35235,305.40392,451.00002,76.0,20.272
2023-08-02 07:00:00,2024-07-17 00:00:00,3.1,2.137091725304556,304.9433949305224,287.19205733102626,660.4534788043755,0.0,1145.90052,134.99999,1938.75681,297.29943,734.0,84.0,20.24716
2023-08-02 08:00:00,2024-07-17 00:00:00,3.1,2.137091725304556,304.9433949305224,287.19205733102626,660.4534788043755,0.0,1138.41785,132.27732,1938.52032,292.4897,978.0,100.0,20.43751
2023-08-02 09:00:00,2024-07-17 00:00:00,3.1,2.137091725304556,304.9433949305224,287.19205733102626,660.4534788043755,0.0,1146.18602,135.55211,1937.3281,281.35526,1172.00001,132.0,20.59806
2023-08-02 10:00:00,2024-07-17 00:00:00,3.1,2.804557473320968,307.8319763375106,286.3110458924234,767.59792654974,0.0,1131.22903,134.10967,1936.90061,231.9445,1213.00003,142.99999,20.44664
2023-08-02 11:00:00,2024-07-17 00:00:00,3.1,2.804557473320968,307.8319763375106,286.3110458924234,767.59792654974,0.0,1137.62292,133.12805,1936.94188,180.64591,1302.00001,150.0,20.67913
2023-08-02 12:00:00,2024-07-17 00:00:00,3.1,2.804557473320968,307.8319763375106,286.3110458924234,767.59792654974,0.0,1176.23129,134.35416,1935.64427,144.04862,1260.00004,145.0,21.25432
2023-08-02 13:00:00,2024-07-17 00:00:00,3.1,3.5684202591595087,307.3101802585642,286.28334476788564,627.9036400950902,0.0,1163.06146,134.38571,1937.93115,166.10373,1119.99997,105.0,21.11818
2023-08-02 14:00:00,2024-07-17 00:00:00,3.1,3.5684202591595087,307.3101802585642,286.28334476788564,627.9036400950902,0.0,1163.00806,136.30312,1956.80898,274.54958,895.99995,115.0,21.2729
