UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast
2023-10-09 00:00:00,2024-07-17 00:00:00,3.1,2.512643747593727,286.3389017126788,277.17885712725695,0.0,0.0046336162964451,1484.37494,190.11937,1362.792,34.82822,0.0,419.00002,23.72616
2023-10-09 01:00:00,2024-07-17 00:00:00,3.1,2.233732686503369,285.65121576899423,277.77051820225967,0.0,0.0,1501.66878,190.50037,1363.66285,29.29021,0.0,343.00001,24.26038
2023-10-09 02:00:00,2024-07-17 00:00:00,3.1,2.233732686503369,285.65121576899423,277.77051820225967,0.0,0.0,1530.60523,190.98659,1364.22036,6.70694,0.0,314.00001,25.8089
2023-10-09 03:00:00,2024-07-17 00:00:00,3.1,2.233732686503369,285.65121576899423,277.77051820225967,0.0,0.0,1523.12164,192.5354,1361.20276,15.24241,0.0,300.99999,24.78018
2023-10-09 04:00:00,2024-07-17 00:00:00,3.1,2.2840144908327824,287.4558676142036,278.64038823135144,13.17448709099702,0.0164014607123237,1532.73109,188.84345,1363.01837,71.55085,0.0,218.0,25.05801
2023-10-09 05:00:00,2024-07-17 00:00:00,3.1,2.2840144908327824,287.4558676142036,278.64038823135144,13.17448709099702,0.0164014607123237,1494.94785,191.61282,1364.7337,137.5095,4.0,181.0,25.22332
2023-10-09 06:00:00,2024-07-17 00:00:00,3.1,2.2840144908327824,287.4558676142036,278.64038823135144,13.17448709099702,0.0164014607123237,1464.50009,190.91868,1365.16233,163.92043,214.99999,145.0,25.91785
2023-10-09 07:00:00,2024-07-17 00:00:00,3.1,3.522467830010547,291.0184530936906,279.2953301688111,266.4539203312422,0.0182344805190054,1432.63336,190.14644,1365.11537,126.14254,589.99999,103.0,25.74183
2023-10-09 08:00:00,2024-07-17 00:00:00,3.1,3.522467830010547,291.0184530936906,279.2953301688111,266.4539203312422,0.0182344805190054,1420.09608,186.76207,1365.43554,107.40599,978.0,34.0,25.7503
2023-10-09 09:00:00,2024-07-17 00:00:00,3.1,3.522467830010547,291.0184530936906,279.2953301688111,266.4539203312422,0.0182344805190054,1428.21161,190.06272,1366.96873,77.77512,1328.00003,7.0,25.75027
2023-10-09 10:00:00,2024-07-17 00:00:00,3.1,4.090564470050677,292.4374714759475,279.69923976150085,338.2825180441947,0.0812706462247505,1417.16902,187.91242,1368.02667,29.55042,1643.99996,0.0,25.33066
2023-10-09 11:00:00,2024-07-17 00:00:00,3.1,4.090564470050677,292.4374714759475,279.69923976150085,338.2825180441947,0.0812706462247505,1425.01305,186.63722,1368.6379,18.68332,1757.99991,0.0,25.42417
