Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass
43296,2023-12-10 00:00:00,2024-07-17 00:00:00,3.1,352.71,1548.0,324.0,2121.0,85.0,0.0,43.0,21.0
43297,2023-12-10 01:00:00,2024-07-17 00:00:00,3.1,353.08,1533.0,325.0,2121.0,85.0,0.0,18.0,22.0
43298,2023-12-10 02:00:00,2024-07-17 00:00:00,3.1,353.78,1531.0,326.0,2121.0,85.0,0.0,7.0,23.0
43299,2023-12-10 03:00:00,2024-07-17 00:00:00,3.1,359.37,1579.0,328.0,2121.0,86.0,0.0,5.0,22.0
43300,2023-12-10 04:00:00,2024-07-17 00:00:00,3.1,373.83,1720.0,331.0,2122.0,95.0,0.0,5.0,21.0
43301,2023-12-10 05:00:00,2024-07-17 00:00:00,3.1,368.4,1720.0,329.0,2122.0,156.0,6.0,5.0,22.0
43302,2023-12-10 06:00:00,2024-07-17 00:00:00,3.1,366.08,1934.0,327.0,2120.0,386.0,92.0,9.0,22.0
43303,2023-12-10 07:00:00,2024-07-17 00:00:00,3.1,346.73,2024.0,329.0,2122.0,641.0,270.0,11.0,23.0
43304,2023-12-10 08:00:00,2024-07-17 00:00:00,3.1,341.29,2111.0,325.0,2122.0,782.0,353.0,15.0,22.0
43305,2023-12-10 09:00:00,2024-07-17 00:00:00,3.1,339.59,2129.0,323.0,2121.0,730.0,458.0,27.0,22.0
43306,2023-12-10 10:00:00,2024-07-17 00:00:00,3.1,356.73,2221.0,324.0,2121.0,486.0,479.0,78.0,23.0
43307,2023-12-10 11:00:00,2024-07-17 00:00:00,3.1,377.15,2258.0,324.0,2122.0,251.0,405.0,96.0,23.0
43308,2023-12-10 12:00:00,2024-07-17 00:00:00,3.1,385.61,2124.0,323.0,2122.0,104.0,263.0,88.0,22.0
43309,2023-12-10 13:00:00,2024-07-17 00:00:00,3.1,395.07,2129.0,326.0,2121.0,123.0,98.0,103.0,22.0
43310,2023-12-10 14:00:00,2024-07-17 00:00:00,3.1,386.09,2209.0,330.0,2122.0,429.0,9.0,99.0,22.0
43311,2023-12-10 15:00:00,2024-07-17 00:00:00,3.1,341.12,2276.0,330.0,2123.0,1267.0,0.0,111.0,17.0
43312,2023-12-10 16:00:00,2024-07-17 00:00:00,3.1,337.1,2221.0,332.0,2122.0,1268.0,0.0,106.0,17.0
43313,2023-12-10 17:00:00,2024-07-17 00:00:00,3.1,338.22,2173.0,334.0,2121.0,1205.0,0.0,77.0,17.0
43314,2023-12-10 18:00:00,2024-07-17 00:00:00,3.1,346.57,2158.0,336.0,2123.0,1036.0,0.0,70.0,16.0
43315,2023-12-10 19:00:00,2024-07-17 00:00:00,3.1,359.07,2147.0,334.0,2123.0,841.0,0.0,36.0,17.0
43316,2023-12-10 20:00:00,2024-07-17 00:00:00,3.1,389.97,1973.0,334.0,2121.0,203.0,0.0,8.0,18.0
43317,2023-12-10 21:00:00,2024-07-17 00:00:00,3.1,406.04,2066.0,323.0,2121.0,108.0,0.0,6.0,17.0
43318,2023-12-10 22:00:00,2024-07-17 00:00:00,3.1,404.58,2060.0,326.0,2120.0,95.0,0.0,31.0,17.0
43319,2023-12-10 23:00:00,2024-07-17 00:00:00,3.1,377.93,1777.0,328.0,2122.0,91.0,0.0,31.0,15.0
