datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-05 00:00:00,2.244296887754853,290.0697858845264,288.4422777600272,0.974213096083688,0.4795606907171464,0.0,0.0,2415.74757,8.64484,3111.74001,1755.64449
2023-08-05 01:00:00,2.244296887754853,290.0697858845264,288.4422777600272,0.974213096083688,0.4795606907171464,0.0,0.0,2352.79978,29.553,3600.88983,2019.51893
2023-08-05 02:00:00,2.244296887754853,290.0697858845264,288.4422777600272,0.974213096083688,0.4795606907171464,0.0,0.0,2318.4874,36.46562,3815.98995,2135.55582
2023-08-05 03:00:00,2.244296887754853,290.0697858845264,288.4422777600272,0.974213096083688,0.4795606907171464,0.0,0.0,2217.0452,38.4464,3888.05993,2174.43435
2023-08-05 04:00:00,2.146176790344573,288.86774402033086,287.5722737947634,0.974213096083688,0.4795606907171464,0.0,0.0,2196.01485,49.37472,3853.35994,2155.71526
2023-08-05 05:00:00,2.146176790344573,288.86774402033086,287.5722737947634,0.974213096083688,0.4795606907171464,0.0,0.0,2097.94482,63.40112,3753.34002,2101.75899
2023-08-05 06:00:00,2.146176790344573,288.86774402033086,287.5722737947634,0.974213096083688,0.4795606907171464,0.0,0.0,1977.81992,80.26811,3641.42,2041.38315
2023-08-05 07:00:00,2.006637495401114,287.85598951652617,286.7185116664748,0.4872178728806086,0.7726900523074371,0.0,0.0,1839.64205,86.75112,3583.8799,2010.34284
2023-08-05 08:00:00,2.006637495401114,287.85598951652617,286.7185116664748,0.4872178728806086,0.7726900523074371,0.0,0.0,1752.65783,86.02767,3463.75,1945.53813
2023-08-05 09:00:00,2.006637495401114,287.85598951652617,286.7185116664748,0.4872178728806086,0.7726900523074371,0.0,0.0,1676.67861,84.2207,3332.60004,1874.7886
2023-08-05 10:00:00,2.041472005970506,290.0477521545548,287.9491143465458,0.0,0.977589635500792,0.0,0.0,1627.39946,91.25127,3185.71004,1795.54802
2023-08-05 11:00:00,2.041472005970506,290.0477521545548,287.9491143465458,0.0,0.977589635500792,0.0,0.0,1517.23596,80.21138,2973.14991,1680.88133
2023-08-05 12:00:00,2.041472005970506,290.0477521545548,287.9491143465458,0.0,0.977589635500792,0.0,0.0,1420.91473,69.48904,2663.50007,1513.8391
2023-08-05 13:00:00,2.731541722884373,295.0763035041465,286.87700599449147,38.3049797180967,1.0446270631300132,0.0,0.0,1352.90801,94.05954,2239.43006,1285.07231
2023-08-05 14:00:00,2.731541722884373,295.0763035041465,286.87700599449147,38.3049797180967,1.0446270631300132,0.0,0.0,1286.29035,94.13814,1686.58004,986.83446
2023-08-05 15:00:00,2.731541722884373,295.0763035041465,286.87700599449147,38.3049797180967,1.0446270631300132,0.0,0.0,1238.38241,95.15911,1146.74998,695.6203
2023-08-05 16:00:00,2.804704395548485,297.5479204649393,285.58868891905365,513.9230071399049,1.0780795760809758,0.0,0.0,1208.87856,89.84188,772.60999,493.78852
2023-08-05 17:00:00,2.804704395548485,297.5479204649393,285.58868891905365,513.9230071399049,1.0780795760809758,0.0,0.0,1174.97524,102.20329,552.91,375.2702
2023-08-05 18:00:00,2.804704395548485,297.5479204649393,285.58868891905365,513.9230071399049,1.0780795760809758,0.0,0.0,1090.20676,112.16223,465.86998,328.31601
2023-08-05 19:00:00,2.792253718059973,297.2504313880463,285.89254195488286,660.1518316477174,1.1135336574348056,0.0,0.0,1006.45668,77.38719,526.73,361.14727
2023-08-05 20:00:00,2.792253718059973,297.2504313880463,285.89254195488286,660.1518316477174,1.1135336574348056,0.0,0.0,955.93888,101.86148,747.65001,480.32373
2023-08-05 21:00:00,2.792253718059973,297.2504313880463,285.89254195488286,660.1518316477174,1.1135336574348056,0.0,0.0,928.77621,93.81425,1131.48003,687.38285
2023-08-05 22:00:00,2.049686418807009,292.5319643757874,287.2383230264593,627.754755333525,1.1312470111528687,0.0,0.0,915.30818,97.58395,1709.41,999.1502
2023-08-05 23:00:00,2.049686418807009,292.5319643757874,287.2383230264593,627.754755333525,1.1312470111528687,0.0,0.0,897.16211,110.77663,2328.81001,1333.2888
2023-08-06 00:00:00,2.049686418807009,292.5319643757874,287.2383230264593,627.754755333525,1.1312470111528687,0.0,0.0,477.43799,202.31038,1814.42601,840.0405
2023-08-06 01:00:00,1.8098966197186928,289.9547547292865,285.88359677911734,413.2317278002871,1.1588944199046676,0.0,0.0,479.65697,214.25942,1829.13531,848.71066
2023-08-06 02:00:00,1.8098966197186928,289.9547547292865,285.88359677911734,413.2317278002871,1.1588944199046676,0.0,0.0,491.48701,223.84209,1832.57888,818.75541
2023-08-06 03:00:00,1.8098966197186928,289.9547547292865,285.88359677911734,413.2317278002871,1.1588944199046676,0.0,0.0,492.87557,231.0539,1912.96905,799.08817
2023-08-06 04:00:00,1.752579197923963,288.62834442862345,285.1996821381811,0.8545138614657227,1.159396539546504,0.0,0.0,499.54068,228.04637,1929.38596,779.76599
