datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-16 00:00:00,2023-08-18 21:41:24,3.0,1.970568329959376,290.7134140209228,289.3447103054048,0.1134773610473104,0.6736381930297466,0.0,0.0,2437.80156,19.68447,884.62,554.21291
2023-08-16 01:00:00,2023-08-18 21:41:24,3.0,1.970568329959376,290.7134140209228,289.3447103054048,0.1134773610473104,0.6736381930297466,0.0,0.0,2373.90891,40.03926,1140.23,692.10306
2023-08-16 02:00:00,2023-08-18 21:41:24,3.0,1.970568329959376,290.7134140209228,289.3447103054048,0.1134773610473104,0.6736381930297466,0.0,0.0,2339.0692,47.15019,1349.75001,805.12973
2023-08-16 03:00:00,2023-08-18 21:41:24,3.0,1.970568329959376,290.7134140209228,289.3447103054048,0.1134773610473104,0.6736381930297466,0.0,0.0,2236.51746,49.42704,1486.60004,878.9542
2023-08-16 04:00:00,2023-08-18 21:41:24,3.0,2.020911847658966,290.0012422050064,288.9279931067297,0.1134773610473104,0.6736381930297466,0.0,0.0,2215.41859,59.55003,1576.37999,927.38647
2023-08-16 05:00:00,2023-08-18 21:41:24,3.0,2.020911847658966,290.0012422050064,288.9279931067297,0.1134773610473104,0.6736381930297466,0.0,0.0,2115.93463,73.41194,1697.61005,992.78466
2023-08-16 06:00:00,2023-08-18 21:41:24,3.0,2.020911847658966,290.0012422050064,288.9279931067297,0.1134773610473104,0.6736381930297466,0.0,0.0,1994.24247,91.31061,1810.42006,1053.64061
2023-08-16 07:00:00,2023-08-18 21:41:24,3.0,1.9559213467760928,289.59611676409247,288.6476097043628,0.056641722829074,1.388160473551436,0.0,0.0,1854.83009,97.63619,1842.01999,1070.68736
2023-08-16 08:00:00,2023-08-18 21:41:24,3.0,1.9559213467760928,289.59611676409247,288.6476097043628,0.056641722829074,1.388160473551436,0.0,0.0,1766.80828,97.20156,1775.08991,1034.58158
2023-08-16 09:00:00,2023-08-18 21:41:24,3.0,1.9559213467760928,289.59611676409247,288.6476097043628,0.056641722829074,1.388160473551436,0.0,0.0,1690.06206,95.0243,1671.37002,978.62934
