datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-03 00:00:00,2023-09-04 18:10:14,3.0,3.233508001101761,291.00362268418223,287.3798795694104,0.0,0.0525234012618796,0.0,0.0,1379.28595,8.64484,965.82999,598.02206
2023-09-03 01:00:00,2023-09-04 18:10:14,3.0,3.233508001101761,291.00362268418223,287.3798795694104,0.0,0.0525234012618796,0.0,0.0,1355.46096,29.553,942.65996,585.52287
2023-09-03 02:00:00,2023-09-04 18:10:14,3.0,3.233508001101761,291.00362268418223,287.3798795694104,0.0,0.0525234012618796,0.0,0.0,1347.11769,36.46562,937.38995,582.67994
2023-09-03 03:00:00,2023-09-04 18:10:14,3.0,3.233508001101761,291.00362268418223,287.3798795694104,0.0,0.0525234012618796,0.0,0.0,1299.17214,38.4464,957.17002,593.3504
2023-09-03 04:00:00,2023-09-04 18:10:14,3.0,2.952045781849256,289.9160653001046,287.43811772872647,0.0,0.0525234012618796,0.0,0.0,1288.67303,49.37472,965.04004,597.59592
2023-09-03 05:00:00,2023-09-04 18:10:14,3.0,2.952045781849256,289.9160653001046,287.43811772872647,0.0,0.0525234012618796,0.0,0.0,1252.038,63.40112,977.23999,604.17725
2023-09-03 06:00:00,2023-09-04 18:10:14,3.0,2.952045781849256,289.9160653001046,287.43811772872647,0.0,0.0525234012618796,0.0,0.0,1200.73156,80.26811,1028.79998,631.99155
2023-09-03 07:00:00,2023-09-04 18:10:14,3.0,2.735517448245703,288.9399954338073,287.28305215984784,0.0,0.0756735312054649,0.0,0.0,1125.11208,86.75112,986.29996,609.06469
2023-09-03 08:00:00,2023-09-04 18:10:14,3.0,2.735517448245703,288.9399954338073,287.28305215984784,0.0,0.0756735312054649,0.0,0.0,1087.68729,86.02767,1015.74995,624.95165
2023-09-03 09:00:00,2023-09-04 18:10:14,3.0,2.735517448245703,288.9399954338073,287.28305215984784,0.0,0.0756735312054649,0.0,0.0,1052.39513,84.2207,1030.26001,632.77918
2023-09-03 10:00:00,2023-09-04 18:10:14,3.0,2.4914899627981555,290.8752780591682,288.10606158236044,0.0,0.0808525754305186,0.0,0.0,1033.95766,91.25127,1044.85998,640.6552
2023-09-03 11:00:00,2023-09-04 18:10:14,3.0,2.4914899627981555,290.8752780591682,288.10606158236044,0.0,0.0808525754305186,0.0,0.0,985.11089,80.21138,1081.11,660.21047
2023-09-03 12:00:00,2023-09-04 18:10:14,3.0,2.4914899627981555,290.8752780591682,288.10606158236044,0.0,0.0808525754305186,0.0,0.0,936.77258,69.48904,1105.39999,673.31383
