datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-07 00:00:00,2023-08-07 21:51:59,3.0,2.9975100770020866,291.85144656976547,288.3687139730382,0.4035680102602644,1.1758861842053123,0.0,0.0,2398.72941,0.0,2683.29009,1524.51493
2023-08-07 01:00:00,2023-08-07 21:51:59,3.0,2.9975100770020866,291.85144656976547,288.3687139730382,0.4035680102602644,1.1758861842053123,0.0,0.0,2336.51023,0.0,2780.91996,1577.18188
2023-08-07 02:00:00,2023-08-07 21:51:59,3.0,2.9975100770020866,291.85144656976547,288.3687139730382,0.4035680102602644,1.1758861842053123,0.0,0.0,2302.60467,0.0,2764.31003,1568.22157
2023-08-07 03:00:00,2023-08-07 21:51:59,3.0,2.9975100770020866,291.85144656976547,288.3687139730382,0.4035680102602644,1.1758861842053123,0.0,0.0,2202.01896,0.0,2757.99005,1564.81222
2023-08-07 04:00:00,2023-08-07 21:51:59,3.0,3.0903446987564287,291.3234947605242,288.79389143166185,0.4035680102602644,1.1758861842053123,0.0,0.0,2181.0415,10.1174,2778.99003,1576.14077
2023-08-07 05:00:00,2023-08-07 21:51:59,3.0,3.0903446987564287,291.3234947605242,288.79389143166185,0.4035680102602644,1.1758861842053123,0.0,0.0,2084.0625,24.94726,2781.79004,1577.65125
2023-08-07 06:00:00,2023-08-07 21:51:59,3.0,3.0903446987564287,291.3234947605242,288.79389143166185,0.4035680102602644,1.1758861842053123,0.0,0.0,1965.14712,40.10008,2761.87996,1566.91065
2023-08-07 07:00:00,2023-08-07 21:51:59,3.0,3.2378727311292064,291.1189851450383,289.2474911810881,0.2017736108669326,2.5296098264111464,0.0,0.0,1827.9217,46.65356,2807.25994,1591.39112
2023-08-07 08:00:00,2023-08-07 21:51:59,3.0,3.2378727311292064,291.1189851450383,289.2474911810881,0.2017736108669326,2.5296098264111464,0.0,0.0,1741.73839,45.75759,2654.08002,1508.75741
2023-08-07 09:00:00,2023-08-07 21:51:59,3.0,3.2378727311292064,291.1189851450383,289.2474911810881,0.2017736108669326,2.5296098264111464,0.0,0.0,1666.35111,44.66051,2403.58005,1373.62388
2023-08-07 10:00:00,2023-08-07 21:51:59,3.0,3.535210206226462,291.7821556706936,290.2832655709699,0.0,4.447868381385235,0.0,0.0,1617.6071,55.23353,2188.37002,1257.5277
2023-08-07 11:00:00,2023-08-07 21:51:59,3.0,3.535210206226462,291.7821556706936,290.2832655709699,0.0,4.447868381385235,0.0,0.0,1508.6037,43.07222,1960.21997,1134.45096
2023-08-07 12:00:00,2023-08-07 21:51:59,3.0,3.535210206226462,291.7821556706936,290.2832655709699,0.0,4.447868381385235,0.0,0.0,1413.00729,30.1719,1726.37991,1008.30471
2023-08-07 13:00:00,2023-08-07 21:51:59,3.0,4.207537517758577,293.4833921832786,290.92896614012886,11.37186738500926,6.5649306772896345,0.0,0.0,1345.42837,57.86068,1522.68002,898.41774
