datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-07 00:00:00,2023-09-08 18:25:38,3.0,2.242851074301119,294.8416936174809,292.3636318892391,0.0,0.2464306337204374,0.0,0.0,1474.3615,720.51974,980.15001,605.74707
2023-09-07 01:00:00,2023-09-08 18:25:38,3.0,2.242851074301119,294.8416936174809,292.3636318892391,0.0,0.2464306337204374,0.0,0.0,1447.72838,731.78113,1208.66004,729.01801
2023-09-07 02:00:00,2023-09-08 18:25:38,3.0,2.242851074301119,294.8416936174809,292.3636318892391,0.0,0.2464306337204374,0.0,0.0,1436.82725,723.33657,1411.09998,838.2253
2023-09-07 03:00:00,2023-09-08 18:25:38,3.0,2.242851074301119,294.8416936174809,292.3636318892391,0.0,0.2464306337204374,0.0,0.0,1383.77425,745.69928,1545.21003,910.57167
2023-09-07 04:00:00,2023-09-08 18:25:38,3.0,2.1367943479652847,293.75146691123564,292.0293882377512,0.0,0.2464306337204374,0.0,0.0,1371.22575,711.37655,1579.24999,928.9347
2023-09-07 05:00:00,2023-09-08 18:25:38,3.0,2.1367943479652847,293.75146691123564,292.0293882377512,0.0,0.2464306337204374,0.0,0.0,1329.69928,710.10651,1560.96998,919.07345
2023-09-07 06:00:00,2023-09-08 18:25:38,3.0,2.1367943479652847,293.75146691123564,292.0293882377512,0.0,0.2464306337204374,0.0,0.0,1272.79711,732.43031,1524.11995,899.19451
2023-09-07 07:00:00,2023-09-08 18:25:38,3.0,2.0743100229659195,293.0885851087845,291.7509620261308,0.0,0.5011579491230661,0.0,0.0,1190.76546,743.2814,1447.44,857.82911
2023-09-07 08:00:00,2023-09-08 18:25:38,3.0,2.0743100229659195,293.0885851087845,291.7509620261308,0.0,0.5011579491230661,0.0,0.0,1148.67708,735.72231,1363.16002,812.36383
2023-09-07 09:00:00,2023-09-08 18:25:38,3.0,2.0743100229659195,293.0885851087845,291.7509620261308,0.0,0.5011579491230661,0.0,0.0,1108.96569,729.38151,1247.66,750.05674
