UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,0.0,11091.0,3271.0,6.0,3506.0,0.0,131.0,187.0
2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,0.0,11229.0,3273.0,5.0,3551.0,0.0,127.0,190.0
2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,0.0,10616.0,3277.0,5.0,3418.0,0.0,156.0,184.0
2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,0.0,9586.0,3268.0,5.0,3183.0,0.0,156.0,186.0
2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,0.0,9204.0,3284.0,5.0,2689.0,0.0,133.0,184.0
2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,0.0,8480.0,3259.0,0.0,2442.0,0.0,139.0,190.0
2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,0.0,7891.0,3177.0,4.0,2323.0,0.0,168.0,185.0
2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,0.0,7264.0,3047.0,4.0,2153.0,0.0,151.0,176.0
2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,0.0,6988.0,3037.0,4.0,2102.0,0.0,150.0,178.0
2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,0.0,7047.0,3040.0,4.0,2130.0,0.0,121.0,179.0
2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,0.0,7610.0,3115.0,4.0,2240.0,0.0,100.0,181.0
2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,0.0,8324.0,3254.0,5.0,2541.0,0.0,74.0,189.0
2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,0.0,8863.0,3240.0,11.0,3031.0,0.0,71.0,198.0
2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,0.0,9182.0,3245.0,79.0,3448.0,0.0,87.0,213.0
2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,0.0,9470.0,3240.0,79.0,3433.0,0.0,77.0,246.0
2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,0.0,10044.0,3244.0,79.0,3495.0,0.0,53.0,260.0
2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,0.0,10771.0,3260.0,90.0,3478.0,0.0,35.0,270.0
2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,0.0,10936.0,3263.0,131.0,3487.0,0.0,36.0,301.0
2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,0.0,11272.0,3260.0,135.0,3567.0,0.0,43.0,289.0
2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,0.0,11465.0,3252.0,52.0,3578.0,0.0,44.0,315.0
2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,0.0,11598.0,3251.0,0.0,3625.0,0.0,45.0,304.0
2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,0.0,11536.0,3247.0,10.0,3785.0,0.0,37.0,305.0
2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,0.0,11637.0,3258.0,0.0,3743.0,0.0,40.0,289.0
2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,0.0,11609.0,3261.0,69.0,3691.0,0.0,29.0,226.0
