datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-06 00:00:00,1.754152755949155,289.79874710147794,286.1098085559387,0.9214900332063186,0.0001447830045886,0.0,0.0,2440.30229,8.64484,2769.03997,1570.77316
2023-08-06 01:00:00,1.754152755949155,289.79874710147794,286.1098085559387,0.9214900332063186,0.0001447830045886,0.0,0.0,2376.30252,29.553,3058.99993,1727.19358
2023-08-06 02:00:00,1.754152755949155,289.79874710147794,286.1098085559387,0.9214900332063186,0.0001447830045886,0.0,0.0,2341.40301,36.46562,3305.64005,1860.24489
2023-08-06 03:00:00,1.754152755949155,289.79874710147794,286.1098085559387,0.9214900332063186,0.0001447830045886,0.0,0.0,2238.72562,38.4464,3504.49999,1967.52093
2023-08-06 04:00:00,1.7670432377826235,288.3458365242796,285.4070205920966,0.9214900332063186,0.0001447830045886,0.0,0.0,2217.61895,49.37472,3602.10994,2020.17713
2023-08-06 05:00:00,1.7670432377826235,288.3458365242796,285.4070205920966,0.9214900332063186,0.0001447830045886,0.0,0.0,2117.97453,63.40112,3621.84999,2030.826
2023-08-06 06:00:00,1.7670432377826235,288.3458365242796,285.4070205920966,0.9214900332063186,0.0001447830045886,0.0,0.0,1996.10474,80.26811,3567.25983,2001.37705
2023-08-06 07:00:00,1.7984620359537005,287.31930243571514,284.8219043927117,0.4608346964007935,0.0001447830045886,0.0,0.0,1856.55221,86.75112,3533.91015,1983.3864
2023-08-06 08:00:00,1.7984620359537005,287.31930243571514,284.8219043927117,0.4608346964007935,0.0001447830045886,0.0,0.0,1768.4128,86.02767,3362.03012,1890.66481
2023-08-06 09:00:00,1.7984620359537005,287.31930243571514,284.8219043927117,0.4608346964007935,0.0001447830045886,0.0,0.0,1691.57955,84.2207,3168.28997,1786.15067
2023-08-06 10:00:00,1.770112513294554,290.48023042354066,285.85113823342465,0.0,0.0001447830045886,0.0,0.0,1641.52816,91.25127,2947.65991,1667.13062
2023-08-06 11:00:00,1.770112513294554,290.48023042354066,285.85113823342465,0.0,0.0001447830045886,0.0,0.0,1529.69118,80.21138,2702.53995,1534.89937
2023-08-06 12:00:00,1.770112513294554,290.48023042354066,285.85113823342465,0.0,0.0001447830045886,0.0,0.0,1432.324,69.48904,2422.37993,1383.76558
2023-08-06 13:00:00,2.2839213620502856,296.287507270819,286.04633887288264,38.59370844747643,0.0008489837641544,0.0,0.0,1363.6998,94.05954,2089.36993,1204.12158
2023-08-06 14:00:00,2.2839213620502856,296.287507270819,286.04633887288264,38.59370844747643,0.0008489837641544,0.0,0.0,1296.32719,94.13814,1692.90003,990.24381
2023-08-06 15:00:00,2.2839213620502856,296.287507270819,286.04633887288264,38.59370844747643,0.0008489837641544,0.0,0.0,1247.57659,95.15911,1277.91995,766.38063
2023-08-06 16:00:00,2.6043759913888067,298.91256348444244,285.9188966477445,548.9635903542596,0.0010605561470455,0.0,0.0,1217.34134,89.84188,947.27999,588.01517
2023-08-06 17:00:00,2.6043759913888067,298.91256348444244,285.9188966477445,548.9635903542596,0.0010605561470455,0.0,0.0,1182.81439,102.20329,741.02998,476.75251
2023-08-06 18:00:00,2.6043759913888067,298.91256348444244,285.9188966477445,548.9635903542596,0.0010605561470455,0.0,0.0,1097.47485,112.16223,677.32001,442.38384
2023-08-06 19:00:00,2.860630557034028,298.2682724728354,287.0517433487961,699.4450529864706,0.0012711918003732,0.0,0.0,1012.44517,77.38719,788.49,502.35507
2023-08-06 20:00:00,2.860630557034028,298.2682724728354,287.0517433487961,699.4450529864706,0.0012711918003732,0.0,0.0,961.30141,101.86148,1051.17996,644.06455
