datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-27 00:00:00,2023-08-28 00:48:23,3.0,2.5111794280963755,289.0135239395328,286.953410105527,0.0006715224605018,0.0736468315359069,0.0,0.0,2460.36213,8.64484,1257.48005,755.35422
2023-08-27 01:00:00,2023-08-28 00:48:23,3.0,2.5111794280963755,289.0135239395328,286.953410105527,0.0006715224605018,0.0736468315359069,0.0,0.0,2395.50341,29.553,1443.17,855.52564
2023-08-27 02:00:00,2023-08-28 00:48:23,3.0,2.5111794280963755,289.0135239395328,286.953410105527,0.0006715224605018,0.0736468315359069,0.0,0.0,2360.1241,36.46562,1595.50999,937.70624
2023-08-27 03:00:00,2023-08-28 00:48:23,3.0,2.5111794280963755,289.0135239395328,286.953410105527,0.0006715224605018,0.0736468315359069,0.0,0.0,2256.43715,38.4464,1726.81993,1008.54208
2023-08-27 04:00:00,2023-08-28 00:48:23,3.0,2.4044026916218786,287.77809194061865,286.0398234216044,0.0006715224605018,0.0736468315359069,0.0,0.0,2235.26843,49.37472,1760.56999,1026.74873
2023-08-27 05:00:00,2023-08-28 00:48:23,3.0,2.4044026916218786,287.77809194061865,286.0398234216044,0.0006715224605018,0.0736468315359069,0.0,0.0,2134.33772,63.40112,1711.66008,1000.36402
2023-08-27 06:00:00,2023-08-28 00:48:23,3.0,2.4044026916218786,287.77809194061865,286.0398234216044,0.0006715224605018,0.0736468315359069,0.0,0.0,2011.04239,80.26811,1639.17995,961.26424
2023-08-27 07:00:00,2023-08-28 00:48:23,3.0,2.344600487892952,286.8679061490065,285.2135715657378,0.0003263952579376,0.0982803174593425,0.0,0.0,1870.36714,86.75112,1534.89003,905.00449
2023-08-27 08:00:00,2023-08-28 00:48:23,3.0,2.344600487892952,286.8679061490065,285.2135715657378,0.0003263952579376,0.0982803174593425,0.0,0.0,1781.28398,86.02767,1510.34996,891.76622
2023-08-27 09:00:00,2023-08-28 00:48:23,3.0,2.344600487892952,286.8679061490065,285.2135715657378,0.0003263952579376,0.0982803174593425,0.0,0.0,1703.75292,84.2207,1485.14,878.16658
2023-08-27 10:00:00,2023-08-28 00:48:23,3.0,2.517882583633067,288.1186612665232,285.5934476714091,0.0,0.1085945733461825,0.0,0.0,1653.07054,91.25127,1474.35001,872.34586
2023-08-27 11:00:00,2023-08-28 00:48:23,3.0,2.517882583633067,288.1186612665232,285.5934476714091,0.0,0.1085945733461825,0.0,0.0,1539.86637,80.21138,1400.55001,832.53406
2023-08-27 12:00:00,2023-08-28 00:48:23,3.0,2.517882583633067,288.1186612665232,285.5934476714091,0.0,0.1085945733461825,0.0,0.0,1441.64482,69.48904,1215.85001,732.89668
2023-08-27 13:00:00,2023-08-28 00:48:23,3.0,2.9048188223610523,292.39019574059995,285.77592906052246,20.49365898954809,0.1190352112568112,0.0,0.0,1372.51639,94.05954,1012.67,623.29015
2023-08-27 14:00:00,2023-08-28 00:48:23,3.0,2.9048188223610523,292.39019574059995,285.77592906052246,20.49365898954809,0.1190352112568112,0.0,0.0,1304.52675,94.13814,809.77998,513.84006
2023-08-27 15:00:00,2023-08-28 00:48:23,3.0,2.9048188223610523,292.39019574059995,285.77592906052246,20.49365898954809,0.1190352112568112,0.0,0.0,1255.08782,95.15911,570.98001,385.01817
2023-08-27 16:00:00,2023-08-28 00:48:23,3.0,2.60009895476304,294.92983479146534,285.49207084246825,406.6944437124884,0.1582256155947255,0.0,0.0,1224.25483,89.84188,371.43,277.36986
2023-08-27 17:00:00,2023-08-28 00:48:23,3.0,2.60009895476304,294.92983479146534,285.49207084246825,406.6944437124884,0.1582256155947255,0.0,0.0,1189.21874,102.20329,263.41,219.09791
2023-08-27 18:00:00,2023-08-28 00:48:23,3.0,2.60009895476304,294.92983479146534,285.49207084246825,406.6944437124884,0.1582256155947255,0.0,0.0,1103.41258,112.16223,224.38,198.04297
2023-08-27 19:00:00,2023-08-28 00:48:23,3.0,2.56667910706592,294.917498162464,285.6802366810507,556.7604573839174,0.3133562365140607,0.0,0.0,1017.33739,77.38719,233.37001,202.89268
2023-08-27 20:00:00,2023-08-28 00:48:23,3.0,2.56667910706592,294.917498162464,285.6802366810507,556.7604573839174,0.3133562365140607,0.0,0.0,965.68248,101.86148,286.00999,231.28959
2023-08-27 21:00:00,2023-08-28 00:48:23,3.0,2.56667910706592,294.917498162464,285.6802366810507,556.7604573839174,0.3133562365140607,0.0,0.0,938.64121,93.81425,390.53,287.67346
2023-08-27 22:00:00,2023-08-28 00:48:23,3.0,2.025802842075667,289.87137149267096,285.8858612436278,592.6453751583588,0.4866385271080045,0.0,0.0,924.07233,97.58395,564.95002,381.76526
2023-08-27 23:00:00,2023-08-28 00:48:23,3.0,2.025802842075667,289.87137149267096,285.8858612436278,592.6453751583588,0.4866385271080045,0.0,0.0,905.85206,110.77663,832.55001,526.12347
2023-08-28 00:00:00,2023-08-28 00:48:23,3.0,2.025802842075667,289.87137149267096,285.8858612436278,592.6453751583588,0.4866385271080045,0.0,0.0,478.02958,194.9113,95.3929,556.60604
2023-08-28 01:00:00,2023-08-28 00:48:23,3.0,1.752122303947678,287.6885208280658,284.88960233057026,378.21058602666585,0.571809716335048,0.0,0.0,480.23345,206.87014,102.243,566.98015
2023-08-28 02:00:00,2023-08-28 00:48:23,3.0,1.752122303947678,287.6885208280658,284.88960233057026,378.21058602666585,0.571809716335048,0.0,0.0,492.06349,216.71022,92.82276,543.08077
2023-08-28 03:00:00,2023-08-28 00:48:23,3.0,1.752122303947678,287.6885208280658,284.88960233057026,378.21058602666585,0.571809716335048,0.0,0.0,493.41678,223.7057,414.15862,513.69767
2023-08-28 04:00:00,2023-08-28 00:48:23,3.0,1.6362242424649909,286.7232283893296,284.36422363218827,0.0001444576051041,0.5774692111015085,0.0,0.0,500.07799,221.14529,428.43221,505.51094
2023-08-28 05:00:00,2023-08-28 00:48:23,3.0,1.6362242424649909,286.7232283893296,284.36422363218827,0.0001444576051041,0.5774692111015085,0.0,0.0,505.94051,232.32673,426.79055,505.70317
2023-08-28 06:00:00,2023-08-28 00:48:23,3.0,1.6362242424649909,286.7232283893296,284.36422363218827,0.0001444576051041,0.5774692111015085,0.0,0.0,505.69905,265.69215,415.25475,535.58802
2023-08-28 07:00:00,2023-08-28 00:48:23,3.0,1.63196630057714,286.2249386351105,284.0810846806494,5.408248291097509e-05,0.582205188669549,0.0,0.0,491.37733,269.73479,432.40273,503.69801
2023-08-28 08:00:00,2023-08-28 00:48:23,3.0,1.63196630057714,286.2249386351105,284.0810846806494,5.408248291097509e-05,0.582205188669549,0.0,0.0,499.44985,273.50557,422.14085,515.78681
2023-08-28 09:00:00,2023-08-28 00:48:23,3.0,1.63196630057714,286.2249386351105,284.0810846806494,5.408248291097509e-05,0.582205188669549,0.0,0.0,507.43568,265.73866,399.88753,504.88972
2023-08-28 10:00:00,2023-08-28 00:48:23,3.0,1.5683053261895366,288.3976048546243,285.38916846418863,0.0,0.5904924371906443,0.0,0.0,512.05844,258.81903,98.36467,529.5712
2023-08-28 11:00:00,2023-08-28 00:48:23,3.0,1.5683053261895366,288.3976048546243,285.38916846418863,0.0,0.5904924371906443,0.0,0.0,501.99449,251.80285,102.41265,498.43054
2023-08-28 12:00:00,2023-08-28 00:48:23,3.0,1.5683053261895366,288.3976048546243,285.38916846418863,0.0,0.5904924371906443,0.0,0.0,497.9399,262.45731,114.14597,519.73805
2023-08-28 13:00:00,2023-08-28 00:48:23,3.0,2.118263786368727,293.8533053201829,286.51647452734795,22.708906216328195,0.6117946614810357,0.0,0.0,492.63522,263.13593,112.76387,500.12574
2023-08-28 14:00:00,2023-08-28 00:48:23,3.0,2.118263786368727,293.8533053201829,286.51647452734795,22.708906216328195,0.6117946614810357,0.0,0.0,491.69014,276.4085,352.48026,494.2042
2023-08-28 15:00:00,2023-08-28 00:48:23,3.0,2.118263786368727,293.8533053201829,286.51647452734795,22.708906216328195,0.6117946614810357,0.0,0.0,492.15783,276.63173,356.02685,460.98652
2023-08-28 16:00:00,2023-08-28 00:48:23,3.0,2.6605544815178126,296.1555330977975,286.6338016317528,434.791187179946,0.6428598469591051,0.0,0.0,502.88211,272.21189,354.03527,454.72427
2023-08-28 17:00:00,2023-08-28 00:48:23,3.0,2.6605544815178126,296.1555330977975,286.6338016317528,434.791187179946,0.6428598469591051,0.0,0.0,514.1919,280.05119,385.64678,474.70025
2023-08-28 18:00:00,2023-08-28 00:48:23,3.0,2.6605544815178126,296.1555330977975,286.6338016317528,434.791187179946,0.6428598469591051,0.0,0.0,502.40053,308.23778,392.18276,480.50625
2023-08-28 19:00:00,2023-08-28 00:48:23,3.0,2.9335078158235555,295.56235226452407,287.6401972078492,566.0393679082238,0.7631844656894844,0.0,0.0,496.78449,258.41073,383.80513,499.40071
2023-08-28 20:00:00,2023-08-28 00:48:23,3.0,2.9335078158235555,295.56235226452407,287.6401972078492,566.0393679082238,0.7631844656894844,0.0,0.0,499.44784,274.414,374.72056,487.73028
2023-08-28 21:00:00,2023-08-28 00:48:23,3.0,2.9335078158235555,295.56235226452407,287.6401972078492,566.0393679082238,0.7631844656894844,0.0,0.0,493.29036,264.42518,194.9032,499.69063
2023-08-28 22:00:00,2023-08-28 00:48:23,3.0,2.1383725470921444,290.8995927036533,287.7555719925746,529.0783889741754,1.068073592619163,0.0,0.0,503.08842,283.08931,201.57101,504.17807
2023-08-28 23:00:00,2023-08-28 00:48:23,3.0,2.1383725470921444,290.8995927036533,287.7555719925746,529.0783889741754,1.068073592619163,0.0,0.0,500.24408,288.68114,201.32084,505.52798
2023-08-29 00:00:00,2023-08-28 00:48:23,3.0,2.1383725470921444,290.8995927036533,287.7555719925746,529.0783889741754,1.068073592619163,0.0,0.0,339.35463,338.42861,95.3929,427.04089
2023-08-29 01:00:00,2023-08-28 00:48:23,3.0,1.877575041550973,289.40477568131473,287.2504950424683,336.3542100663634,1.4212865348123616,0.0,0.0,345.11394,350.19699,102.243,438.19389
2023-08-29 02:00:00,2023-08-28 00:48:23,3.0,1.877575041550973,289.40477568131473,287.2504950424683,336.3542100663634,1.4212865348123616,0.0,0.0,356.9515,355.04445,92.82276,417.06286
2023-08-29 03:00:00,2023-08-28 00:48:23,3.0,1.877575041550973,289.40477568131473,287.2504950424683,336.3542100663634,1.4212865348123616,0.0,0.0,366.56238,366.23597,414.15862,383.23829
2023-08-29 04:00:00,2023-08-28 00:48:23,3.0,1.8470392483037696,288.91209337132346,287.1172749876258,0.0,1.5498327738606168,0.0,0.0,374.14061,355.00286,428.43221,380.14193
2023-08-29 05:00:00,2023-08-28 00:48:23,3.0,1.8470392483037696,288.91209337132346,287.1172749876258,0.0,1.5498327738606168,0.0,0.0,383.59985,362.78439,426.79055,381.0379
2023-08-29 06:00:00,2023-08-28 00:48:23,3.0,1.8470392483037696,288.91209337132346,287.1172749876258,0.0,1.5498327738606168,0.0,0.0,389.71114,393.13492,415.25475,412.59123
2023-08-29 07:00:00,2023-08-28 00:48:23,3.0,1.8253008631077725,288.5587041500311,286.9883091327715,0.0,1.642485686927408,0.0,0.0,385.21288,399.0366,432.40273,381.66571
2023-08-29 08:00:00,2023-08-28 00:48:23,3.0,1.8253008631077725,288.5587041500311,286.9883091327715,0.0,1.642485686927408,0.0,0.0,401.26596,399.71376,422.14085,393.41549
2023-08-29 09:00:00,2023-08-28 00:48:23,3.0,1.8253008631077725,288.5587041500311,286.9883091327715,0.0,1.642485686927408,0.0,0.0,416.965,392.33629,399.88753,383.42247
2023-08-29 10:00:00,2023-08-28 00:48:23,3.0,2.012827671883363,290.2539646190927,288.1731934759679,0.0,1.7723471368887334,0.0,0.0,424.15504,371.81178,98.36467,405.31803
2023-08-29 11:00:00,2023-08-28 00:48:23,3.0,2.012827671883363,290.2539646190927,288.1731934759679,0.0,1.7723471368887334,0.0,0.0,418.96635,369.48889,102.41265,373.90622
2023-08-29 12:00:00,2023-08-28 00:48:23,3.0,2.012827671883363,290.2539646190927,288.1731934759679,0.0,1.7723471368887334,0.0,0.0,419.57491,375.90469,114.14597,393.85434
2023-08-29 13:00:00,2023-08-28 00:48:23,3.0,3.069717020784781,294.3708197278715,289.0225445817439,17.697384220358327,1.8881070949159664,0.0,0.0,417.35363,376.04103,112.76387,379.24016
2023-08-29 14:00:00,2023-08-28 00:48:23,3.0,3.069717020784781,294.3708197278715,289.0225445817439,17.697384220358327,1.8881070949159664,0.0,0.0,419.38592,384.83891,352.48026,391.80719
2023-08-29 15:00:00,2023-08-28 00:48:23,3.0,3.069717020784781,294.3708197278715,289.0225445817439,17.697384220358327,1.8881070949159664,0.0,0.0,420.31265,384.44903,356.02685,359.80307
2023-08-29 16:00:00,2023-08-28 00:48:23,3.0,3.649991698975583,296.6090556703333,289.2220912312033,339.8105770228567,1.9796963240352787,0.0,0.0,433.85242,384.66832,354.03527,357.14488
2023-08-29 17:00:00,2023-08-28 00:48:23,3.0,3.649991698975583,296.6090556703333,289.2220912312033,339.8105770228567,1.9796963240352787,0.0,0.0,449.03563,387.73772,385.64678,371.31739
2023-08-29 18:00:00,2023-08-28 00:48:23,3.0,3.649991698975583,296.6090556703333,289.2220912312033,339.8105770228567,1.9796963240352787,0.0,0.0,443.35275,413.43037,392.18276,377.959
2023-08-29 19:00:00,2023-08-28 00:48:23,3.0,3.4333332311380595,296.2601805567492,290.1028866906133,446.9228079971671,2.3009740563728345,0.0,0.0,441.54867,364.67516,383.80513,396.79305
2023-08-29 20:00:00,2023-08-28 00:48:23,3.0,3.4333332311380595,296.2601805567492,290.1028866906133,446.9228079971671,2.3009740563728345,0.0,0.0,447.84315,382.3842,374.72056,385.57743
