UTC time,coal,nat_gas,nuclear,oil,hydro,solar,wind,other
2023-08-05 00:00:00,0.0,10349.0,3227.0,0.0,3727.0,0.0,127.0,235.0
2023-08-05 01:00:00,0.0,10341.0,3231.0,20.0,3591.0,0.0,66.0,205.0
2023-08-05 02:00:00,0.0,9620.0,3231.0,44.0,3555.0,0.0,79.0,204.0
2023-08-05 03:00:00,0.0,8689.0,3226.0,32.0,3514.0,0.0,82.0,206.0
2023-08-05 04:00:00,0.0,7910.0,3216.0,4.0,3227.0,0.0,56.0,210.0
2023-08-05 05:00:00,0.0,7118.0,3249.0,5.0,2515.0,0.0,106.0,211.0
2023-08-05 06:00:00,0.0,7011.0,3260.0,5.0,2498.0,0.0,78.0,209.0
2023-08-05 07:00:00,0.0,6969.0,3265.0,0.0,2415.0,0.0,80.0,205.0
2023-08-05 08:00:00,0.0,6842.0,3257.0,5.0,2404.0,0.0,77.0,202.0
2023-08-05 09:00:00,0.0,6679.0,3177.0,0.0,2361.0,0.0,79.0,208.0
2023-08-05 10:00:00,0.0,6681.0,3179.0,4.0,2356.0,0.0,114.0,199.0
2023-08-05 11:00:00,0.0,6586.0,3244.0,5.0,2534.0,0.0,98.0,208.0
2023-08-05 12:00:00,0.0,6711.0,3238.0,4.0,3051.0,0.0,44.0,223.0
2023-08-05 13:00:00,0.0,7220.0,3218.0,4.0,3319.0,0.0,53.0,250.0
2023-08-05 14:00:00,0.0,7691.0,3219.0,10.0,3033.0,0.0,63.0,282.0
2023-08-05 15:00:00,0.0,7940.0,3228.0,20.0,3050.0,0.0,94.0,315.0
2023-08-05 16:00:00,0.0,8217.0,3248.0,21.0,3181.0,0.0,132.0,326.0
2023-08-05 17:00:00,0.0,8495.0,3231.0,0.0,3277.0,0.0,149.0,348.0
2023-08-05 18:00:00,0.0,9101.0,3229.0,21.0,3335.0,0.0,168.0,301.0
2023-08-05 19:00:00,0.0,9287.0,3253.0,26.0,3240.0,0.0,160.0,309.0
2023-08-05 20:00:00,0.0,9544.0,3244.0,34.0,3332.0,0.0,132.0,310.0
2023-08-05 21:00:00,0.0,10274.0,3251.0,34.0,3375.0,0.0,119.0,284.0
2023-08-05 22:00:00,0.0,10463.0,3250.0,35.0,3429.0,0.0,105.0,254.0
2023-08-05 23:00:00,0.0,10168.0,3249.0,35.0,3404.0,0.0,85.0,230.0
