datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2023-06-27 00:00:00,2.870044019174841,290.76035381439823,290.1928534537914,3.854312845767201,1.9300770226492656
2023-06-27 01:00:00,2.870044019174841,290.76035381439823,290.1928534537914,3.854312845767201,1.9300770226492656
2023-06-27 02:00:00,2.870044019174841,290.76035381439823,290.1928534537914,3.854312845767201,1.9300770226492656
2023-06-27 03:00:00,2.870044019174841,290.76035381439823,290.1928534537914,3.854312845767201,1.9300770226492656
2023-06-27 04:00:00,2.742970598457286,290.19110201595447,289.699419489874,3.854312845767201,1.9300770226492656
2023-06-27 05:00:00,2.742970598457286,290.19110201595447,289.699419489874,3.854312845767201,1.9300770226492656
2023-06-27 06:00:00,2.742970598457286,290.19110201595447,289.699419489874,3.854312845767201,1.9300770226492656
2023-06-27 07:00:00,2.70829608644469,289.8635424286066,289.40491527243324,1.9270995442376555,2.6513185507412595
2023-06-27 08:00:00,2.70829608644469,289.8635424286066,289.40491527243324,1.9270995442376555,2.6513185507412595
2023-06-27 09:00:00,2.70829608644469,289.8635424286066,289.40491527243324,1.9270995442376555,2.6513185507412595
2023-06-27 10:00:00,2.740767031110796,291.1440225177788,290.37605780144446,0.0,3.0036504476925137
2023-06-27 11:00:00,2.740767031110796,291.1440225177788,290.37605780144446,0.0,3.0036504476925137
2023-06-27 12:00:00,2.740767031110796,291.1440225177788,290.37605780144446,0.0,3.0036504476925137
2023-06-27 13:00:00,3.4648874078712764,293.1659284369864,290.8527505876091,27.869437520036733,3.341835679573431
2023-06-27 14:00:00,3.4648874078712764,293.1659284369864,290.8527505876091,27.869437520036733,3.341835679573431
2023-06-27 15:00:00,3.4648874078712764,293.1659284369864,290.8527505876091,27.869437520036733,3.341835679573431
2023-06-27 16:00:00,3.853916857214544,294.5089977526035,291.30595050323427,294.20985462295823,4.263924869515691
2023-06-27 17:00:00,3.853916857214544,294.5089977526035,291.30595050323427,294.20985462295823,4.263924869515691
2023-06-27 18:00:00,3.853916857214544,294.5089977526035,291.30595050323427,294.20985462295823,4.263924869515691
2023-06-27 19:00:00,4.146213993742235,293.99210389235776,291.4739018097381,422.0663544784461,5.917983759251012
2023-06-27 20:00:00,4.146213993742235,293.99210389235776,291.4739018097381,422.0663544784461,5.917983759251012
2023-06-27 21:00:00,4.146213993742235,293.99210389235776,291.4739018097381,422.0663544784461,5.917983759251012
2023-06-27 22:00:00,3.925761834039104,291.64067488975945,290.4323555952094,482.7834400073878,7.84305995301631
2023-06-27 23:00:00,3.925761834039104,291.64067488975945,290.4323555952094,482.7834400073878,7.84305995301631
2023-06-28 00:00:00,3.925761834039104,291.64067488975945,290.4323555952094,482.7834400073878,7.84305995301631
2023-06-28 01:00:00,3.4535374723918526,289.8471445815669,289.148362377303,333.57601445854,9.740573295421555
2023-06-28 02:00:00,3.4535374723918526,289.8471445815669,289.148362377303,333.57601445854,9.740573295421555
2023-06-28 03:00:00,3.4535374723918526,289.8471445815669,289.148362377303,333.57601445854,9.740573295421555
2023-06-28 04:00:00,3.3446620642216347,289.09209940030973,288.4732832407244,3.2885264105393257,10.767802343210944
2023-06-28 05:00:00,3.3446620642216347,289.09209940030973,288.4732832407244,3.2885264105393257,10.767802343210944
2023-06-28 06:00:00,3.3446620642216347,289.09209940030973,288.4732832407244,3.2885264105393257,10.767802343210944
2023-06-28 07:00:00,3.2416816529022707,288.71785154767747,288.0848665700821,1.644420003312828,11.075923998374344
2023-06-28 08:00:00,3.2416816529022707,288.71785154767747,288.0848665700821,1.644420003312828,11.075923998374344
2023-06-28 09:00:00,3.2416816529022707,288.71785154767747,288.0848665700821,1.644420003312828,11.075923998374344
2023-06-28 10:00:00,3.2955115138409194,289.3901182862658,288.3567403732388,0.0,11.389285646718388
2023-06-28 11:00:00,3.2955115138409194,289.3901182862658,288.3567403732388,0.0,11.389285646718388
2023-06-28 12:00:00,3.2955115138409194,289.3901182862658,288.3567403732388,0.0,11.389285646718388
2023-06-28 13:00:00,3.765291565757941,290.8960671263497,288.3732959767666,22.72876067608172,11.773586350533195
2023-06-28 14:00:00,3.765291565757941,290.8960671263497,288.3732959767666,22.72876067608172,11.773586350533195
2023-06-28 15:00:00,3.765291565757941,290.8960671263497,288.3732959767666,22.72876067608172,11.773586350533195
2023-06-28 16:00:00,4.117168927719646,292.362950667538,288.4759234396554,233.2068748452496,12.09602407150051
2023-06-28 17:00:00,4.117168927719646,292.362950667538,288.4759234396554,233.2068748452496,12.09602407150051
2023-06-28 18:00:00,4.117168927719646,292.362950667538,288.4759234396554,233.2068748452496,12.09602407150051
2023-06-28 19:00:00,3.98497676998908,292.86007816848434,288.2934257925068,324.11249596700753,12.672804734763726
2023-06-28 20:00:00,3.98497676998908,292.86007816848434,288.2934257925068,324.11249596700753,12.672804734763726
2023-06-28 21:00:00,3.98497676998908,292.86007816848434,288.2934257925068,324.11249596700753,12.672804734763726
2023-06-28 22:00:00,3.0938772699929284,291.0048208715511,287.9028451055665,420.5564470598009,13.466517201182498
2023-06-28 23:00:00,3.0938772699929284,291.0048208715511,287.9028451055665,420.5564470598009,13.466517201182498
2023-06-29 00:00:00,3.0938772699929284,291.0048208715511,287.9028451055665,420.5564470598009,13.466517201182498
