UTC time,coal,nat_gas,solar,wind
2023-11-24 00:00:00,1473.0,0.0,38.0,204.0
2023-11-24 01:00:00,1533.0,0.0,1.0,496.0
2023-11-24 02:00:00,1574.0,0.0,0.0,495.0
2023-11-24 03:00:00,1572.0,0.0,0.0,496.0
2023-11-24 04:00:00,1574.0,0.0,0.0,497.0
2023-11-24 05:00:00,1573.0,0.0,0.0,472.0
2023-11-24 06:00:00,1576.0,0.0,0.0,471.0
2023-11-24 07:00:00,1553.0,0.0,0.0,472.0
2023-11-24 08:00:00,1551.0,0.0,0.0,497.0
2023-11-24 09:00:00,1563.0,0.0,0.0,496.0
2023-11-24 10:00:00,1584.0,0.0,0.0,496.0
2023-11-24 11:00:00,1589.0,0.0,0.0,497.0
2023-11-24 12:00:00,1591.0,0.0,0.0,497.0
2023-11-24 13:00:00,1570.0,0.0,0.0,496.0
2023-11-24 14:00:00,1578.0,0.0,0.0,481.0
2023-11-24 15:00:00,1597.0,0.0,6.0,479.0
2023-11-24 16:00:00,1593.0,0.0,43.0,435.0
2023-11-24 17:00:00,1502.0,0.0,98.0,346.0
2023-11-24 18:00:00,1495.0,0.0,104.0,276.0
2023-11-24 19:00:00,1494.0,0.0,99.0,189.0
2023-11-24 20:00:00,1499.0,0.0,110.0,153.0
2023-11-24 21:00:00,1500.0,0.0,102.0,115.0
2023-11-24 22:00:00,1500.0,0.0,72.0,81.0
2023-11-24 23:00:00,1498.0,0.0,91.0,75.0
