UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-10-19 00:00:00,2024-07-17 00:00:00,3.1,1.8748156325381249,295.6665025860603,279.8845279277564,447.6045519821852,0.0,818.52788,702.24377,69.64958,318.48073
2023-10-19 01:00:00,2024-07-17 00:00:00,3.1,1.8919550841479345,290.2642367018721,278.09974228884386,16.544609547577693,0.0,798.97229,684.23343,66.68778,316.8522
2023-10-19 02:00:00,2024-07-17 00:00:00,3.1,1.8919550841479345,290.2642367018721,278.09974228884386,16.544609547577693,0.0,787.96897,661.38915,63.71279,307.68491
2023-10-19 03:00:00,2024-07-17 00:00:00,3.1,1.8919550841479345,290.2642367018721,278.09974228884386,16.544609547577693,0.0,774.40586,639.3508,57.61232,297.82961
2023-10-19 04:00:00,2024-07-17 00:00:00,3.1,2.0467500420180578,289.05840360149216,277.8236755677575,8.271498498069036,0.0,760.49894,637.95259,49.09893,277.45555
2023-10-19 05:00:00,2024-07-17 00:00:00,3.1,2.0467500420180578,289.05840360149216,277.8236755677575,8.271498498069036,0.0,770.94157,618.48291,37.13792,263.64356
2023-10-19 06:00:00,2024-07-17 00:00:00,3.1,2.0467500420180578,289.05840360149216,277.8236755677575,8.271498498069036,0.0,766.15473,635.82401,27.84934,256.08582
2023-10-19 07:00:00,2024-07-17 00:00:00,3.1,2.220509951634501,287.90512532106146,277.3223082679062,0.0,0.0,779.39111,636.93572,20.59485,241.17604
2023-10-19 08:00:00,2024-07-17 00:00:00,3.1,2.220509951634501,287.90512532106146,277.3223082679062,0.0,0.0,776.08622,638.93144,14.3788,239.89409
2023-10-19 09:00:00,2024-07-17 00:00:00,3.1,2.220509951634501,287.90512532106146,277.3223082679062,0.0,0.0,764.19488,640.2866,9.26645,249.8525
2023-10-19 10:00:00,2024-07-17 00:00:00,3.1,2.1225951578564213,286.87037021191384,276.68425336050785,0.0,0.0,751.18474,636.2143,7.03768,244.98129
2023-10-19 11:00:00,2024-07-17 00:00:00,3.1,2.1225951578564213,286.87037021191384,276.68425336050785,0.0,0.0,731.4219,634.12477,7.86197,235.52925
2023-10-19 12:00:00,2024-07-17 00:00:00,3.1,2.1225951578564213,286.87037021191384,276.68425336050785,0.0,0.0,717.47954,634.39521,13.69817,231.67462
2023-10-19 13:00:00,2024-07-17 00:00:00,3.1,1.995781086753732,286.73316878674274,276.5512729004178,5.344000943314006,0.0,709.01492,637.29566,23.16154,220.93193
2023-10-19 14:00:00,2024-07-17 00:00:00,3.1,1.995781086753732,286.73316878674274,276.5512729004178,5.344000943314006,0.0,699.86662,635.28165,33.52093,224.00554
2023-10-19 15:00:00,2024-07-17 00:00:00,3.1,1.995781086753732,286.73316878674274,276.5512729004178,5.344000943314006,0.0,705.93988,636.46717,40.8019,228.87266
2023-10-19 16:00:00,2024-07-17 00:00:00,3.1,1.694596511431298,294.08121885178133,276.79661692590906,149.65340162911633,0.0,695.80684,635.71063,46.52462,225.57485
2023-10-19 17:00:00,2024-07-17 00:00:00,3.1,1.694596511431298,294.08121885178133,276.79661692590906,149.65340162911633,0.0,712.76893,635.64945,53.03201,218.17991
2023-10-19 18:00:00,2024-07-17 00:00:00,3.1,1.694596511431298,294.08121885178133,276.79661692590906,149.65340162911633,0.0,722.36279,633.90022,60.62043,223.92085
2023-10-19 19:00:00,2024-07-17 00:00:00,3.1,2.2468210154186936,296.1684236161478,276.657990796884,472.86763964296784,0.0,750.8203,628.5662,66.1761,221.22626
2023-10-19 20:00:00,2024-07-17 00:00:00,3.1,2.2468210154186936,296.1684236161478,276.657990796884,472.86763964296784,0.0,772.67612,621.52305,70.91485,238.40651
2023-10-19 21:00:00,2024-07-17 00:00:00,3.1,2.2468210154186936,296.1684236161478,276.657990796884,472.86763964296784,0.0,792.46559,627.04392,73.39824,249.82063
2023-10-19 22:00:00,2024-07-17 00:00:00,3.1,1.1045998610655852,293.643434958336,278.7262537633323,358.97012472093644,0.0,799.33398,638.92146,72.72367,250.33519
2023-10-19 23:00:00,2024-07-17 00:00:00,3.1,1.1045998610655852,293.643434958336,278.7262537633323,358.97012472093644,0.0,805.91223,640.92029,70.74941,245.44949
2023-10-20 00:00:00,2024-07-17 00:00:00,3.1,1.1045998610655852,293.643434958336,278.7262537633323,358.97012472093644,0.0,825.03742,711.49154,69.64958,259.4823
2023-10-20 01:00:00,2024-07-17 00:00:00,3.1,1.427898894739605,289.5253102261877,277.7693849752516,11.335137627460972,0.0,804.72866,693.25222,66.68778,264.48022
2023-10-20 02:00:00,2024-07-17 00:00:00,3.1,1.427898894739605,289.5253102261877,277.7693849752516,11.335137627460972,0.0,792.2226,670.08307,63.71279,261.40614
2023-10-20 03:00:00,2024-07-17 00:00:00,3.1,1.427898894739605,289.5253102261877,277.7693849752516,11.335137627460972,0.0,777.21456,647.74065,57.61232,257.05581
2023-10-20 04:00:00,2024-07-17 00:00:00,3.1,1.5392254883104064,288.40096896042905,277.1923981012213,5.668225327016816,0.0,761.61972,646.31109,49.09893,245.15885
2023-10-20 05:00:00,2024-07-17 00:00:00,3.1,1.5392254883104064,288.40096896042905,277.1923981012213,5.668225327016816,0.0,769.91002,626.59309,37.13792,239.18301
2023-10-20 06:00:00,2024-07-17 00:00:00,3.1,1.5392254883104064,288.40096896042905,277.1923981012213,5.668225327016816,0.0,763.48294,644.15024,27.84934,237.35404
2023-10-20 07:00:00,2024-07-17 00:00:00,3.1,1.4285946880784874,287.26905552358306,276.97623675008083,0.0,0.0,774.75243,645.27653,20.59485,226.62413
2023-10-20 08:00:00,2024-07-17 00:00:00,3.1,1.4285946880784874,287.26905552358306,276.97623675008083,0.0,0.0,770.68724,647.29565,14.3788,229.65165
2023-10-20 09:00:00,2024-07-17 00:00:00,3.1,1.4285946880784874,287.26905552358306,276.97623675008083,0.0,0.0,757.62951,648.6673,9.26645,242.34772
2023-10-20 10:00:00,2024-07-17 00:00:00,3.1,1.3869729555443513,286.0522889371961,276.9148271431559,0.0,0.0,742.86721,644.54995,7.03768,240.08672
2023-10-20 11:00:00,2024-07-17 00:00:00,3.1,1.3869729555443513,286.0522889371961,276.9148271431559,0.0,0.0,722.27544,642.44034,7.86197,228.23437
2023-10-20 12:00:00,2024-07-17 00:00:00,3.1,1.3869729555443513,286.0522889371961,276.9148271431559,0.0,0.0,708.85182,642.72104,13.69817,224.5931
2023-10-20 13:00:00,2024-07-17 00:00:00,3.1,1.3668610180928211,286.1348789558723,277.1436803152987,4.4986112498661806,0.0,700.28057,645.6433,23.16154,214.70105
2023-10-20 14:00:00,2024-07-17 00:00:00,3.1,1.3668610180928211,286.1348789558723,277.1436803152987,4.4986112498661806,0.0,691.59092,643.62114,33.52093,221.00366
2023-10-20 15:00:00,2024-07-17 00:00:00,3.1,1.3668610180928211,286.1348789558723,277.1436803152987,4.4986112498661806,0.0,698.47992,644.81284,40.8019,227.97248
2023-10-20 16:00:00,2024-07-17 00:00:00,3.1,1.3233064100270973,292.638436348238,277.5530574499251,135.25375441011502,0.0,689.93624,644.051,46.52462,224.94423
2023-10-20 17:00:00,2024-07-17 00:00:00,3.1,1.3233064100270973,292.638436348238,277.5530574499251,135.25375441011502,0.0,708.62111,644.00025,53.03201,217.56742
2023-10-20 18:00:00,2024-07-17 00:00:00,3.1,1.3233064100270973,292.638436348238,277.5530574499251,135.25375441011502,0.0,720.30894,642.23172,60.62043,221.88891
2023-10-20 19:00:00,2024-07-17 00:00:00,3.1,1.7617187763479902,295.1368544200426,277.6210997353151,487.4460679887801,0.0,750.6718,636.82099,66.1761,221.53022
2023-10-20 20:00:00,2024-07-17 00:00:00,3.1,1.7617187763479902,295.1368544200426,277.6210997353151,487.4460679887801,0.0,774.47166,629.68279,70.91485,236.79383
2023-10-20 21:00:00,2024-07-17 00:00:00,3.1,1.7617187763479902,295.1368544200426,277.6210997353151,487.4460679887801,0.0,796.65068,635.29339,73.39824,249.20925
2023-10-20 22:00:00,2024-07-17 00:00:00,3.1,1.7049921587620385,292.871965272862,279.0519554262804,371.9429857512407,0.0,805.18448,647.36198,72.72367,248.06049
2023-10-20 23:00:00,2024-07-17 00:00:00,3.1,1.7049921587620385,292.871965272862,279.0519554262804,371.9429857512407,0.0,812.38174,649.38841,70.74941,240.92072
2023-10-21 00:00:00,2024-07-17 00:00:00,3.1,1.7049921587620385,292.871965272862,279.0519554262804,371.9429857512407,0.0,828.3137,722.30933,69.64958,250.73676
2023-10-21 01:00:00,2024-07-17 00:00:00,3.1,1.31956331134196,288.70936567704075,278.6705615706244,10.36220470961093,0.0,807.77948,703.80212,66.68778,256.71698
2023-10-21 02:00:00,2024-07-17 00:00:00,3.1,1.31956331134196,288.70936567704075,278.6705615706244,10.36220470961093,0.0,794.82001,680.25286,63.71279,254.5461
2023-10-21 03:00:00,2024-07-17 00:00:00,3.1,1.31956331134196,288.70936567704075,278.6705615706244,10.36220470961093,0.0,779.3577,657.55482,57.61232,251.01179
2023-10-21 04:00:00,2024-07-17 00:00:00,3.1,1.0534080577980414,287.49699412284144,278.4811544677049,5.181179474691546,0.0,763.17287,656.0886,49.09893,240.3714
2023-10-21 05:00:00,2024-07-17 00:00:00,3.1,1.0534080577980414,287.49699412284144,278.4811544677049,5.181179474691546,0.0,770.77279,636.08011,37.13792,235.55714
2023-10-21 06:00:00,2024-07-17 00:00:00,3.1,1.0534080577980414,287.49699412284144,278.4811544677049,5.181179474691546,0.0,763.77187,653.88998,27.84934,234.57737
2023-10-21 07:00:00,2024-07-17 00:00:00,3.1,1.0828811817484592,286.45645851381244,278.71046943281027,0.0,0.0090422300593624,774.36386,655.0334,20.59485,224.46706
2023-10-21 08:00:00,2024-07-17 00:00:00,3.1,1.0828811817484592,286.45645851381244,278.71046943281027,0.0,0.0090422300593624,770.00382,657.07979,14.3788,228.1334
2023-10-21 09:00:00,2024-07-17 00:00:00,3.1,1.0828811817484592,286.45645851381244,278.71046943281027,0.0,0.0090422300593624,756.46227,658.47077,9.26645,241.23528
2023-10-21 10:00:00,2024-07-17 00:00:00,3.1,1.2215607524264416,285.6892772882599,279.53420198529625,0.0,0.0833232409639129,741.01361,654.30075,7.03768,239.36119
2023-10-21 11:00:00,2024-07-17 00:00:00,3.1,1.2215607524264416,285.6892772882599,279.53420198529625,0.0,0.0833232409639129,720.02417,652.16765,7.86197,227.15304
2023-10-21 12:00:00,2024-07-17 00:00:00,3.1,1.2215607524264416,285.6892772882599,279.53420198529625,0.0,0.0833232409639129,706.68145,652.4603,13.69817,223.54339
2023-10-21 13:00:00,2024-07-17 00:00:00,3.1,1.6195236495232683,285.22066765648265,280.30315620681023,2.4372481345188968,0.2229796834108772,697.97544,655.40807,23.16154,213.77743
2023-10-21 14:00:00,2024-07-17 00:00:00,3.1,1.6195236495232683,285.22066765648265,280.30315620681023,2.4372481345188968,0.2229796834108772,689.3588,653.37641,33.52093,220.5587
2023-10-21 15:00:00,2024-07-17 00:00:00,3.1,1.6195236495232683,285.22066765648265,280.30315620681023,2.4372481345188968,0.2229796834108772,696.47752,654.57534,40.8019,227.83904
2023-10-21 16:00:00,2024-07-17 00:00:00,3.1,3.036856355877948,286.97331777748195,280.9999647294336,56.88941842192426,0.4434355619176598,688.44806,653.80727,46.52462,224.85075
2023-10-21 17:00:00,2024-07-17 00:00:00,3.1,3.036856355877948,286.97331777748195,280.9999647294336,56.88941842192426,0.4434355619176598,707.71012,653.76873,53.03201,217.47663
2023-10-21 18:00:00,2024-07-17 00:00:00,3.1,3.036856355877948,286.97331777748195,280.9999647294336,56.88941842192426,0.4434355619176598,720.13016,651.9776,60.62043,221.58771
2023-10-21 19:00:00,2024-07-17 00:00:00,3.1,3.376659527769346,286.50919166978474,281.7962083221623,178.62883797701122,0.4366677802443732,751.22382,646.47722,66.1761,221.57528
2023-10-21 20:00:00,2024-07-17 00:00:00,3.1,3.376659527769346,286.50919166978474,281.7962083221623,178.62883797701122,0.4366677802443732,775.76903,639.2278,70.91485,236.55478
2023-10-21 21:00:00,2024-07-17 00:00:00,3.1,3.376659527769346,286.50919166978474,281.7962083221623,178.62883797701122,0.4366677802443732,798.83006,644.94335,73.39824,249.11864
2023-10-21 22:00:00,2024-07-17 00:00:00,3.1,2.997425306143617,284.7743166084713,282.1642796619776,116.26030413150706,1.2124048958550215,808.00563,657.23542,72.72367,247.72333
2023-10-21 23:00:00,2024-07-17 00:00:00,3.1,2.997425306143617,284.7743166084713,282.1642796619776,116.26030413150706,1.2124048958550215,815.47611,659.29412,70.74941,240.24941
2023-10-22 00:00:00,2024-07-17 00:00:00,3.1,2.997425306143617,284.7743166084713,282.1642796619776,116.26030413150706,1.2124048958550215,835.68764,685.08173,67.14987,278.95935
2023-10-22 01:00:00,2024-07-17 00:00:00,3.1,2.616234667841572,283.97467028450984,282.0700081198025,1.5522511091083642,0.4791955557664681,811.90101,667.49631,64.687,281.76969
2023-10-22 02:00:00,2024-07-17 00:00:00,3.1,2.616234667841572,283.97467028450984,282.0700081198025,1.5522511091083642,0.4791955557664681,795.42116,645.25493,62.06346,276.68405
2023-10-22 03:00:00,2024-07-17 00:00:00,3.1,2.616234667841572,283.97467028450984,282.0700081198025,1.5522511091083642,0.4791955557664681,776.63309,623.78086,56.57422,270.5164
2023-10-22 04:00:00,2024-07-17 00:00:00,3.1,2.2729170807689085,283.5488117849169,281.9653379877711,0.7750327011487903,1.1124400098543012,760.36091,622.4408,48.89865,255.82089
2023-10-22 05:00:00,2024-07-17 00:00:00,3.1,2.2729170807689085,283.5488117849169,281.9653379877711,0.7750327011487903,1.1124400098543012,766.47956,603.43196,37.76257,247.25814
2023-10-22 06:00:00,2024-07-17 00:00:00,3.1,2.2729170807689085,283.5488117849169,281.9653379877711,0.7750327011487903,1.1124400098543012,760.5704,620.37208,29.21674,243.53792
2023-10-22 07:00:00,2024-07-17 00:00:00,3.1,2.297900717646934,283.0963633459112,281.59834447034376,0.7750327011487903,1.1124400098543012,772.13827,621.45671,22.76318,231.42813
2023-10-22 08:00:00,2024-07-17 00:00:00,3.1,2.297900717646934,283.0963633459112,281.59834447034376,0.7750327011487903,1.1124400098543012,769.96645,623.40914,17.45639,233.03298
2023-10-22 09:00:00,2024-07-17 00:00:00,3.1,2.297900717646934,283.0963633459112,281.59834447034376,0.7750327011487903,1.1124400098543012,759.74594,624.73363,13.13511,244.82525
2023-10-22 10:00:00,2024-07-17 00:00:00,3.1,2.439392038367194,282.28735308680933,280.71234512126347,0.0,0.4462937794121824,747.68136,620.74487,11.04764,241.70256
2023-10-22 11:00:00,2024-07-17 00:00:00,3.1,2.439392038367194,282.28735308680933,280.71234512126347,0.0,0.4462937794121824,731.4742,618.69269,11.60162,230.64262
2023-10-22 12:00:00,2024-07-17 00:00:00,3.1,2.439392038367194,282.28735308680933,280.71234512126347,0.0,0.4462937794121824,722.40393,618.94412,17.07982,226.9309
2023-10-22 13:00:00,2024-07-17 00:00:00,3.1,1.854838879743753,282.0235008104567,280.3886414872852,2.8466067852337464,0.0333854212878386,717.2941,621.80407,25.73696,216.75803
2023-10-22 14:00:00,2024-07-17 00:00:00,3.1,1.854838879743753,282.0235008104567,280.3886414872852,2.8466067852337464,0.0333854212878386,712.17118,619.8052,35.34476,221.99466
2023-10-22 15:00:00,2024-07-17 00:00:00,3.1,1.854838879743753,282.0235008104567,280.3886414872852,2.8466067852337464,0.0333854212878386,723.13288,620.97913,42.12967,228.26964
2023-10-22 16:00:00,2024-07-17 00:00:00,3.1,3.656310317059935,285.8176787680902,279.4926599322682,121.63045373777338,0.0552571180714439,716.22335,620.23254,47.4596,225.15241
2023-10-22 17:00:00,2024-07-17 00:00:00,3.1,3.656310317059935,285.8176787680902,279.4926599322682,121.63045373777338,0.0552571180714439,737.67462,620.15199,53.25798,217.76961
2023-10-22 18:00:00,2024-07-17 00:00:00,3.1,3.656310317059935,285.8176787680902,279.4926599322682,121.63045373777338,0.0552571180714439,749.30022,618.43854,59.92315,222.5597
2023-10-22 19:00:00,2024-07-17 00:00:00,3.1,4.567493734420377,287.5839694305668,278.0562133278057,408.0050219265452,0.030879793272965,778.03885,613.24685,64.65196,221.42987
2023-10-22 20:00:00,2024-07-17 00:00:00,3.1,4.567493734420377,287.5839694305668,278.0562133278057,408.0050219265452,0.030879793272965,799.57816,606.38013,68.78547,237.32622
2023-10-22 21:00:00,2024-07-17 00:00:00,3.1,4.567493734420377,287.5839694305668,278.0562133278057,408.0050219265452,0.030879793272965,818.95398,611.73447,70.9418,249.41109
2023-10-22 22:00:00,2024-07-17 00:00:00,3.1,4.425105447098505,286.861455722504,277.002344788809,334.66383487123744,0.0334479525944681,823.80824,623.25751,70.14858,248.81141
2023-10-22 23:00:00,2024-07-17 00:00:00,3.1,4.425105447098505,286.861455722504,277.002344788809,334.66383487123744,0.0334479525944681,827.68885,625.20506,68.0729,242.41579
