Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,solar,wind
37512,2023-04-13 00:00:00,2024-07-17 00:00:00,3.1,549.43,1376.0,638.0,42.0,277.0
37513,2023-04-13 01:00:00,2024-07-17 00:00:00,3.1,550.35,1381.0,638.0,22.0,295.0
37514,2023-04-13 02:00:00,2024-07-17 00:00:00,3.1,557.4,1377.0,638.0,5.0,281.0
37515,2023-04-13 03:00:00,2024-07-17 00:00:00,3.1,558.51,1373.0,638.0,0.0,280.0
37516,2023-04-13 04:00:00,2024-07-17 00:00:00,3.1,558.69,1376.0,636.0,0.0,281.0
37517,2023-04-13 05:00:00,2024-07-17 00:00:00,3.1,556.02,1346.0,636.0,0.0,281.0
37518,2023-04-13 06:00:00,2024-07-17 00:00:00,3.1,558.61,1376.0,637.0,0.0,281.0
37519,2023-04-13 07:00:00,2024-07-17 00:00:00,3.1,557.58,1369.0,645.0,0.0,280.0
37520,2023-04-13 08:00:00,2024-07-17 00:00:00,3.1,555.1,1343.0,644.0,0.0,281.0
37521,2023-04-13 09:00:00,2024-07-17 00:00:00,3.1,555.56,1349.0,645.0,0.0,281.0
37522,2023-04-13 10:00:00,2024-07-17 00:00:00,3.1,555.1,1343.0,644.0,0.0,281.0
37523,2023-04-13 11:00:00,2024-07-17 00:00:00,3.1,555.74,1342.0,638.0,0.0,280.0
37524,2023-04-13 12:00:00,2024-07-17 00:00:00,3.1,556.38,1350.0,636.0,0.0,281.0
37525,2023-04-13 13:00:00,2024-07-17 00:00:00,3.1,562.0,1375.0,613.0,0.0,275.0
37526,2023-04-13 14:00:00,2024-07-17 00:00:00,3.1,563.37,1405.0,610.0,1.0,280.0
37527,2023-04-13 15:00:00,2024-07-17 00:00:00,3.1,554.13,1372.0,598.0,31.0,280.0
37528,2023-04-13 16:00:00,2024-07-17 00:00:00,3.1,533.83,1299.0,630.0,61.0,296.0
37529,2023-04-13 17:00:00,2024-07-17 00:00:00,3.1,520.21,1190.0,601.0,79.0,296.0
37530,2023-04-13 18:00:00,2024-07-17 00:00:00,3.1,518.37,1184.0,632.0,126.0,245.0
37531,2023-04-13 19:00:00,2024-07-17 00:00:00,3.1,518.08,1189.0,634.0,127.0,247.0
37532,2023-04-13 20:00:00,2024-07-17 00:00:00,3.1,505.71,1193.0,633.0,135.0,295.0
37533,2023-04-13 21:00:00,2024-07-17 00:00:00,3.1,519.36,1254.0,633.0,103.0,296.0
37534,2023-04-13 22:00:00,2024-07-17 00:00:00,3.1,517.24,1266.0,633.0,119.0,295.0
37535,2023-04-13 23:00:00,2024-07-17 00:00:00,3.1,532.44,1344.0,634.0,85.0,296.0
