UTC time,coal,nat_gas,solar,wind
2023-09-07 00:00:00,1324.0,600.0,115.0,120.0
2023-09-07 01:00:00,1328.0,601.0,77.0,108.0
2023-09-07 02:00:00,1327.0,631.0,11.0,234.0
2023-09-07 03:00:00,1351.0,632.0,0.0,394.0
2023-09-07 04:00:00,1350.0,631.0,0.0,468.0
2023-09-07 05:00:00,1354.0,633.0,0.0,489.0
2023-09-07 06:00:00,1314.0,633.0,0.0,484.0
2023-09-07 07:00:00,1287.0,629.0,0.0,478.0
2023-09-07 08:00:00,1298.0,529.0,0.0,450.0
2023-09-07 09:00:00,1280.0,513.0,0.0,412.0
2023-09-07 10:00:00,1278.0,560.0,0.0,410.0
2023-09-07 11:00:00,1272.0,604.0,0.0,412.0
2023-09-07 12:00:00,1276.0,621.0,0.0,475.0
2023-09-07 13:00:00,1258.0,624.0,0.0,496.0
2023-09-07 14:00:00,1154.0,631.0,13.0,481.0
2023-09-07 15:00:00,1196.0,631.0,82.0,364.0
2023-09-07 16:00:00,1207.0,626.0,123.0,286.0
2023-09-07 17:00:00,1224.0,555.0,121.0,157.0
2023-09-07 18:00:00,1228.0,550.0,119.0,71.0
2023-09-07 19:00:00,1256.0,555.0,118.0,51.0
2023-09-07 20:00:00,1241.0,634.0,116.0,89.0
2023-09-07 21:00:00,799.0,651.0,117.0,164.0
2023-09-07 22:00:00,778.0,636.0,116.0,149.0
2023-09-07 23:00:00,813.0,631.0,115.0,120.0
