UTC time,coal,nat_gas,solar,wind
2023-01-09 00:00:00,1074.0,0.0,52.0,312.0
2023-01-09 01:00:00,1110.0,0.0,5.0,383.0
2023-01-09 02:00:00,1117.0,0.0,0.0,474.0
2023-01-09 03:00:00,1125.0,0.0,0.0,480.0
2023-01-09 04:00:00,1124.0,0.0,0.0,492.0
2023-01-09 05:00:00,1125.0,0.0,0.0,494.0
2023-01-09 06:00:00,1101.0,0.0,0.0,494.0
2023-01-09 07:00:00,1076.0,0.0,0.0,494.0
2023-01-09 08:00:00,1071.0,0.0,0.0,494.0
2023-01-09 09:00:00,1122.0,0.0,0.0,494.0
2023-01-09 10:00:00,1123.0,0.0,0.0,495.0
2023-01-09 11:00:00,1122.0,0.0,0.0,494.0
2023-01-09 12:00:00,1130.0,0.0,0.0,494.0
2023-01-09 13:00:00,1135.0,0.0,0.0,493.0
2023-01-09 14:00:00,1135.0,0.0,0.0,491.0
2023-01-09 15:00:00,1203.0,0.0,1.0,419.0
2023-01-09 16:00:00,1287.0,0.0,36.0,253.0
2023-01-09 17:00:00,1232.0,0.0,82.0,175.0
2023-01-09 18:00:00,1108.0,0.0,79.0,267.0
2023-01-09 19:00:00,1147.0,0.0,50.0,184.0
2023-01-09 20:00:00,1094.0,0.0,50.0,76.0
2023-01-09 21:00:00,1124.0,0.0,46.0,116.0
2023-01-09 22:00:00,1116.0,0.0,0.0,276.0
2023-01-09 23:00:00,1113.0,0.0,0.0,344.0
