UTC time,coal,nat_gas,solar,wind
2023-01-27 00:00:00,937.0,648.0,84.0,364.0
2023-01-27 01:00:00,1144.0,639.0,16.0,447.0
2023-01-27 02:00:00,1321.0,637.0,0.0,492.0
2023-01-27 03:00:00,1323.0,637.0,0.0,495.0
2023-01-27 04:00:00,1333.0,638.0,0.0,495.0
2023-01-27 05:00:00,1321.0,645.0,0.0,495.0
2023-01-27 06:00:00,1148.0,646.0,0.0,495.0
2023-01-27 07:00:00,1121.0,649.0,0.0,495.0
2023-01-27 08:00:00,1116.0,648.0,0.0,495.0
2023-01-27 09:00:00,1123.0,646.0,0.0,491.0
2023-01-27 10:00:00,1121.0,646.0,0.0,423.0
2023-01-27 11:00:00,1115.0,646.0,0.0,253.0
2023-01-27 12:00:00,1128.0,646.0,0.0,163.0
2023-01-27 13:00:00,1300.0,646.0,0.0,80.0
2023-01-27 14:00:00,1335.0,646.0,0.0,35.0
2023-01-27 15:00:00,1377.0,647.0,3.0,63.0
2023-01-27 16:00:00,1360.0,646.0,58.0,51.0
2023-01-27 17:00:00,1132.0,646.0,116.0,35.0
2023-01-27 18:00:00,1006.0,645.0,118.0,16.0
2023-01-27 19:00:00,929.0,645.0,113.0,7.0
2023-01-27 20:00:00,963.0,646.0,109.0,78.0
2023-01-27 21:00:00,951.0,645.0,111.0,189.0
2023-01-27 22:00:00,924.0,647.0,116.0,199.0
2023-01-27 23:00:00,916.0,646.0,118.0,366.0
